budget_cogs,budget_net_sales,budget_opex,budget_trade_spend,budget_units,channel_id,month,sku_id,version
4136296,9090760,0,227269,237,MT,2023-11-01,SKU007,FY_BASE
2970992,6529653,0,163241,167,GT,2023-11-01,SKU007,FY_BASE
3583474,7875766,0,196894,223,EC,2023-11-01,SKU007,FY_BASE
3839436,8438321,0,210958,223,CV,2023-11-01,SKU007,FY_BASE
4198102,9226597,0,230665,238,FS,2023-11-01,SKU007,FY_BASE
4965572,10344942,0,258624,248,MT,2023-11-01,SKU008,FY_BASE
3780691,7876440,0,196911,185,GT,2023-11-01,SKU008,FY_BASE
3983606,8299179,0,207479,215,EC,2023-11-01,SKU008,FY_BASE
4122408,8588349,0,214709,208,CV,2023-11-01,SKU008,FY_BASE
5442785,11339136,0,283478,269,FS,2023-11-01,SKU008,FY_BASE
5295032,10485212,0,262130,232,MT,2023-11-01,SKU009,FY_BASE
5797302,11479806,0,286995,249,GT,2023-11-01,SKU009,FY_BASE
4314954,8544463,0,213612,205,EC,2023-11-01,SKU009,FY_BASE
5334421,10563210,0,264080,236,CV,2023-11-01,SKU009,FY_BASE
5786263,11457947,0,286449,251,FS,2023-11-01,SKU009,FY_BASE
2430370,4585604,0,114640,259,MT,2023-11-01,SKU010,FY_BASE
2400903,4530006,0,113250,251,GT,2023-11-01,SKU010,FY_BASE
2062845,3892160,0,97304,238,EC,2023-11-01,SKU010,FY_BASE
2327029,4390621,0,109766,251,CV,2023-11-01,SKU010,FY_BASE
2117771,3995795,0,99895,224,FS,2023-11-01,SKU010,FY_BASE
2555459,5942927,0,148573,281,MT,2023-11-01,SKU011,FY_BASE
2424011,5637235,0,140931,261,GT,2023-11-01,SKU011,FY_BASE
2016669,4689929,0,117248,240,EC,2023-11-01,SKU011,FY_BASE
2226765,5178524,0,129463,248,CV,2023-11-01,SKU011,FY_BASE
2158271,5019235,0,125481,235,FS,2023-11-01,SKU011,FY_BASE
2757061,6059475,0,151487,247,MT,2023-11-01,SKU012,FY_BASE
2707000,5949450,0,148736,237,GT,2023-11-01,SKU012,FY_BASE
2253757,4953312,0,123833,218,EC,2023-11-01,SKU012,FY_BASE
2252209,4949910,0,123748,204,CV,2023-11-01,SKU012,FY_BASE
2205035,4846230,0,121156,195,FS,2023-11-01,SKU012,FY_BASE
3710812,7730858,0,193271,276,MT,2023-11-01,SKU013,FY_BASE
3932576,8192867,0,204822,287,GT,2023-11-01,SKU013,FY_BASE
2905918,6053995,0,151350,234,EC,2023-11-01,SKU013,FY_BASE
2931980,6108291,0,152707,220,CV,2023-11-01,SKU013,FY_BASE
3935014,8197945,0,204949,290,FS,2023-11-01,SKU013,FY_BASE
4533540,8977306,0,224433,286,MT,2023-11-01,SKU014,FY_BASE
4322186,8558784,0,213970,267,GT,2023-11-01,SKU014,FY_BASE
3848342,7620480,0,190512,262,EC,2023-11-01,SKU014,FY_BASE
3743887,7413638,0,185341,238,CV,2023-11-01,SKU014,FY_BASE
4917850,9738317,0,243458,307,FS,2023-11-01,SKU014,FY_BASE
5142534,9702895,0,242572,278,MT,2023-11-01,SKU015,FY_BASE
5309668,10018242,0,250456,281,GT,2023-11-01,SKU015,FY_BASE
4211768,7946732,0,198668,247,EC,2023-11-01,SKU015,FY_BASE
4743040,8949132,0,223728,259,CV,2023-11-01,SKU015,FY_BASE
5412082,10211476,0,255287,290,FS,2023-11-01,SKU015,FY_BASE
5033304,11705359,0,292634,306,MT,2023-11-01,SKU016,FY_BASE
4238114,9856080,0,246402,252,GT,2023-11-01,SKU016,FY_BASE
4137378,9621809,0,240545,272,EC,2023-11-01,SKU016,FY_BASE
5254447,12219644,0,305491,322,CV,2023-11-01,SKU016,FY_BASE
4666544,10852429,0,271311,280,FS,2023-11-01,SKU016,FY_BASE
2712549,5961492,0,149037,143,MT,2023-11-01,SKU017,FY_BASE
3095163,6802380,0,170060,160,GT,2023-11-01,SKU017,FY_BASE
2486782,5465313,0,136633,142,EC,2023-11-01,SKU017,FY_BASE
2802564,6159321,0,153983,149,CV,2023-11-01,SKU017,FY_BASE
3305266,7264134,0,181603,172,FS,2023-11-01,SKU017,FY_BASE
3188264,6642216,0,166055,147,MT,2023-11-01,SKU018,FY_BASE
3603787,7507890,0,187697,163,GT,2023-11-01,SKU018,FY_BASE
2755261,5740127,0,143503,138,EC,2023-11-01,SKU018,FY_BASE
4078808,8497516,0,212438,190,CV,2023-11-01,SKU018,FY_BASE
3382731,7047356,0,176184,154,FS,2023-11-01,SKU018,FY_BASE
1743829,3453127,0,86328,195,MT,2023-11-01,SKU019,FY_BASE
1703775,3373812,0,84345,187,GT,2023-11-01,SKU019,FY_BASE
1246863,2469036,0,61726,151,EC,2023-11-01,SKU019,FY_BASE
1298816,2571912,0,64298,147,CV,2023-11-01,SKU019,FY_BASE
1364198,2701382,0,67535,151,FS,2023-11-01,SKU019,FY_BASE
1739415,3281915,0,82048,155,MT,2023-11-01,SKU020,FY_BASE
2039819,3848715,0,96218,178,GT,2023-11-01,SKU020,FY_BASE
1313385,2478085,0,61952,127,EC,2023-11-01,SKU020,FY_BASE
1953796,3686407,0,92160,176,CV,2023-11-01,SKU020,FY_BASE
1805132,3405910,0,85148,160,FS,2023-11-01,SKU020,FY_BASE
2272948,5285925,0,132148,215,MT,2023-11-01,SKU021,FY_BASE
1946997,4527900,0,113198,181,GT,2023-11-01,SKU021,FY_BASE
1802244,4191264,0,104782,185,EC,2023-11-01,SKU021,FY_BASE
2095547,4873365,0,121834,201,CV,2023-11-01,SKU021,FY_BASE
2274341,5289165,0,132229,213,FS,2023-11-01,SKU021,FY_BASE
2675039,5878980,0,146974,210,MT,2023-11-01,SKU022,FY_BASE
2580853,5671985,0,141800,198,GT,2023-11-01,SKU022,FY_BASE
1642922,3610679,0,90267,140,EC,2023-11-01,SKU022,FY_BASE
2673498,5875594,0,146890,212,CV,2023-11-01,SKU022,FY_BASE
2040802,4485107,0,112128,159,FS,2023-11-01,SKU022,FY_BASE
2740718,5709830,0,142746,182,MT,2023-11-01,SKU023,FY_BASE
2684897,5593536,0,139838,174,GT,2023-11-01,SKU023,FY_BASE
3321310,6919396,0,172985,238,EC,2023-11-01,SKU023,FY_BASE
3103931,6466522,0,161663,208,CV,2023-11-01,SKU023,FY_BASE
3057564,6369926,0,159248,201,FS,2023-11-01,SKU023,FY_BASE
2625713,5199287,0,129982,149,MT,2023-11-01,SKU024,FY_BASE
4209835,8336075,0,208402,234,GT,2023-11-01,SKU024,FY_BASE
3893669,7710021,0,192751,239,EC,2023-11-01,SKU024,FY_BASE
3567977,7065104,0,176628,205,CV,2023-11-01,SKU024,FY_BASE
3923758,7769601,0,194240,220,FS,2023-11-01,SKU024,FY_BASE
4391722,8286268,0,207157,216,MT,2023-11-01,SKU025,FY_BASE
4070150,7679529,0,191988,196,GT,2023-11-01,SKU025,FY_BASE
4351361,8210115,0,205253,232,EC,2023-11-01,SKU025,FY_BASE
4134777,7801466,0,195037,206,CV,2023-11-01,SKU025,FY_BASE
4071490,7682056,0,192051,198,FS,2023-11-01,SKU025,FY_BASE
3807465,8854569,0,221364,212,MT,2023-11-01,SKU026,FY_BASE
3694766,8592480,0,214812,202,GT,2023-11-01,SKU026,FY_BASE
3812359,8865952,0,221649,230,EC,2023-11-01,SKU026,FY_BASE
4569609,10626998,0,265675,257,CV,2023-11-01,SKU026,FY_BASE
4418720,10276092,0,256902,244,FS,2023-11-01,SKU026,FY_BASE
5958068,13094654,0,327366,290,MT,2023-11-01,SKU027,FY_BASE
4650290,10220418,0,255510,222,GT,2023-11-01,SKU027,FY_BASE
5702005,12531879,0,313297,300,EC,2023-11-01,SKU027,FY_BASE
5404373,11877743,0,296944,266,CV,2023-11-01,SKU027,FY_BASE
5693257,12512653,0,312816,274,FS,2023-11-01,SKU027,FY_BASE
2005042,4177170,0,104429,236,MT,2023-11-01,SKU028,FY_BASE
1692213,3525444,0,88136,195,GT,2023-11-01,SKU028,FY_BASE
1695404,3532092,0,88302,216,EC,2023-11-01,SKU028,FY_BASE
1922320,4004834,0,100121,229,CV,2023-11-01,SKU028,FY_BASE
2143097,4464785,0,111620,250,FS,2023-11-01,SKU028,FY_BASE
2463767,4878522,0,121963,231,MT,2023-11-01,SKU029,FY_BASE
2858368,5659875,0,141497,262,GT,2023-11-01,SKU029,FY_BASE
2089265,4136968,0,103424,212,EC,2023-11-01,SKU029,FY_BASE
2648521,5244354,0,131109,251,CV,2023-11-01,SKU029,FY_BASE
3157222,6251637,0,156291,293,FS,2023-11-01,SKU029,FY_BASE
3061195,5775840,0,144396,235,MT,2023-11-01,SKU030,FY_BASE
3278779,6186375,0,154659,247,GT,2023-11-01,SKU030,FY_BASE
3622348,6834618,0,170865,301,EC,2023-11-01,SKU030,FY_BASE
3150847,5944995,0,148625,245,CV,2023-11-01,SKU030,FY_BASE
3093250,5836320,0,145908,235,FS,2023-11-01,SKU030,FY_BASE
4209056,9788502,0,244713,350,MT,2023-11-01,SKU031,FY_BASE
3355174,7802730,0,195068,273,GT,2023-11-01,SKU031,FY_BASE
2789996,6488362,0,162209,251,EC,2023-11-01,SKU031,FY_BASE
4064922,9453308,0,236333,341,CV,2023-11-01,SKU031,FY_BASE
3882737,9029621,0,225741,319,FS,2023-11-01,SKU031,FY_BASE
3964536,8713267,0,217832,277,MT,2023-11-01,SKU032,FY_BASE
3924910,8626176,0,215654,269,GT,2023-11-01,SKU032,FY_BASE
3883397,8534938,0,213373,294,EC,2023-11-01,SKU032,FY_BASE
3254326,7152365,0,178809,230,CV,2023-11-01,SKU032,FY_BASE
4567504,10038470,0,250962,316,FS,2023-11-01,SKU032,FY_BASE
4762840,9922584,0,248065,285,MT,2023-11-01,SKU033,FY_BASE
5221448,10878017,0,271950,306,GT,2023-11-01,SKU033,FY_BASE
4820792,10043316,0,251083,312,EC,2023-11-01,SKU033,FY_BASE
5478173,11412860,0,285322,331,CV,2023-11-01,SKU033,FY_BASE
5132376,10692450,0,267311,303,FS,2023-11-01,SKU033,FY_BASE
3168894,6275038,0,156876,164,MT,2023-11-01,SKU034,FY_BASE
2986392,5913648,0,147841,151,GT,2023-11-01,SKU034,FY_BASE
2851622,5646776,0,141169,160,EC,2023-11-01,SKU034,FY_BASE
2773899,5492869,0,137322,145,CV,2023-11-01,SKU034,FY_BASE
3776808,7478827,0,186971,193,FS,2023-11-01,SKU034,FY_BASE
3856559,7276527,0,181913,174,MT,2023-11-01,SKU035,FY_BASE
4174513,7876440,0,196911,185,GT,2023-11-01,SKU035,FY_BASE
3368657,6355957,0,158899,165,EC,2023-11-01,SKU035,FY_BASE
3425364,6462950,0,161574,156,CV,2023-11-01,SKU035,FY_BASE
3333529,6289677,0,157242,149,FS,2023-11-01,SKU035,FY_BASE
3549790,8255326,0,206383,183,MT,2023-11-01,SKU036,FY_BASE
3499161,8137584,0,203440,176,GT,2023-11-01,SKU036,FY_BASE
2732037,6353575,0,158839,152,EC,2023-11-01,SKU036,FY_BASE
3310745,7699406,0,192485,172,CV,2023-11-01,SKU036,FY_BASE
3483887,8102063,0,202552,177,FS,2023-11-01,SKU036,FY_BASE
1189472,2766215,0,69155,156,MT,2023-12-01,SKU001,FY_BASE
1426288,3316950,0,82924,184,GT,2023-12-01,SKU001,FY_BASE
1069058,2486182,0,62155,152,EC,2023-12-01,SKU001,FY_BASE
1256012,2920957,0,73024,167,CV,2023-12-01,SKU001,FY_BASE
1298727,3020296,0,75507,169,FS,2023-12-01,SKU001,FY_BASE
1513373,3326265,0,83157,158,MT,2023-12-01,SKU002,FY_BASE
1627470,3577041,0,89426,166,GT,2023-12-01,SKU002,FY_BASE
1537461,3379207,0,84480,173,EC,2023-12-01,SKU002,FY_BASE
1687213,3708350,0,92709,177,CV,2023-12-01,SKU002,FY_BASE
1753506,3854056,0,96351,181,FS,2023-12-01,SKU002,FY_BASE
2116433,4409235,0,110231,180,MT,2023-12-01,SKU003,FY_BASE
2438748,5080725,0,127018,203,GT,2023-12-01,SKU003,FY_BASE
2057530,4286520,0,107163,189,EC,2023-12-01,SKU003,FY_BASE
2535170,5281605,0,132040,217,CV,2023-12-01,SKU003,FY_BASE
1738390,3621645,0,90541,146,FS,2023-12-01,SKU003,FY_BASE
2627372,5202898,0,130072,186,MT,2023-12-01,SKU004,FY_BASE
2561157,5071775,0,126794,177,GT,2023-12-01,SKU004,FY_BASE
2769267,5483888,0,137097,212,EC,2023-12-01,SKU004,FY_BASE
2746745,5439287,0,135982,196,CV,2023-12-01,SKU004,FY_BASE
2894874,5732622,0,143316,203,FS,2023-12-01,SKU004,FY_BASE
3568479,6732979,0,168324,214,MT,2023-12-01,SKU005,FY_BASE
2821703,5323968,0,133099,166,GT,2023-12-01,SKU005,FY_BASE
3231084,6096384,0,152410,210,EC,2023-12-01,SKU005,FY_BASE
3652278,6891091,0,172277,222,CV,2023-12-01,SKU005,FY_BASE
4189144,7904045,0,197601,249,FS,2023-12-01,SKU005,FY_BASE
3353540,7798931,0,194973,224,MT,2023-12-01,SKU006,FY_BASE
3343401,7775352,0,194384,218,GT,2023-12-01,SKU006,FY_BASE
3111737,7236598,0,180915,225,EC,2023-12-01,SKU006,FY_BASE
3630014,8441892,0,211047,245,CV,2023-12-01,SKU006,FY_BASE
3325019,7732602,0,193315,219,FS,2023-12-01,SKU006,FY_BASE
4667059,10257273,0,256432,268,MT,2023-12-01,SKU007,FY_BASE
4634000,10184616,0,254615,260,GT,2023-12-01,SKU007,FY_BASE
2789024,6129724,0,153243,173,EC,2023-12-01,SKU007,FY_BASE
3984320,8756748,0,218919,231,CV,2023-12-01,SKU007,FY_BASE
3902200,8576264,0,214407,222,FS,2023-12-01,SKU007,FY_BASE
4229153,8810735,0,220268,211,MT,2023-12-01,SKU008,FY_BASE
4274759,8905747,0,222644,209,GT,2023-12-01,SKU008,FY_BASE
4313954,8987404,0,224685,233,EC,2023-12-01,SKU008,FY_BASE
4288969,8935353,0,223384,216,CV,2023-12-01,SKU008,FY_BASE
4911263,10231798,0,255795,243,FS,2023-12-01,SKU008,FY_BASE
4887722,9678658,0,241966,214,MT,2023-12-01,SKU009,FY_BASE
5454845,10801674,0,270042,234,GT,2023-12-01,SKU009,FY_BASE
4823897,9552272,0,238807,229,EC,2023-12-01,SKU009,FY_BASE
5476672,10844896,0,271122,243,CV,2023-12-01,SKU009,FY_BASE
5931525,11745594,0,293640,257,FS,2023-12-01,SKU009,FY_BASE
2479568,4678430,0,116961,265,MT,2023-12-01,SKU010,FY_BASE
2230128,4207788,0,105195,233,GT,2023-12-01,SKU010,FY_BASE
1908359,3600677,0,90017,220,EC,2023-12-01,SKU010,FY_BASE
2122562,4004834,0,100121,229,CV,2023-12-01,SKU010,FY_BASE
2008403,3789439,0,94736,212,FS,2023-12-01,SKU010,FY_BASE
2307541,5366374,0,134159,254,MT,2023-12-01,SKU011,FY_BASE
2394806,5569317,0,139233,258,GT,2023-12-01,SKU011,FY_BASE
2043089,4751369,0,118784,244,EC,2023-12-01,SKU011,FY_BASE
2415474,5617382,0,140435,269,CV,2023-12-01,SKU011,FY_BASE
2206447,5131271,0,128282,240,FS,2023-12-01,SKU011,FY_BASE
3179419,6987735,0,174693,285,MT,2023-12-01,SKU012,FY_BASE
2934579,6449625,0,161241,257,GT,2023-12-01,SKU012,FY_BASE
2589653,5691546,0,142289,251,EC,2023-12-01,SKU012,FY_BASE
3134518,6889050,0,172226,284,CV,2023-12-01,SKU012,FY_BASE
2797786,6148980,0,153724,248,FS,2023-12-01,SKU012,FY_BASE
3555607,7407515,0,185188,265,MT,2023-12-01,SKU013,FY_BASE
3817336,7952783,0,198820,278,GT,2023-12-01,SKU013,FY_BASE
3166538,6596954,0,164924,255,EC,2023-12-01,SKU013,FY_BASE
4230428,8813391,0,220335,318,CV,2023-12-01,SKU013,FY_BASE
3592838,7485080,0,187127,265,FS,2023-12-01,SKU013,FY_BASE
5000227,9901440,0,247536,315,MT,2023-12-01,SKU014,FY_BASE
4815664,9535968,0,238399,297,GT,2023-12-01,SKU014,FY_BASE
4402504,8717829,0,217946,300,EC,2023-12-01,SKU014,FY_BASE
4057252,8034163,0,200854,258,CV,2023-12-01,SKU014,FY_BASE
3941017,7803994,0,195100,246,FS,2023-12-01,SKU014,FY_BASE
5782926,10911181,0,272780,313,MT,2023-12-01,SKU015,FY_BASE
4536992,8560363,0,214009,240,GT,2023-12-01,SKU015,FY_BASE
4821130,9096472,0,227412,282,EC,2023-12-01,SKU015,FY_BASE
5722371,10796927,0,269923,313,CV,2023-12-01,SKU015,FY_BASE
5059120,9545510,0,238638,271,FS,2023-12-01,SKU015,FY_BASE
4808449,11182439,0,279561,292,MT,2023-12-01,SKU016,FY_BASE
5050420,11745162,0,293629,300,GT,2023-12-01,SKU016,FY_BASE
4872201,11330701,0,283268,320,EC,2023-12-01,SKU016,FY_BASE
5066177,11781806,0,294545,311,CV,2023-12-01,SKU016,FY_BASE
5173398,12031157,0,300779,311,FS,2023-12-01,SKU016,FY_BASE
2453261,5391643,0,134791,129,MT,2023-12-01,SKU017,FY_BASE
3298792,7249905,0,181248,170,GT,2023-12-01,SKU017,FY_BASE
3076241,6760795,0,169020,175,EC,2023-12-01,SKU017,FY_BASE
2782827,6115946,0,152899,148,CV,2023-12-01,SKU017,FY_BASE
2942493,6466851,0,161671,153,FS,2023-12-01,SKU017,FY_BASE
2368425,4934218,0,123355,109,MT,2023-12-01,SKU018,FY_BASE
4185043,8718840,0,217971,189,GT,2023-12-01,SKU018,FY_BASE
3575529,7449019,0,186225,178,EC,2023-12-01,SKU018,FY_BASE
2929530,6103188,0,152580,136,CV,2023-12-01,SKU018,FY_BASE
3451766,7191180,0,179780,158,FS,2023-12-01,SKU018,FY_BASE
1396939,2766215,0,69155,156,MT,2023-12-01,SKU019,FY_BASE
1397478,2767284,0,69182,153,GT,2023-12-01,SKU019,FY_BASE
1471991,2914834,0,72871,178,EC,2023-12-01,SKU019,FY_BASE
1521470,3012811,0,75320,172,CV,2023-12-01,SKU019,FY_BASE
1231568,2438748,0,60969,136,FS,2023-12-01,SKU019,FY_BASE
2385819,4501546,0,112539,213,MT,2023-12-01,SKU020,FY_BASE
1703849,3214809,0,80370,149,GT,2023-12-01,SKU020,FY_BASE
2138321,4034568,0,100864,207,EC,2023-12-01,SKU020,FY_BASE
1604904,3028120,0,75703,145,CV,2023-12-01,SKU020,FY_BASE
2030774,3831649,0,95791,180,FS,2023-12-01,SKU020,FY_BASE
2095547,4873365,0,121834,198,MT,2023-12-01,SKU021,FY_BASE
2252630,5238675,0,130967,209,GT,2023-12-01,SKU021,FY_BASE
1638403,3810240,0,95256,168,EC,2023-12-01,SKU021,FY_BASE
1810289,4209975,0,105249,173,CV,2023-12-01,SKU021,FY_BASE
2207119,5132835,0,128321,207,FS,2023-12-01,SKU021,FY_BASE
2568038,5643821,0,141096,202,MT,2023-12-01,SKU022,FY_BASE
2867614,6302205,0,157555,220,GT,2023-12-01,SKU022,FY_BASE
2470560,5429592,0,135740,210,EC,2023-12-01,SKU022,FY_BASE
2223504,4886633,0,122166,176,CV,2023-12-01,SKU022,FY_BASE
2581412,5673215,0,141830,201,FS,2023-12-01,SKU022,FY_BASE
3168461,6600960,0,165024,210,MT,2023-12-01,SKU023,FY_BASE
3250990,6772896,0,169322,211,GT,2023-12-01,SKU023,FY_BASE
2779951,5791565,0,144789,200,EC,2023-12-01,SKU023,FY_BASE
3574223,7446298,0,186157,239,CV,2023-12-01,SKU023,FY_BASE
3601843,7503840,0,187596,236,FS,2023-12-01,SKU023,FY_BASE
3938570,7798931,0,194973,224,MT,2023-12-01,SKU024,FY_BASE
3511342,6952959,0,173824,195,GT,2023-12-01,SKU024,FY_BASE
4081521,8081995,0,202050,251,EC,2023-12-01,SKU024,FY_BASE
3494788,6920179,0,173004,201,CV,2023-12-01,SKU024,FY_BASE
4035866,7991590,0,199790,227,FS,2023-12-01,SKU024,FY_BASE
5628226,10619294,0,265482,277,MT,2023-12-01,SKU025,FY_BASE
4222509,7966998,0,199175,204,GT,2023-12-01,SKU025,FY_BASE
4390739,8284414,0,207110,234,EC,2023-12-01,SKU025,FY_BASE
4472310,8438321,0,210958,223,CV,2023-12-01,SKU025,FY_BASE
4933181,9307888,0,232697,240,FS,2023-12-01,SKU025,FY_BASE
4448325,10344942,0,258624,248,MT,2023-12-01,SKU026,FY_BASE
4406779,10248323,0,256208,240,GT,2023-12-01,SKU026,FY_BASE
3777544,8784985,0,219625,228,EC,2023-12-01,SKU026,FY_BASE
4121974,9585986,0,239650,232,CV,2023-12-01,SKU026,FY_BASE
4513951,10497560,0,262439,249,FS,2023-12-01,SKU026,FY_BASE
5137754,11291767,0,282294,250,MT,2023-12-01,SKU027,FY_BASE
5046997,11092302,0,277308,240,GT,2023-12-01,SKU027,FY_BASE
5004207,10998258,0,274956,264,EC,2023-12-01,SKU027,FY_BASE
4635371,10187629,0,254691,228,CV,2023-12-01,SKU027,FY_BASE
5191553,11410006,0,285250,250,FS,2023-12-01,SKU027,FY_BASE
2281292,4752691,0,118817,269,MT,2023-12-01,SKU028,FY_BASE
2128913,4435236,0,110881,246,GT,2023-12-01,SKU028,FY_BASE
1909388,3977891,0,99447,244,EC,2023-12-01,SKU028,FY_BASE
2301494,4794779,0,119869,274,CV,2023-12-01,SKU028,FY_BASE
2431244,5065092,0,126627,284,FS,2023-12-01,SKU028,FY_BASE
3001316,5942927,0,148573,281,MT,2023-12-01,SKU029,FY_BASE
2904102,5750433,0,143761,267,GT,2023-12-01,SKU029,FY_BASE
1965151,3891208,0,97280,200,EC,2023-12-01,SKU029,FY_BASE
2881235,5705154,0,142629,273,CV,2023-12-01,SKU029,FY_BASE
2863000,5669046,0,141726,266,FS,2023-12-01,SKU029,FY_BASE
3457511,6523605,0,163090,266,MT,2023-12-01,SKU030,FY_BASE
3222970,6081075,0,152027,243,GT,2023-12-01,SKU030,FY_BASE
3130112,5905872,0,147647,260,EC,2023-12-01,SKU030,FY_BASE
3691765,6965595,0,174140,287,CV,2023-12-01,SKU030,FY_BASE
3024204,5706045,0,142651,230,FS,2023-12-01,SKU030,FY_BASE
3096753,7201751,0,180044,257,MT,2023-12-01,SKU031,FY_BASE
3445505,8012803,0,200320,280,GT,2023-12-01,SKU031,FY_BASE
3233594,7519985,0,188000,291,EC,2023-12-01,SKU031,FY_BASE
3702206,8609782,0,215245,311,CV,2023-12-01,SKU031,FY_BASE
3256901,7574188,0,189355,268,FS,2023-12-01,SKU031,FY_BASE
4129726,9076320,0,226908,289,MT,2023-12-01,SKU032,FY_BASE
3587613,7884864,0,197122,246,GT,2023-12-01,SKU032,FY_BASE
4424298,9723732,0,243093,335,EC,2023-12-01,SKU032,FY_BASE
3343486,7348320,0,183708,236,CV,2023-12-01,SKU032,FY_BASE
3641864,8004096,0,200102,252,FS,2023-12-01,SKU032,FY_BASE
5079191,10581648,0,264541,303,MT,2023-12-01,SKU033,FY_BASE
4862586,10130387,0,253260,285,GT,2023-12-01,SKU033,FY_BASE
4837023,10077132,0,251928,313,EC,2023-12-01,SKU033,FY_BASE
5252089,10941853,0,273546,317,CV,2023-12-01,SKU033,FY_BASE
5469799,11395415,0,284885,323,FS,2023-12-01,SKU033,FY_BASE
2803252,5550995,0,138775,145,MT,2023-12-01,SKU034,FY_BASE
2716787,5379777,0,134494,138,GT,2023-12-01,SKU034,FY_BASE
2739058,5423877,0,135597,153,EC,2023-12-01,SKU034,FY_BASE
2995007,5930707,0,148268,156,CV,2023-12-01,SKU034,FY_BASE
3058393,6056224,0,151406,156,FS,2023-12-01,SKU034,FY_BASE
3229287,6092995,0,152325,146,MT,2023-12-01,SKU035,FY_BASE
3984763,7518420,0,187960,176,GT,2023-12-01,SKU035,FY_BASE
3669047,6922730,0,173068,180,EC,2023-12-01,SKU035,FY_BASE
2919605,5508688,0,137717,133,CV,2023-12-01,SKU035,FY_BASE
3403956,6422558,0,160564,152,FS,2023-12-01,SKU035,FY_BASE
3182570,7401326,0,185033,164,MT,2023-12-01,SKU036,FY_BASE
3332534,7750080,0,193752,168,GT,2023-12-01,SKU036,FY_BASE
3014662,7010842,0,175271,168,EC,2023-12-01,SKU036,FY_BASE
3088683,7182983,0,179575,161,CV,2023-12-01,SKU036,FY_BASE
3195281,7430886,0,185772,163,FS,2023-12-01,SKU036,FY_BASE
915832,2129841,0,53246,124,MT,2024-01-01,SKU001,FY_BASE
1006326,2340292,0,58507,133,GT,2024-01-01,SKU001,FY_BASE
824322,1917027,0,47926,121,EC,2024-01-01,SKU001,FY_BASE
990722,2304004,0,57600,135,CV,2024-01-01,SKU001,FY_BASE
1231281,2863444,0,71586,165,FS,2024-01-01,SKU001,FY_BASE
1638086,3600374,0,90009,175,MT,2024-01-01,SKU002,FY_BASE
1331905,2927413,0,73185,140,GT,2024-01-01,SKU002,FY_BASE
1195803,2628272,0,65707,139,EC,2024-01-01,SKU002,FY_BASE
1329748,2922672,0,73067,144,CV,2024-01-01,SKU002,FY_BASE
1635416,3594504,0,89863,173,FS,2024-01-01,SKU002,FY_BASE
2069676,4311825,0,107796,181,MT,2024-01-01,SKU003,FY_BASE
1339065,2789719,0,69743,114,GT,2024-01-01,SKU003,FY_BASE
1744772,3634942,0,90874,165,EC,2024-01-01,SKU003,FY_BASE
1893213,3944194,0,98605,167,CV,2024-01-01,SKU003,FY_BASE
1677942,3495712,0,87393,145,FS,2024-01-01,SKU003,FY_BASE
1991558,3943816,0,98595,145,MT,2024-01-01,SKU004,FY_BASE
1885928,3734640,0,93366,134,GT,2024-01-01,SKU004,FY_BASE
2012593,3985471,0,99637,159,EC,2024-01-01,SKU004,FY_BASE
2199191,4354985,0,108875,162,CV,2024-01-01,SKU004,FY_BASE
2362396,4678175,0,116954,170,FS,2024-01-01,SKU004,FY_BASE
2568003,4845288,0,121132,159,MT,2024-01-01,SKU005,FY_BASE
3038490,5733000,0,143325,184,GT,2024-01-01,SKU005,FY_BASE
2277465,4297104,0,107428,152,EC,2024-01-01,SKU005,FY_BASE
2944998,5556600,0,138915,184,CV,2024-01-01,SKU005,FY_BASE
2629262,4960872,0,124022,161,FS,2024-01-01,SKU005,FY_BASE
3199158,7439903,0,185998,219,MT,2024-01-01,SKU006,FY_BASE
3047371,7086910,0,177173,205,GT,2024-01-01,SKU006,FY_BASE
2516371,5852026,0,146301,187,EC,2024-01-01,SKU006,FY_BASE
2302298,5354181,0,133855,160,CV,2024-01-01,SKU006,FY_BASE
2351024,5467497,0,136687,160,FS,2024-01-01,SKU006,FY_BASE
2811420,6178946,0,154474,166,MT,2024-01-01,SKU007,FY_BASE
3596956,7905398,0,197635,208,GT,2024-01-01,SKU007,FY_BASE
2777286,6103925,0,152598,177,EC,2024-01-01,SKU007,FY_BASE
3750393,8242621,0,206066,224,CV,2024-01-01,SKU007,FY_BASE
3074601,6757364,0,168934,180,FS,2024-01-01,SKU007,FY_BASE
4029852,8395525,0,209888,207,MT,2024-01-01,SKU008,FY_BASE
4156015,8658365,0,216459,209,GT,2024-01-01,SKU008,FY_BASE
3740703,7793132,0,194828,208,EC,2024-01-01,SKU008,FY_BASE
4149590,8644979,0,216124,215,CV,2024-01-01,SKU008,FY_BASE
3658644,7622174,0,190554,186,FS,2024-01-01,SKU008,FY_BASE
5241123,10378462,0,259462,236,MT,2024-01-01,SKU009,FY_BASE
3638602,7205152,0,180129,161,GT,2024-01-01,SKU009,FY_BASE
4238121,8392318,0,209808,207,EC,2024-01-01,SKU009,FY_BASE
3964594,7850682,0,196267,181,CV,2024-01-01,SKU009,FY_BASE
5225391,10347309,0,258683,233,FS,2024-01-01,SKU009,FY_BASE
1913247,3609900,0,90248,210,MT,2024-01-01,SKU010,FY_BASE
1875182,3538080,0,88452,202,GT,2024-01-01,SKU010,FY_BASE
