channel_id,forecast_cogs,forecast_net_sales,forecast_opex,forecast_trade_spend,forecast_units,forecast_version,sku_id,snapshot_month,target_month
FS,2504059,4913626,0,118116,162,LE1,SKU005,2023-07-01,2023-07-01
MT,2959349,7157496,0,172055,215,LE1,SKU006,2023-07-01,2023-07-01
GT,3363643,8135322,0,195561,240,LE1,SKU006,2023-07-01,2023-07-01
EC,2948557,7131393,0,171428,232,LE1,SKU006,2023-07-01,2023-07-01
CV,2437897,5896308,0,141738,179,LE1,SKU006,2023-07-01,2023-07-01
FS,2931414,7089933,0,170431,211,LE1,SKU006,2023-07-01,2023-07-01
MT,2762275,6313772,0,151773,173,LE1,SKU007,2023-07-01,2023-07-01
GT,2647110,6050538,0,145446,162,LE1,SKU007,2023-07-01,2023-07-01
EC,2738941,6260436,0,150491,186,LE1,SKU007,2023-07-01,2023-07-01
CV,2917810,6669281,0,160319,184,LE1,SKU007,2023-07-01,2023-07-01
FS,2859695,6536447,0,157126,177,LE1,SKU007,2023-07-01,2023-07-01
MT,3584688,7766824,0,186702,195,LE1,SKU008,2023-07-01,2023-07-01
GT,4276350,9265424,0,222727,228,LE1,SKU008,2023-07-01,2023-07-01
EC,3040783,6588364,0,158374,179,LE1,SKU008,2023-07-01,2023-07-01
CV,3662820,7936110,0,190772,201,LE1,SKU008,2023-07-01,2023-07-01
FS,3445050,7464274,0,179430,186,LE1,SKU008,2023-07-01,2023-07-01
MT,4192899,8634881,0,207569,200,LE1,SKU009,2023-07-01,2023-07-01
GT,4348656,8955648,0,215280,204,LE1,SKU009,2023-07-01,2023-07-01
EC,4179727,8607756,0,206917,216,LE1,SKU009,2023-07-01,2023-07-01
CV,3775804,7775914,0,186921,182,LE1,SKU009,2023-07-01,2023-07-01
FS,3317709,6832509,0,164243,157,LE1,SKU009,2023-07-01,2023-07-01
MT,2168347,4254869,0,102280,252,LE1,SKU010,2023-07-01,2023-07-01
GT,1646366,3230604,0,77659,188,LE1,SKU010,2023-07-01,2023-07-01
EC,1548228,3038031,0,73030,195,LE1,SKU010,2023-07-01,2023-07-01
CV,1866167,3661913,0,88027,219,LE1,SKU010,2023-07-01,2023-07-01
FS,1712335,3360053,0,80770,197,LE1,SKU010,2023-07-01,2023-07-01
MT,1765795,4270760,0,102662,212,LE1,SKU011,2023-07-01,2023-07-01
GT,2118261,5123236,0,123155,249,LE1,SKU011,2023-07-01,2023-07-01
EC,2054831,4969823,0,119467,267,LE1,SKU011,2023-07-01,2023-07-01
CV,1869616,4521863,0,108699,227,LE1,SKU011,2023-07-01,2023-07-01
FS,2176828,5264886,0,126560,259,LE1,SKU011,2023-07-01,2023-07-01
MT,2954770,6753760,0,162350,288,LE1,SKU012,2023-07-01,2023-07-01
GT,2761566,6312150,0,151734,264,LE1,SKU012,2023-07-01,2023-07-01
EC,1966419,4494672,0,108045,208,LE1,SKU012,2023-07-01,2023-07-01
CV,2870083,6560190,0,157697,283,LE1,SKU012,2023-07-01,2023-07-01
FS,2403936,5494710,0,132084,232,LE1,SKU012,2023-07-01,2023-07-01
MT,3762547,8152186,0,195966,305,LE1,SKU013,2023-07-01,2023-07-01
GT,3854682,8351812,0,200765,306,LE1,SKU013,2023-07-01,2023-07-01
EC,3016440,6535620,0,157106,265,LE1,SKU013,2023-07-01,2023-07-01
CV,2844072,6162156,0,148129,233,LE1,SKU013,2023-07-01,2023-07-01
FS,3036276,6578598,0,158139,244,LE1,SKU013,2023-07-01,2023-07-01
MT,3395216,6992128,0,168080,233,LE1,SKU014,2023-07-01,2023-07-01
GT,3088176,6359808,0,152880,208,LE1,SKU014,2023-07-01,2023-07-01
EC,4332948,8923300,0,214502,322,LE1,SKU014,2023-07-01,2023-07-01
CV,3054240,6289920,0,151200,212,LE1,SKU014,2023-07-01,2023-07-01
FS,2869370,5909197,0,142048,195,LE1,SKU014,2023-07-01,2023-07-01
MT,6001421,11776372,0,283086,354,LE1,SKU015,2023-07-01,2023-07-01
GT,3412100,6695442,0,160948,197,LE1,SKU015,2023-07-01,2023-07-01
EC,3468319,6805759,0,163600,222,LE1,SKU015,2023-07-01,2023-07-01
CV,4622846,9071244,0,218059,276,LE1,SKU015,2023-07-01,2023-07-01
FS,4847779,9512623,0,228669,283,LE1,SKU015,2023-07-01,2023-07-01
MT,5092881,12317666,0,296098,337,LE1,SKU016,2023-07-01,2023-07-01
GT,4986979,12061530,0,289941,323,LE1,SKU016,2023-07-01,2023-07-01
EC,3934443,9515863,0,228747,282,LE1,SKU016,2023-07-01,2023-07-01
CV,4025303,9735617,0,234029,269,LE1,SKU016,2023-07-01,2023-07-01
FS,4369424,10567908,0,254036,286,LE1,SKU016,2023-07-01,2023-07-01
MT,2456216,5614064,0,134953,141,LE1,SKU017,2023-07-01,2023-07-01
GT,2149419,4912830,0,118097,121,LE1,SKU017,2023-07-01,2023-07-01
EC,2268463,5184925,0,124638,141,LE1,SKU017,2023-07-01,2023-07-01
CV,2101557,4803434,0,115467,122,LE1,SKU017,2023-07-01,2023-07-01
FS,1978084,4521218,0,108683,112,LE1,SKU017,2023-07-01,2023-07-01
MT,2762318,5985023,0,143871,139,LE1,SKU018,2023-07-01,2023-07-01
GT,3164616,6856668,0,164824,156,LE1,SKU018,2023-07-01,2023-07-01
EC,3330150,7215324,0,173445,181,LE1,SKU018,2023-07-01,2023-07-01
CV,2712528,5877144,0,141278,138,LE1,SKU018,2023-07-01,2023-07-01
FS,2791243,6047694,0,145377,139,LE1,SKU018,2023-07-01,2023-07-01
MT,1189290,2449231,0,58876,145,LE1,SKU019,2023-07-01,2023-07-01
GT,1134432,2336256,0,56160,136,LE1,SKU019,2023-07-01,2023-07-01
EC,1467181,3021520,0,72633,194,LE1,SKU019,2023-07-01,2023-07-01
CV,1365818,2812774,0,67615,169,LE1,SKU019,2023-07-01,2023-07-01
FS,1105253,2276165,0,54716,134,LE1,SKU019,2023-07-01,2023-07-01
MT,1610569,3160362,0,75970,157,LE1,SKU020,2023-07-01,2023-07-01
GT,1955382,3836976,0,92235,187,LE1,SKU020,2023-07-01,2023-07-01
EC,1145744,2248253,0,54045,121,LE1,SKU020,2023-07-01,2023-07-01
CV,1938290,3803436,0,91429,191,LE1,SKU020,2023-07-01,2023-07-01
FS,1594445,3128722,0,75210,154,LE1,SKU020,2023-07-01,2023-07-01
MT,1560470,3774160,0,90725,161,LE1,SKU021,2023-07-01,2023-07-01
GT,2201062,5323500,0,127969,223,LE1,SKU021,2023-07-01,2023-07-01
EC,1317928,3187548,0,76624,147,LE1,SKU021,2023-07-01,2023-07-01
CV,1787940,4324320,0,103950,187,LE1,SKU021,2023-07-01,2023-07-01
FS,1732416,4190030,0,100722,177,LE1,SKU021,2023-07-01,2023-07-01
MT,2142508,4896973,0,117716,183,LE1,SKU022,2023-07-01,2023-07-01
GT,2364390,5404112,0,129907,198,LE1,SKU022,2023-07-01,2023-07-01
EC,1887233,4313509,0,103690,175,LE1,SKU022,2023-07-01,2023-07-01
CV,1421552,3249137,0,78104,123,LE1,SKU022,2023-07-01,2023-07-01
FS,2202485,5034058,0,121011,187,LE1,SKU022,2023-07-01,2023-07-01
MT,2317670,5021619,0,120712,167,LE1,SKU023,2023-07-01,2023-07-01
GT,2530944,5483712,0,131820,179,LE1,SKU023,2023-07-01,2023-07-01
EC,2005033,4344238,0,104429,157,LE1,SKU023,2023-07-01,2023-07-01
CV,2220826,4811789,0,115668,162,LE1,SKU023,2023-07-01,2023-07-01
FS,2786611,6037658,0,145136,199,LE1,SKU023,2023-07-01,2023-07-01
MT,3390006,6981203,0,167817,210,LE1,SKU024,2023-07-01,2023-07-01
GT,3443520,7091408,0,170467,209,LE1,SKU024,2023-07-01,2023-07-01
EC,2624874,5405531,0,129941,176,LE1,SKU024,2023-07-01,2023-07-01
CV,2405758,4954295,0,119094,151,LE1,SKU024,2023-07-01,2023-07-01
FS,3131394,6448631,0,155015,192,LE1,SKU024,2023-07-01,2023-07-01
MT,3592653,7049734,0,169465,193,LE1,SKU025,2023-07-01,2023-07-01
GT,4373255,8581482,0,206286,230,LE1,SKU025,2023-07-01,2023-07-01
EC,3372724,6618175,0,159091,196,LE1,SKU025,2023-07-01,2023-07-01
CV,3945696,7742498,0,186118,214,LE1,SKU025,2023-07-01,2023-07-01
FS,4168829,8180344,0,196643,222,LE1,SKU025,2023-07-01,2023-07-01
MT,2827325,6838182,0,164379,172,LE1,SKU026,2023-07-01,2023-07-01
GT,3082536,7455436,0,179217,183,LE1,SKU026,2023-07-01,2023-07-01
EC,2885220,6978208,0,167745,190,LE1,SKU026,2023-07-01,2023-07-01
CV,3367625,8144954,0,195792,207,LE1,SKU026,2023-07-01,2023-07-01
FS,3773970,9127742,0,219417,227,LE1,SKU026,2023-07-01,2023-07-01
MT,4337429,9914122,0,238320,230,LE1,SKU027,2023-07-01,2023-07-01
GT,4428265,10121748,0,243311,230,LE1,SKU027,2023-07-01,2023-07-01
EC,4098178,9367263,0,225175,235,LE1,SKU027,2023-07-01,2023-07-01
CV,4984270,11392618,0,273861,267,LE1,SKU027,2023-07-01,2023-07-01
FS,3049815,6971006,0,167572,160,LE1,SKU027,2023-07-01,2023-07-01
MT,1930781,4183358,0,100562,248,LE1,SKU028,2023-07-01,2023-07-01
GT,2207088,4782024,0,114952,278,LE1,SKU028,2023-07-01,2023-07-01
EC,1676506,3632429,0,87318,233,LE1,SKU028,2023-07-01,2023-07-01
CV,2033035,4404910,0,105887,264,LE1,SKU028,2023-07-01,2023-07-01
FS,1734221,3757478,0,90324,220,LE1,SKU028,2023-07-01,2023-07-01
MT,2561240,5274389,0,126788,262,LE1,SKU029,2023-07-01,2023-07-01
GT,2127896,4382000,0,105337,213,LE1,SKU029,2023-07-01,2023-07-01
EC,2403766,4950102,0,118993,266,LE1,SKU029,2023-07-01,2023-07-01
CV,1805903,3718915,0,89397,187,LE1,SKU029,2023-07-01,2023-07-01
FS,2074638,4272325,0,102700,210,LE1,SKU029,2023-07-01,2023-07-01
MT,3125476,6133010,0,147428,262,LE1,SKU030,2023-07-01,2023-07-01
GT,2919638,5729100,0,137719,240,LE1,SKU030,2023-07-01,2023-07-01
EC,2980058,5847660,0,140569,270,LE1,SKU030,2023-07-01,2023-07-01
CV,2667026,5233410,0,125803,226,LE1,SKU030,2023-07-01,2023-07-01
FS,2851334,5595070,0,134497,236,LE1,SKU030,2023-07-01,2023-07-01
MT,2855660,6906713,0,166027,259,LE1,SKU031,2023-07-01,2023-07-01
GT,3393410,8207316,0,197291,301,LE1,SKU031,2023-07-01,2023-07-01
EC,2940024,7110755,0,170932,288,LE1,SKU031,2023-07-01,2023-07-01
CV,2767853,6694342,0,160922,253,LE1,SKU031,2023-07-01,2023-07-01
FS,2767302,6693008,0,160890,248,LE1,SKU031,2023-07-01,2023-07-01
MT,3726486,8517683,0,204752,284,LE1,SKU032,2023-07-01,2023-07-01
GT,3577392,8176896,0,196560,267,LE1,SKU032,2023-07-01,2023-07-01
EC,3017851,6897946,0,165816,249,LE1,SKU032,2023-07-01,2023-07-01
CV,2628007,6006874,0,144396,202,LE1,SKU032,2023-07-01,2023-07-01
FS,3273743,7482842,0,179876,247,LE1,SKU032,2023-07-01,2023-07-01
MT,4523950,9801891,0,235622,295,LE1,SKU033,2023-07-01,2023-07-01
GT,5017428,10871094,0,261324,320,LE1,SKU033,2023-07-01,2023-07-01
EC,4839428,10485428,0,252054,341,LE1,SKU033,2023-07-01,2023-07-01
CV,3945186,8547902,0,205478,260,LE1,SKU033,2023-07-01,2023-07-01
FS,4538434,9833273,0,236377,293,LE1,SKU033,2023-07-01,2023-07-01
MT,2633222,5422872,0,130358,148,LE1,SKU034,2023-07-01,2023-07-01
GT,2534746,5220072,0,125482,140,LE1,SKU034,2023-07-01,2023-07-01
EC,3126778,6439306,0,154791,191,LE1,SKU034,2023-07-01,2023-07-01
CV,3089555,6362647,0,152948,176,LE1,SKU034,2023-07-01,2023-07-01
FS,2204658,4540286,0,109142,123,LE1,SKU034,2023-07-01,2023-07-01
MT,2731944,5360796,0,128865,135,LE1,SKU035,2023-07-01,2023-07-01
GT,2855044,5602350,0,134672,138,LE1,SKU035,2023-07-01,2023-07-01
EC,2880722,5652738,0,135883,154,LE1,SKU035,2023-07-01,2023-07-01
CV,2043468,4009824,0,96390,102,LE1,SKU035,2023-07-01,2023-07-01
FS,3325704,6525910,0,156873,162,LE1,SKU035,2023-07-01,2023-07-01
MT,3381292,8178009,0,196587,190,LE1,SKU036,2023-07-01,2023-07-01
GT,2217832,5364060,0,128944,122,LE1,SKU036,2023-07-01,2023-07-01
EC,2320313,5611919,0,134902,141,LE1,SKU036,2023-07-01,2023-07-01
CV,2448665,5922353,0,142364,139,LE1,SKU036,2023-07-01,2023-07-01
FS,2958594,7155668,0,172011,164,LE1,SKU036,2023-07-01,2023-07-01
MT,1234414,2985559,0,71768,177,LE1,SKU001,2023-08-01,2023-08-01
GT,754650,1825200,0,43875,106,LE1,SKU001,2023-08-01,2023-08-01
EC,935255,2262012,0,54375,145,LE1,SKU001,2023-08-01,2023-08-01
CV,1009373,2441275,0,58684,146,LE1,SKU001,2023-08-01,2023-08-01
FS,1254809,3034886,0,72954,178,LE1,SKU001,2023-08-01,2023-08-01
MT,1335879,3053594,0,73404,152,LE1,SKU002,2023-08-01,2023-08-01
GT,1592754,3640768,0,87518,177,LE1,SKU002,2023-08-01,2023-08-01
EC,1294159,2958228,0,71111,159,LE1,SKU002,2023-08-01,2023-08-01
CV,1608454,3676655,0,88381,184,LE1,SKU002,2023-08-01,2023-08-01
FS,1217712,2783484,0,66911,137,LE1,SKU002,2023-08-01,2023-08-01
MT,1558560,3376880,0,81175,144,LE1,SKU003,2023-08-01,2023-08-01
GT,1766700,3827850,0,92016,160,LE1,SKU003,2023-08-01,2023-08-01
EC,1735776,3760848,0,90405,174,LE1,SKU003,2023-08-01,2023-08-01
CV,1485540,3218670,0,77372,139,LE1,SKU003,2023-08-01,2023-08-01
FS,1667520,3612960,0,86850,153,LE1,SKU003,2023-08-01,2023-08-01
MT,2473985,5095116,0,122479,191,LE1,SKU004,2023-08-01,2023-08-01
GT,2118862,4363748,0,104898,160,LE1,SKU004,2023-08-01,2023-08-01
EC,2196018,4522649,0,108718,183,LE1,SKU004,2023-08-01,2023-08-01
CV,1876861,3865352,0,92917,146,LE1,SKU004,2023-08-01,2023-08-01
FS,2249901,4633621,0,111385,172,LE1,SKU004,2023-08-01,2023-08-01
MT,3158376,6197568,0,148980,207,LE1,SKU005,2023-08-01,2023-08-01
GT,3026088,5937984,0,142740,194,LE1,SKU005,2023-08-01,2023-08-01
EC,2513065,4931297,0,118541,178,LE1,SKU005,2023-08-01,2023-08-01
CV,2932978,5755277,0,138348,194,LE1,SKU005,2023-08-01,2023-08-01
FS,3420578,6712077,0,161348,222,LE1,SKU005,2023-08-01,2023-08-01
MT,2711522,6558100,0,157647,197,LE1,SKU006,2023-08-01,2023-08-01
GT,2634357,6371468,0,153160,188,LE1,SKU006,2023-08-01,2023-08-01
EC,2571572,6219617,0,149510,202,LE1,SKU006,2023-08-01,2023-08-01
CV,2841809,6873211,0,165221,209,LE1,SKU006,2023-08-01,2023-08-01
FS,3211298,7766860,0,186703,231,LE1,SKU006,2023-08-01,2023-08-01
MT,3287616,7514551,0,180638,206,LE1,SKU007,2023-08-01,2023-08-01
GT,3321864,7592832,0,182520,204,LE1,SKU007,2023-08-01,2023-08-01
EC,2691987,6153114,0,147911,182,LE1,SKU007,2023-08-01,2023-08-01
CV,3370574,7704169,0,185196,213,LE1,SKU007,2023-08-01,2023-08-01
FS,3253546,7436676,0,178766,201,LE1,SKU007,2023-08-01,2023-08-01
MT,3506760,7597980,0,182644,191,LE1,SKU008,2023-08-01,2023-08-01
GT,4674150,10127324,0,243445,249,LE1,SKU008,2023-08-01,2023-08-01
EC,2842862,6159535,0,148066,167,LE1,SKU008,2023-08-01,2023-08-01
CV,3624264,7852572,0,188764,199,LE1,SKU008,2023-08-01,2023-08-01
FS,3543480,7677540,0,184556,191,LE1,SKU008,2023-08-01,2023-08-01
MT,5612716,11558862,0,277857,268,LE1,SKU009,2023-08-01,2023-08-01
GT,5458469,11241204,0,270221,255,LE1,SKU009,2023-08-01,2023-08-01
EC,3872395,7974832,0,191703,200,LE1,SKU009,2023-08-01,2023-08-01
CV,4631946,9539057,0,229304,224,LE1,SKU009,2023-08-01,2023-08-01
FS,4573058,9417782,0,226389,216,LE1,SKU009,2023-08-01,2023-08-01
MT,1849472,3629153,0,87239,215,LE1,SKU010,2023-08-01,2023-08-01
GT,2027727,3978936,0,95648,231,LE1,SKU010,2023-08-01,2023-08-01
EC,1809070,3549874,0,85334,228,LE1,SKU010,2023-08-01,2023-08-01
CV,1893213,3714984,0,89302,223,LE1,SKU010,2023-08-01,2023-08-01
FS,1914869,3757478,0,90324,220,LE1,SKU010,2023-08-01,2023-08-01
MT,1836427,4441590,0,106769,220,LE1,SKU011,2023-08-01,2023-08-01
GT,1865872,4512808,0,108481,219,LE1,SKU011,2023-08-01,2023-08-01
EC,1785746,4319013,0,103822,232,LE1,SKU011,2023-08-01,2023-08-01
CV,2053084,4965598,0,119365,249,LE1,SKU011,2023-08-01,2023-08-01
FS,2337413,5653279,0,135896,278,LE1,SKU011,2023-08-01,2023-08-01
MT,2607150,5959200,0,143250,254,LE1,SKU012,2023-08-01,2023-08-01
GT,2417756,5526300,0,132844,231,LE1,SKU012,2023-08-01,2023-08-01
EC,2688777,6145776,0,147735,284,LE1,SKU012,2023-08-01,2023-08-01
CV,2128376,4864860,0,116944,210,LE1,SKU012,2023-08-01,2023-08-01
FS,1986814,4541290,0,109166,192,LE1,SKU012,2023-08-01,2023-08-01
MT,2834975,6142446,0,147655,230,LE1,SKU013,2023-08-01,2023-08-01
GT,2494206,5404112,0,129907,198,LE1,SKU013,2023-08-01,2023-08-01
EC,2509678,5437636,0,130712,220,LE1,SKU013,2023-08-01,2023-08-01
CV,3141407,6806381,0,163615,258,LE1,SKU013,2023-08-01,2023-08-01
FS,2930666,6349777,0,152639,235,LE1,SKU013,2023-08-01,2023-08-01
MT,4382915,9026202,0,216976,301,LE1,SKU014,2023-08-01,2023-08-01
GT,4159584,8566272,0,205920,280,LE1,SKU014,2023-08-01,2023-08-01
EC,3078674,6340239,0,152410,229,LE1,SKU014,2023-08-01,2023-08-01
CV,3130596,6447168,0,154980,217,LE1,SKU014,2023-08-01,2023-08-01
FS,3680278,7579187,0,182192,250,LE1,SKU014,2023-08-01,2023-08-01
MT,3809285,7474823,0,179683,225,LE1,SKU015,2023-08-01,2023-08-01
GT,4127540,8099324,0,194695,238,LE1,SKU015,2023-08-01,2023-08-01
EC,4480604,8792129,0,211349,286,LE1,SKU015,2023-08-01,2023-08-01
CV,4000539,7850114,0,188705,238,LE1,SKU015,2023-08-01,2023-08-01
FS,5374317,10545829,0,253506,314,LE1,SKU015,2023-08-01,2023-08-01
MT,4516329,10923214,0,262577,299,LE1,SKU016,2023-08-01,2023-08-01
GT,4872524,11784708,0,283286,316,LE1,SKU016,2023-08-01,2023-08-01
EC,3682994,8907706,0,214128,264,LE1,SKU016,2023-08-01,2023-08-01
CV,4294713,10387213,0,249693,287,LE1,SKU016,2023-08-01,2023-08-01
FS,3705918,8963152,0,215460,243,LE1,SKU016,2023-08-01,2023-08-01
MT,2548555,5825118,0,140027,146,LE1,SKU017,2023-08-01,2023-08-01
GT,2545364,5817824,0,139852,143,LE1,SKU017,2023-08-01,2023-08-01
EC,1773836,4054378,0,97461,110,LE1,SKU017,2023-08-01,2023-08-01
CV,2065009,4719898,0,113459,120,LE1,SKU017,2023-08-01,2023-08-01
FS,2649886,6056726,0,145594,151,LE1,SKU017,2023-08-01,2023-08-01
MT,2846664,6167772,0,148264,143,LE1,SKU018,2023-08-01,2023-08-01
GT,2712528,5877144,0,141278,134,LE1,SKU018,2023-08-01,2023-08-01
EC,2453795,5316555,0,127802,134,LE1,SKU018,2023-08-01,2023-08-01
CV,2733394,5922353,0,142364,139,LE1,SKU018,2023-08-01,2023-08-01
FS,3536995,7663490,0,184218,176,LE1,SKU018,2023-08-01,2023-08-01
MT,1128524,2324088,0,55868,138,LE1,SKU019,2023-08-01,2023-08-01
GT,1036942,2135484,0,51334,124,LE1,SKU019,2023-08-01,2023-08-01
EC,1338902,2757344,0,66282,177,LE1,SKU019,2023-08-01,2023-08-01
CV,1305688,2688941,0,64638,161,LE1,SKU019,2023-08-01,2023-08-01
FS,1166656,2402618,0,57755,141,LE1,SKU019,2023-08-01,2023-08-01
MT,1708509,3352546,0,80590,166,LE1,SKU020,2023-08-01,2023-08-01
GT,1955382,3836976,0,92235,187,LE1,SKU020,2023-08-01,2023-08-01
EC,1648264,3234329,0,77748,174,LE1,SKU020,2023-08-01,2023-08-01
CV,1615241,3169530,0,76191,159,LE1,SKU020,2023-08-01,2023-08-01
FS,1715403,3366074,0,80915,165,LE1,SKU020,2023-08-01,2023-08-01
MT,1796594,4345250,0,104453,186,LE1,SKU021,2023-08-01,2023-08-01
GT,1331119,3219450,0,77391,135,LE1,SKU021,2023-08-01,2023-08-01
EC,1536003,3714984,0,89302,172,LE1,SKU021,2023-08-01,2023-08-01
CV,1544130,3734640,0,89775,161,LE1,SKU021,2023-08-01,2023-08-01
FS,1535315,3713320,0,89262,157,LE1,SKU021,2023-08-01,2023-08-01
MT,2662654,6085832,0,146294,228,LE1,SKU022,2023-08-01,2023-08-01
GT,2452897,5606406,0,134769,206,LE1,SKU022,2023-08-01,2023-08-01
EC,1738542,3973657,0,95521,161,LE1,SKU022,2023-08-01,2023-08-01
CV,2242621,5125793,0,123216,194,LE1,SKU022,2023-08-01,2023-08-01
FS,2252542,5148468,0,123761,191,LE1,SKU022,2023-08-01,2023-08-01
MT,2464358,5339443,0,128352,178,LE1,SKU023,2023-08-01,2023-08-01
GT,2411136,5224128,0,125580,171,LE1,SKU023,2023-08-01,2023-08-01
EC,2777242,6017357,0,144648,217,LE1,SKU023,2023-08-01,2023-08-01
CV,2307917,5000486,0,120204,169,LE1,SKU023,2023-08-01,2023-08-01
FS,2801434,6069773,0,145908,200,LE1,SKU023,2023-08-01,2023-08-01
MT,3818037,7862668,0,189006,236,LE1,SKU024,2023-08-01,2023-08-01
GT,3530920,7271394,0,174793,214,LE1,SKU024,2023-08-01,2023-08-01
EC,3336437,6870886,0,165166,224,LE1,SKU024,2023-08-01,2023-08-01
CV,2710714,5582304,0,134190,170,LE1,SKU024,2023-08-01,2023-08-01
FS,2646979,5451053,0,131035,162,LE1,SKU024,2023-08-01,2023-08-01
MT,3553173,6972264,0,167602,191,LE1,SKU025,2023-08-01,2023-08-01
GT,4010497,7869654,0,189174,211,LE1,SKU025,2023-08-01,2023-08-01
EC,4047269,7941810,0,190909,235,LE1,SKU025,2023-08-01,2023-08-01
CV,3984763,7819157,0,187960,216,LE1,SKU025,2023-08-01,2023-08-01
FS,4049150,7945501,0,190998,215,LE1,SKU025,2023-08-01,2023-08-01
MT,3263641,7893456,0,189747,198,LE1,SKU026,2023-08-01,2023-08-01
GT,3474534,8403524,0,202008,207,LE1,SKU026,2023-08-01,2023-08-01
EC,3368777,8147740,0,195859,222,LE1,SKU026,2023-08-01,2023-08-01
CV,3678484,8896798,0,213865,226,LE1,SKU026,2023-08-01,2023-08-01
FS,3967960,9596926,0,230695,238,LE1,SKU026,2023-08-01,2023-08-01
MT,4377405,10005497,0,240517,232,LE1,SKU027,2023-08-01,2023-08-01
GT,3693622,8442564,0,202946,192,LE1,SKU027,2023-08-01,2023-08-01
EC,3747433,8565561,0,205903,215,LE1,SKU027,2023-08-01,2023-08-01
CV,4410684,10081562,0,242345,236,LE1,SKU027,2023-08-01,2023-08-01
FS,4241464,9694776,0,233048,223,LE1,SKU027,2023-08-01,2023-08-01
MT,1922530,4165481,0,100132,247,LE1,SKU028,2023-08-01,2023-08-01
GT,1499472,3248856,0,78098,189,LE1,SKU028,2023-08-01,2023-08-01
EC,1577439,3417785,0,82158,219,LE1,SKU028,2023-08-01,2023-08-01
CV,1592136,3449628,0,82924,207,LE1,SKU028,2023-08-01,2023-08-01
FS,2167776,4696848,0,112905,276,LE1,SKU028,2023-08-01,2023-08-01
MT,2519762,5188974,0,124735,258,LE1,SKU029,2023-08-01,2023-08-01
GT,2477253,5101434,0,122631,248,LE1,SKU029,2023-08-01,2023-08-01
EC,2020696,4161241,0,100030,224,LE1,SKU029,2023-08-01,2023-08-01
CV,1970076,4056998,0,97524,204,LE1,SKU029,2023-08-01,2023-08-01
FS,1938424,3991818,0,95957,196,LE1,SKU029,2023-08-01,2023-08-01
MT,3011592,5909540,0,142056,252,LE1,SKU030,2023-08-01,2023-08-01
GT,3100500,6084000,0,146250,254,LE1,SKU030,2023-08-01,2023-08-01
EC,2758014,5411952,0,130095,250,LE1,SKU030,2023-08-01,2023-08-01
CV,3743854,7346430,0,176597,317,LE1,SKU030,2023-08-01,2023-08-01
FS,3132631,6147050,0,147766,260,LE1,SKU030,2023-08-01,2023-08-01
MT,3054620,7387919,0,177594,277,LE1,SKU031,2023-08-01,2023-08-01
GT,3011054,7282548,0,175061,267,LE1,SKU031,2023-08-01,2023-08-01
EC,2777890,6718617,0,161505,272,LE1,SKU031,2023-08-01,2023-08-01
CV,3288997,7954783,0,191221,301,LE1,SKU031,2023-08-01,2023-08-01
FS,2578084,6235367,0,149889,231,LE1,SKU031,2023-08-01,2023-08-01
MT,3003437,6864998,0,165024,229,LE1,SKU032,2023-08-01,2023-08-01
GT,3236688,7398144,0,177840,242,LE1,SKU032,2023-08-01,2023-08-01
EC,2594068,5929298,0,142531,214,LE1,SKU032,2023-08-01,2023-08-01
CV,4540536,10378368,0,249480,350,LE1,SKU032,2023-08-01,2023-08-01
FS,3175390,7258035,0,174472,240,LE1,SKU032,2023-08-01,2023-08-01
MT,4654135,10083960,0,242403,303,LE1,SKU033,2023-08-01,2023-08-01
GT,3721536,8063328,0,193830,237,LE1,SKU033,2023-08-01,2023-08-01
EC,4087964,8857256,0,212915,288,LE1,SKU033,2023-08-01,2023-08-01
CV,4557093,9873701,0,237349,300,LE1,SKU033,2023-08-01,2023-08-01
FS,4341110,9405739,0,226100,280,LE1,SKU033,2023-08-01,2023-08-01
MT,2219430,4570706,0,109873,125,LE1,SKU034,2023-08-01,2023-08-01
GT,2093086,4310514,0,103618,116,LE1,SKU034,2023-08-01,2023-08-01
EC,2258229,4650610,0,111794,138,LE1,SKU034,2023-08-01,2023-08-01
CV,2661484,5481076,0,131757,152,LE1,SKU034,2023-08-01,2023-08-01
FS,2622783,5401375,0,129841,146,LE1,SKU034,2023-08-01,2023-08-01
MT,3162172,6205016,0,149159,156,LE1,SKU035,2023-08-01,2023-08-01
GT,3096625,6076396,0,146067,149,LE1,SKU035,2023-08-01,2023-08-01
EC,2860855,5613754,0,134946,153,LE1,SKU035,2023-08-01,2023-08-01
CV,3554783,6975422,0,167678,177,LE1,SKU035,2023-08-01,2023-08-01
FS,2912708,5715502,0,137392,142,LE1,SKU035,2023-08-01,2023-08-01
MT,2927934,7081516,0,170229,164,LE1,SKU036,2023-08-01,2023-08-01
GT,2642114,6390228,0,153611,145,LE1,SKU036,2023-08-01,2023-08-01
EC,2965813,7173130,0,172431,180,LE1,SKU036,2023-08-01,2023-08-01
CV,2822507,6826529,0,164099,160,LE1,SKU036,2023-08-01,2023-08-01
FS,2424138,5863031,0,140938,135,LE1,SKU036,2023-08-01,2023-08-01
MT,1005271,2431354,0,58446,144,LE1,SKU001,2023-09-01,2023-09-01
GT,1365916,3303612,0,79414,192,LE1,SKU001,2023-09-01,2023-09-01
EC,853335,2063880,0,49612,132,LE1,SKU001,2023-09-01,2023-09-01
