channel_id,commission,cost_version,freight,listing_fee,month,payment_fee,rebate,sku_id,trade_spend,writeoff
CV,396007,v1.0.0,135774,0,2023-11-01,113145,0,SKU016,226290,0
FS,200971,v1.0.0,120583,0,2023-11-01,0,0,SKU016,200971,0
MT,220796,v1.0.0,66239,0,2023-11-01,99358,0,SKU017,248396,0
GT,157462,v1.0.0,75582,0,2023-11-01,0,0,SKU017,125970,0
EC,430140,v1.0.0,60726,0,2023-11-01,126512,0,SKU017,101210,0
CV,199608,v1.0.0,68437,0,2023-11-01,57031,0,SKU017,114062,0
FS,134521,v1.0.0,80713,0,2023-11-01,0,0,SKU017,134521,0
MT,246008,v1.0.0,73802,0,2023-11-01,110704,0,SKU018,276759,0
GT,173794,v1.0.0,83421,0,2023-11-01,0,0,SKU018,139035,0
EC,451769,v1.0.0,63779,0,2023-11-01,132873,0,SKU018,106299,0
CV,275382,v1.0.0,94417,0,2023-11-01,78681,0,SKU018,157361,0
FS,130507,v1.0.0,78304,0,2023-11-01,0,0,SKU018,130507,0
MT,127894,v1.0.0,38368,0,2023-11-01,57552,0,SKU019,143880,0
GT,78098,v1.0.0,37487,0,2023-11-01,0,0,SKU019,62478,0
EC,194322,v1.0.0,27434,0,2023-11-01,57154,0,SKU019,45723,0
CV,83349,v1.0.0,28577,0,2023-11-01,23814,0,SKU019,47628,0
FS,50026,v1.0.0,30015,0,2023-11-01,0,0,SKU019,50026,0
MT,121552,v1.0.0,36466,0,2023-11-01,54699,0,SKU020,136746,0
GT,89091,v1.0.0,42764,0,2023-11-01,0,0,SKU020,71272,0
EC,195034,v1.0.0,27534,0,2023-11-01,57363,0,SKU020,45890,0
CV,119467,v1.0.0,40960,0,2023-11-01,34133,0,SKU020,68267,0
FS,63072,v1.0.0,37843,0,2023-11-01,0,0,SKU020,63072,0
MT,195775,v1.0.0,58732,0,2023-11-01,88099,0,SKU021,220247,0
GT,104812,v1.0.0,50310,0,2023-11-01,0,0,SKU021,83850,0
EC,329868,v1.0.0,46570,0,2023-11-01,97020,0,SKU021,77616,0
CV,157933,v1.0.0,54148,0,2023-11-01,45124,0,SKU021,90248,0
FS,97948,v1.0.0,58768,0,2023-11-01,0,0,SKU021,97948,0
MT,217740,v1.0.0,65322,0,2023-11-01,97983,0,SKU022,244958,0
GT,131296,v1.0.0,63022,0,2023-11-01,0,0,SKU022,105037,0
EC,284174,v1.0.0,40119,0,2023-11-01,83581,0,SKU022,66864,0
CV,190413,v1.0.0,65284,0,2023-11-01,54404,0,SKU022,108807,0
FS,83058,v1.0.0,49835,0,2023-11-01,0,0,SKU022,83058,0
MT,211475,v1.0.0,63443,0,2023-11-01,95164,0,SKU023,237910,0
GT,129480,v1.0.0,62150,0,2023-11-01,0,0,SKU023,103584,0
EC,544582,v1.0.0,76882,0,2023-11-01,160171,0,SKU023,128137,0
CV,209563,v1.0.0,71850,0,2023-11-01,59875,0,SKU023,119750,0
FS,117962,v1.0.0,70777,0,2023-11-01,0,0,SKU023,117962,0
MT,192566,v1.0.0,57770,0,2023-11-01,86655,0,SKU024,216637,0
GT,192965,v1.0.0,92623,0,2023-11-01,0,0,SKU024,154372,0
EC,606807,v1.0.0,85667,0,2023-11-01,178473,0,SKU024,142778,0
CV,228962,v1.0.0,78501,0,2023-11-01,65418,0,SKU024,130835,0
FS,143882,v1.0.0,86329,0,2023-11-01,0,0,SKU024,143882,0
MT,306899,v1.0.0,92070,0,2023-11-01,138104,0,SKU025,345261,0
GT,177767,v1.0.0,85328,0,2023-11-01,0,0,SKU025,142214,0
EC,646166,v1.0.0,91223,0,2023-11-01,190049,0,SKU025,152039,0
CV,252825,v1.0.0,86683,0,2023-11-01,72236,0,SKU025,144472,0
FS,142260,v1.0.0,85356,0,2023-11-01,0,0,SKU025,142260,0
MT,327947,v1.0.0,98384,0,2023-11-01,147576,0,SKU026,368940,0
GT,198900,v1.0.0,95472,0,2023-11-01,0,0,SKU026,159120,0
EC,697783,v1.0.0,98511,0,2023-11-01,205230,0,SKU026,164184,0
CV,344393,v1.0.0,118078,0,2023-11-01,98398,0,SKU026,196796,0
FS,190298,v1.0.0,114179,0,2023-11-01,0,0,SKU026,190298,0
MT,484987,v1.0.0,145496,0,2023-11-01,218244,0,SKU027,545611,0
GT,236584,v1.0.0,113560,0,2023-11-01,0,0,SKU027,189267,0
EC,986305,v1.0.0,139243,0,2023-11-01,290090,0,SKU027,232072,0
CV,384927,v1.0.0,131975,0,2023-11-01,109979,0,SKU027,219958,0
FS,231716,v1.0.0,139029,0,2023-11-01,0,0,SKU027,231716,0
MT,154710,v1.0.0,46413,0,2023-11-01,69620,0,SKU028,174049,0
GT,81608,v1.0.0,39172,0,2023-11-01,0,0,SKU028,65286,0
EC,277989,v1.0.0,39245,0,2023-11-01,81761,0,SKU028,65409,0
CV,129786,v1.0.0,44498,0,2023-11-01,37082,0,SKU028,74164,0
FS,82681,v1.0.0,49609,0,2023-11-01,0,0,SKU028,82681,0
MT,180686,v1.0.0,54206,0,2023-11-01,81309,0,SKU029,203272,0
GT,131016,v1.0.0,62888,0,2023-11-01,0,0,SKU029,104812,0
EC,325595,v1.0.0,45966,0,2023-11-01,95763,0,SKU029,76611,0
CV,169956,v1.0.0,58271,0,2023-11-01,48559,0,SKU029,97118,0
FS,115771,v1.0.0,69463,0,2023-11-01,0,0,SKU029,115771,0
MT,213920,v1.0.0,64176,0,2023-11-01,96264,0,SKU030,240660,0
GT,143203,v1.0.0,68738,0,2023-11-01,0,0,SKU030,114562,0
EC,537910,v1.0.0,75940,0,2023-11-01,158209,0,SKU030,126567,0
CV,192662,v1.0.0,66056,0,2023-11-01,55046,0,SKU030,110092,0
FS,108080,v1.0.0,64848,0,2023-11-01,0,0,SKU030,108080,0
MT,362537,v1.0.0,108761,0,2023-11-01,163142,0,SKU031,407854,0
GT,180619,v1.0.0,86697,0,2023-11-01,0,0,SKU031,144495,0
EC,510658,v1.0.0,72093,0,2023-11-01,150194,0,SKU031,120155,0
CV,306357,v1.0.0,105037,0,2023-11-01,87531,0,SKU031,175061,0
FS,167215,v1.0.0,100329,0,2023-11-01,0,0,SKU031,167215,0
MT,322714,v1.0.0,96814,0,2023-11-01,145221,0,SKU032,363053,0
GT,199680,v1.0.0,95846,0,2023-11-01,0,0,SKU032,159744,0
EC,671731,v1.0.0,94833,0,2023-11-01,197568,0,SKU032,158054,0
CV,231790,v1.0.0,79471,0,2023-11-01,66226,0,SKU032,132451,0
FS,185898,v1.0.0,111539,0,2023-11-01,0,0,SKU032,185898,0
MT,367503,v1.0.0,110251,0,2023-11-01,165376,0,SKU033,413441,0
GT,251806,v1.0.0,120867,0,2023-11-01,0,0,SKU033,201445,0
EC,790446,v1.0.0,111592,0,2023-11-01,232484,0,SKU033,185987,0
CV,369861,v1.0.0,126810,0,2023-11-01,105675,0,SKU033,211349,0
FS,198008,v1.0.0,118805,0,2023-11-01,0,0,SKU033,198008,0
MT,232409,v1.0.0,69723,0,2023-11-01,104584,0,SKU034,261460,0
GT,136890,v1.0.0,65707,0,2023-11-01,0,0,SKU034,109512,0
EC,444422,v1.0.0,62742,0,2023-11-01,130712,0,SKU034,104570,0
CV,178010,v1.0.0,61032,0,2023-11-01,50860,0,SKU034,101720,0
FS,138497,v1.0.0,83098,0,2023-11-01,0,0,SKU034,138497,0
MT,269501,v1.0.0,80850,0,2023-11-01,121275,0,SKU035,303189,0
GT,182325,v1.0.0,87516,0,2023-11-01,0,0,SKU035,145860,0
EC,500237,v1.0.0,70622,0,2023-11-01,147129,0,SKU035,117703,0
CV,209447,v1.0.0,71811,0,2023-11-01,59842,0,SKU035,119684,0
FS,116476,v1.0.0,69885,0,2023-11-01,0,0,SKU035,116476,0
MT,305753,v1.0.0,91726,0,2023-11-01,137589,0,SKU036,343972,0
GT,188370,v1.0.0,90418,0,2023-11-01,0,0,SKU036,150696,0
EC,500050,v1.0.0,70595,0,2023-11-01,147074,0,SKU036,117659,0
CV,249518,v1.0.0,85549,0,2023-11-01,71291,0,SKU036,142582,0
FS,150038,v1.0.0,90023,0,2023-11-01,0,0,SKU036,150038,0
MT,102452,v1.0.0,30736,0,2023-12-01,46104,0,SKU001,115259,0
GT,76781,v1.0.0,36855,0,2023-12-01,0,0,SKU001,61425,0
EC,195672,v1.0.0,27624,0,2023-12-01,57550,0,SKU001,46040,0
CV,94661,v1.0.0,32455,0,2023-12-01,27046,0,SKU001,54092,0
FS,55931,v1.0.0,33559,0,2023-12-01,0,0,SKU001,55931,0
MT,123195,v1.0.0,36958,0,2023-12-01,55438,0,SKU002,138594,0
GT,82802,v1.0.0,39745,0,2023-12-01,0,0,SKU002,66242,0
EC,265956,v1.0.0,37547,0,2023-12-01,78222,0,SKU002,62578,0
CV,120178,v1.0.0,41204,0,2023-12-01,34337,0,SKU002,68673,0
FS,71371,v1.0.0,42823,0,2023-12-01,0,0,SKU002,71371,0
MT,163305,v1.0.0,48992,0,2023-12-01,73487,0,SKU003,183718,0
GT,117609,v1.0.0,56452,0,2023-12-01,0,0,SKU003,94088,0
EC,337365,v1.0.0,47628,0,2023-12-01,99225,0,SKU003,79380,0
CV,171163,v1.0.0,58684,0,2023-12-01,48904,0,SKU003,97808,0
FS,67068,v1.0.0,40240,0,2023-12-01,0,0,SKU003,67068,0
MT,192700,v1.0.0,57810,0,2023-12-01,86715,0,SKU004,216787,0
GT,117402,v1.0.0,56353,0,2023-12-01,0,0,SKU004,93922,0
EC,431602,v1.0.0,60932,0,2023-12-01,126942,0,SKU004,101553,0
CV,176273,v1.0.0,60437,0,2023-12-01,50364,0,SKU004,100728,0
FS,106160,v1.0.0,63696,0,2023-12-01,0,0,SKU004,106160,0
MT,249370,v1.0.0,74811,0,2023-12-01,112216,0,SKU005,280541,0
GT,123240,v1.0.0,59155,0,2023-12-01,0,0,SKU005,98592,0
EC,479808,v1.0.0,67738,0,2023-12-01,141120,0,SKU005,112896,0
CV,223322,v1.0.0,76568,0,2023-12-01,63806,0,SKU005,127613,0
FS,146371,v1.0.0,87823,0,2023-12-01,0,0,SKU005,146371,0
MT,288849,v1.0.0,86655,0,2023-12-01,129982,0,SKU006,324955,0
GT,179985,v1.0.0,86393,0,2023-12-01,0,0,SKU006,143988,0
EC,569547,v1.0.0,80407,0,2023-12-01,167514,0,SKU006,134011,0
CV,273580,v1.0.0,93799,0,2023-12-01,78166,0,SKU006,156331,0
FS,143196,v1.0.0,85918,0,2023-12-01,0,0,SKU006,143196,0
MT,379899,v1.0.0,113970,0,2023-12-01,170955,0,SKU007,427386,0
GT,235755,v1.0.0,113162,0,2023-12-01,0,0,SKU007,188604,0
EC,482432,v1.0.0,68108,0,2023-12-01,141892,0,SKU007,113513,0
CV,283784,v1.0.0,97297,0,2023-12-01,81081,0,SKU007,162162,0
FS,158820,v1.0.0,95292,0,2023-12-01,0,0,SKU007,158820,0
MT,326324,v1.0.0,97897,0,2023-12-01,146846,0,SKU008,367114,0
GT,206152,v1.0.0,98953,0,2023-12-01,0,0,SKU008,164921,0
EC,707342,v1.0.0,99860,0,2023-12-01,208042,0,SKU008,166433,0
CV,289572,v1.0.0,99282,0,2023-12-01,82735,0,SKU008,165470,0
FS,189478,v1.0.0,113687,0,2023-12-01,0,0,SKU008,189478,0
MT,358469,v1.0.0,107541,0,2023-12-01,161311,0,SKU009,403277,0
GT,250039,v1.0.0,120019,0,2023-12-01,0,0,SKU009,200031,0
EC,751799,v1.0.0,106136,0,2023-12-01,221117,0,SKU009,176894,0
CV,351455,v1.0.0,120499,0,2023-12-01,100416,0,SKU009,200831,0
FS,217511,v1.0.0,130507,0,2023-12-01,0,0,SKU009,217511,0
MT,173275,v1.0.0,51983,0,2023-12-01,77974,0,SKU010,194935,0
GT,97402,v1.0.0,46753,0,2023-12-01,0,0,SKU010,77922,0
EC,283387,v1.0.0,40008,0,2023-12-01,83349,0,SKU010,66679,0
CV,129786,v1.0.0,44498,0,2023-12-01,37082,0,SKU010,74164,0
FS,70175,v1.0.0,42105,0,2023-12-01,0,0,SKU010,70175,0
MT,198755,v1.0.0,59626,0,2023-12-01,89440,0,SKU011,223599,0
GT,128919,v1.0.0,61881,0,2023-12-01,0,0,SKU011,103136,0
EC,373950,v1.0.0,52793,0,2023-12-01,109985,0,SKU011,87988,0
CV,182045,v1.0.0,62415,0,2023-12-01,52013,0,SKU011,104026,0
FS,95024,v1.0.0,57014,0,2023-12-01,0,0,SKU011,95024,0
MT,258805,v1.0.0,77642,0,2023-12-01,116462,0,SKU012,291156,0
GT,149297,v1.0.0,71662,0,2023-12-01,0,0,SKU012,119438,0
EC,447946,v1.0.0,63239,0,2023-12-01,131749,0,SKU012,105399,0
CV,223256,v1.0.0,76545,0,2023-12-01,63788,0,SKU012,127575,0
FS,113870,v1.0.0,68322,0,2023-12-01,0,0,SKU012,113870,0
MT,274352,v1.0.0,82306,0,2023-12-01,123459,0,SKU013,308646,0
GT,184092,v1.0.0,88364,0,2023-12-01,0,0,SKU013,147274,0
EC,519205,v1.0.0,73299,0,2023-12-01,152707,0,SKU013,122166,0
CV,285619,v1.0.0,97927,0,2023-12-01,81605,0,SKU013,163211,0
FS,138613,v1.0.0,83168,0,2023-12-01,0,0,SKU013,138613,0
MT,366720,v1.0.0,110016,0,2023-12-01,165024,0,SKU014,412560,0
GT,220740,v1.0.0,105955,0,2023-12-01,0,0,SKU014,176592,0
EC,686125,v1.0.0,96865,0,2023-12-01,201802,0,SKU014,161441,0
CV,260366,v1.0.0,89268,0,2023-12-01,74390,0,SKU014,148781,0
FS,144518,v1.0.0,86711,0,2023-12-01,0,0,SKU014,144518,0
MT,404118,v1.0.0,121235,0,2023-12-01,181853,0,SKU015,454633,0
GT,198157,v1.0.0,95115,0,2023-12-01,0,0,SKU015,158525,0
EC,715926,v1.0.0,101072,0,2023-12-01,210566,0,SKU015,168453,0
CV,349900,v1.0.0,119966,0,2023-12-01,99972,0,SKU015,199943,0
FS,176769,v1.0.0,106061,0,2023-12-01,0,0,SKU015,176769,0
MT,414164,v1.0.0,124249,0,2023-12-01,186374,0,SKU016,465935,0
GT,271879,v1.0.0,130502,0,2023-12-01,0,0,SKU016,217503,0
EC,891768,v1.0.0,125897,0,2023-12-01,262285,0,SKU016,209828,0
CV,381818,v1.0.0,130909,0,2023-12-01,109091,0,SKU016,218182,0
FS,222799,v1.0.0,133680,0,2023-12-01,0,0,SKU016,222799,0
MT,199690,v1.0.0,59907,0,2023-12-01,89861,0,SKU017,224652,0
GT,167822,v1.0.0,80554,0,2023-12-01,0,0,SKU017,134258,0
EC,532100,v1.0.0,75120,0,2023-12-01,156500,0,SKU017,125200,0
CV,198202,v1.0.0,67955,0,2023-12-01,56629,0,SKU017,113258,0
FS,119756,v1.0.0,71854,0,2023-12-01,0,0,SKU017,119756,0
MT,182749,v1.0.0,54825,0,2023-12-01,82237,0,SKU018,205592,0
GT,201825,v1.0.0,96876,0,2023-12-01,0,0,SKU018,161460,0
EC,586265,v1.0.0,82767,0,2023-12-01,172431,0,SKU018,137945,0
CV,197789,v1.0.0,67813,0,2023-12-01,56511,0,SKU018,113022,0
FS,133170,v1.0.0,79902,0,2023-12-01,0,0,SKU018,133170,0
MT,102452,v1.0.0,30736,0,2023-12-01,46104,0,SKU019,115259,0
GT,64058,v1.0.0,30748,0,2023-12-01,0,0,SKU019,51246,0
EC,229408,v1.0.0,32387,0,2023-12-01,67473,0,SKU019,53978,0
CV,97637,v1.0.0,33476,0,2023-12-01,27896,0,SKU019,55793,0
FS,45162,v1.0.0,27097,0,2023-12-01,0,0,SKU019,45162,0
MT,166724,v1.0.0,50017,0,2023-12-01,75026,0,SKU020,187564,0
GT,74417,v1.0.0,35720,0,2023-12-01,0,0,SKU020,59534,0
EC,317535,v1.0.0,44829,0,2023-12-01,93393,0,SKU020,74714,0
CV,98134,v1.0.0,33646,0,2023-12-01,28038,0,SKU020,56076,0
FS,70956,v1.0.0,42574,0,2023-12-01,0,0,SKU020,70956,0
MT,180495,v1.0.0,54148,0,2023-12-01,81223,0,SKU021,203057,0
GT,121266,v1.0.0,58208,0,2023-12-01,0,0,SKU021,97012,0
EC,299880,v1.0.0,42336,0,2023-12-01,88200,0,SKU021,70560,0
CV,136434,v1.0.0,46778,0,2023-12-01,38981,0,SKU021,77962,0
FS,95052,v1.0.0,57032,0,2023-12-01,0,0,SKU021,95052,0
MT,209030,v1.0.0,62709,0,2023-12-01,94064,0,SKU022,235159,0
GT,145884,v1.0.0,70024,0,2023-12-01,0,0,SKU022,116708,0
EC,427329,v1.0.0,60329,0,2023-12-01,125685,0,SKU022,100548,0
CV,158363,v1.0.0,54296,0,2023-12-01,45247,0,SKU022,90493,0
FS,105060,v1.0.0,63036,0,2023-12-01,0,0,SKU022,105060,0
MT,244480,v1.0.0,73344,0,2023-12-01,110016,0,SKU023,275040,0
GT,156780,v1.0.0,75254,0,2023-12-01,0,0,SKU023,125424,0
EC,455818,v1.0.0,64351,0,2023-12-01,134064,0,SKU023,107251,0
CV,241315,v1.0.0,82737,0,2023-12-01,68947,0,SKU023,137894,0
FS,138960,v1.0.0,83376,0,2023-12-01,0,0,SKU023,138960,0
MT,288849,v1.0.0,86655,0,2023-12-01,129982,0,SKU024,324955,0
GT,160948,v1.0.0,77255,0,2023-12-01,0,0,SKU024,128758,0
EC,636083,v1.0.0,89800,0,2023-12-01,187083,0,SKU024,149667,0
CV,224265,v1.0.0,76891,0,2023-12-01,64076,0,SKU024,128151,0
FS,147992,v1.0.0,88795,0,2023-12-01,0,0,SKU024,147992,0
MT,393307,v1.0.0,117992,0,2023-12-01,176988,0,SKU025,442471,0
GT,184421,v1.0.0,88522,0,2023-12-01,0,0,SKU025,147537,0
EC,652014,v1.0.0,92049,0,2023-12-01,191769,0,SKU025,153415,0
CV,273464,v1.0.0,93759,0,2023-12-01,78133,0,SKU025,156265,0
FS,172368,v1.0.0,103421,0,2023-12-01,0,0,SKU025,172368,0
MT,383146,v1.0.0,114944,0,2023-12-01,172416,0,SKU026,431039,0
GT,237230,v1.0.0,113870,0,2023-12-01,0,0,SKU026,189784,0
EC,691411,v1.0.0,97611,0,2023-12-01,203356,0,SKU026,162685,0
CV,310657,v1.0.0,106511,0,2023-12-01,88759,0,SKU026,177518,0
FS,194399,v1.0.0,116640,0,2023-12-01,0,0,SKU026,194399,0
MT,418214,v1.0.0,125464,0,2023-12-01,188196,0,SKU027,470490,0
GT,256766,v1.0.0,123248,0,2023-12-01,0,0,SKU027,205413,0
EC,865604,v1.0.0,122203,0,2023-12-01,254589,0,SKU027,203671,0
CV,330155,v1.0.0,113196,0,2023-12-01,94330,0,SKU027,188660,0
FS,211296,v1.0.0,126778,0,2023-12-01,0,0,SKU027,211296,0
MT,176026,v1.0.0,52808,0,2023-12-01,79212,0,SKU028,198029,0
GT,102668,v1.0.0,49280,0,2023-12-01,0,0,SKU028,82134,0
EC,313075,v1.0.0,44199,0,2023-12-01,92081,0,SKU028,73665,0
CV,155386,v1.0.0,53275,0,2023-12-01,44396,0,SKU028,88792,0
FS,93798,v1.0.0,56279,0,2023-12-01,0,0,SKU028,93798,0
MT,220108,v1.0.0,66033,0,2023-12-01,99049,0,SKU029,247622,0
GT,133112,v1.0.0,63894,0,2023-12-01,0,0,SKU029,106490,0
EC,306252,v1.0.0,43236,0,2023-12-01,90074,0,SKU029,72059,0
CV,184889,v1.0.0,63391,0,2023-12-01,52826,0,SKU029,105651,0
FS,104982,v1.0.0,62989,0,2023-12-01,0,0,SKU029,104982,0
MT,241615,v1.0.0,72484,0,2023-12-01,108727,0,SKU030,271817,0
GT,140766,v1.0.0,67568,0,2023-12-01,0,0,SKU030,112612,0
EC,464814,v1.0.0,65621,0,2023-12-01,136710,0,SKU030,109368,0
CV,225737,v1.0.0,77396,0,2023-12-01,64496,0,SKU030,128992,0
FS,105668,v1.0.0,63400,0,2023-12-01,0,0,SKU030,105668,0
MT,266732,v1.0.0,80019,0,2023-12-01,120029,0,SKU031,300073,0
GT,185482,v1.0.0,89031,0,2023-12-01,0,0,SKU031,148385,0
EC,591851,v1.0.0,83555,0,2023-12-01,174074,0,SKU031,139259,0
CV,279021,v1.0.0,95664,0,2023-12-01,79720,0,SKU031,159440,0
FS,140263,v1.0.0,84158,0,2023-12-01,0,0,SKU031,140263,0
MT,336160,v1.0.0,100848,0,2023-12-01,151272,0,SKU032,378180,0
GT,182520,v1.0.0,87610,0,2023-12-01,0,0,SKU032,146016,0
EC,765294,v1.0.0,108041,0,2023-12-01,225086,0,SKU032,180069,0
CV,238140,v1.0.0,81648,0,2023-12-01,68040,0,SKU032,136080,0
FS,148224,v1.0.0,88934,0,2023-12-01,0,0,SKU032,148224,0
MT,391913,v1.0.0,117574,0,2023-12-01,176361,0,SKU033,440902,0
GT,234500,v1.0.0,112560,0,2023-12-01,0,0,SKU033,187600,0
EC,793108,v1.0.0,111968,0,2023-12-01,233267,0,SKU033,186614,0
CV,354597,v1.0.0,121576,0,2023-12-01,101313,0,SKU033,202627,0
FS,211026,v1.0.0,126616,0,2023-12-01,0,0,SKU033,211026,0
MT,205592,v1.0.0,61678,0,2023-12-01,92517,0,SKU034,231291,0
GT,124532,v1.0.0,59775,0,2023-12-01,0,0,SKU034,99626,0
EC,426879,v1.0.0,60265,0,2023-12-01,125553,0,SKU034,100442,0
CV,192199,v1.0.0,65897,0,2023-12-01,54914,0,SKU034,109828,0
FS,112152,v1.0.0,67291,0,2023-12-01,0,0,SKU034,112152,0
MT,225666,v1.0.0,67700,0,2023-12-01,101550,0,SKU035,253875,0
GT,174038,v1.0.0,83538,0,2023-12-01,0,0,SKU035,139230,0
EC,544844,v1.0.0,76919,0,2023-12-01,160248,0,SKU035,128199,0
CV,178522,v1.0.0,61208,0,2023-12-01,51006,0,SKU035,102013,0
FS,118936,v1.0.0,71362,0,2023-12-01,0,0,SKU035,118936,0
MT,274123,v1.0.0,82237,0,2023-12-01,123355,0,SKU036,308389,0
GT,179400,v1.0.0,86112,0,2023-12-01,0,0,SKU036,143520,0
EC,551779,v1.0.0,77898,0,2023-12-01,162288,0,SKU036,129830,0
CV,232782,v1.0.0,79811,0,2023-12-01,66509,0,SKU036,133018,0
FS,137609,v1.0.0,82565,0,2023-12-01,0,0,SKU036,137609,0
MT,81137,v1.0.0,24341,0,2024-01-01,36512,0,SKU001,91279,0
GT,55721,v1.0.0,26746,0,2024-01-01,0,0,SKU001,44577,0
EC,155188,v1.0.0,21909,0,2024-01-01,91287,0,SKU001,36515,0
CV,76800,v1.0.0,26331,0,2024-01-01,21943,0,SKU001,43886,0
FS,54542,v1.0.0,32725,0,2024-01-01,0,0,SKU001,54542,0
MT,137157,v1.0.0,41147,0,2024-01-01,61721,0,SKU002,154302,0
GT,69700,v1.0.0,33456,0,2024-01-01,0,0,SKU002,55760,0
EC,212765,v1.0.0,30037,0,2024-01-01,125156,0,SKU002,50062,0
CV,97422,v1.0.0,33402,0,2024-01-01,27835,0,SKU002,55670,0
FS,68467,v1.0.0,41080,0,2024-01-01,0,0,SKU002,68467,0
MT,164260,v1.0.0,49278,0,2024-01-01,73917,0,SKU003,184792,0
GT,66422,v1.0.0,31882,0,2024-01-01,0,0,SKU003,53138,0
EC,294257,v1.0.0,41542,0,2024-01-01,173092,0,SKU003,69237,0
CV,131473,v1.0.0,45076,0,2024-01-01,37564,0,SKU003,75128,0
FS,66585,v1.0.0,39951,0,2024-01-01,0,0,SKU003,66585,0
MT,150241,v1.0.0,45072,0,2024-01-01,67608,0,SKU004,169021,0
GT,88920,v1.0.0,42682,0,2024-01-01,0,0,SKU004,71136,0
EC,322633,v1.0.0,45548,0,2024-01-01,189784,0,SKU004,75914,0
CV,145166,v1.0.0,49771,0,2024-01-01,41476,0,SKU004,82952,0
FS,89108,v1.0.0,53465,0,2024-01-01,0,0,SKU004,89108,0
MT,184582,v1.0.0,55375,0,2024-01-01,83062,0,SKU005,207655,0
GT,136500,v1.0.0,65520,0,2024-01-01,0,0,SKU005,109200,0
EC,347861,v1.0.0,49110,0,2024-01-01,204624,0,SKU005,81850,0
CV,185220,v1.0.0,63504,0,2024-01-01,52920,0,SKU005,105840,0
FS,94493,v1.0.0,56696,0,2024-01-01,0,0,SKU005,94493,0
MT,283425,v1.0.0,85027,0,2024-01-01,127541,0,SKU006,318853,0
GT,168736,v1.0.0,80993,0,2024-01-01,0,0,SKU006,134989,0
EC,473735,v1.0.0,66880,0,2024-01-01,278668,0,SKU006,111467,0
CV,178473,v1.0.0,61191,0,2024-01-01,50992,0,SKU006,101984,0
FS,104143,v1.0.0,62486,0,2024-01-01,0,0,SKU006,104143,0
MT,235388,v1.0.0,70617,0,2024-01-01,105925,0,SKU007,264812,0
GT,188224,v1.0.0,90347,0,2024-01-01,0,0,SKU007,150579,0
EC,494127,v1.0.0,69759,0,2024-01-01,290663,0,SKU007,116265,0
CV,274754,v1.0.0,94201,0,2024-01-01,78501,0,SKU007,157002,0
FS,128712,v1.0.0,77227,0,2024-01-01,0,0,SKU007,128712,0
MT,319830,v1.0.0,95949,0,2024-01-01,143923,0,SKU008,359808,0
GT,206152,v1.0.0,98953,0,2024-01-01,0,0,SKU008,164921,0
EC,630873,v1.0.0,89064,0,2024-01-01,371102,0,SKU008,148441,0
CV,288166,v1.0.0,98800,0,2024-01-01,82333,0,SKU008,164666,0
FS,145184,v1.0.0,87111,0,2024-01-01,0,0,SKU008,145184,0
MT,395370,v1.0.0,118611,0,2024-01-01,177916,0,SKU009,444791,0
GT,171551,v1.0.0,82345,0,2024-01-01,0,0,SKU009,137241,0
EC,679378,v1.0.0,95912,0,2024-01-01,399634,0,SKU009,159854,0
CV,261689,v1.0.0,89722,0,2024-01-01,74768,0,SKU009,149537,0
FS,197092,v1.0.0,118255,0,2024-01-01,0,0,SKU009,197092,0
MT,137520,v1.0.0,41256,0,2024-01-01,61884,0,SKU010,154710,0
GT,84240,v1.0.0,40435,0,2024-01-01,0,0,SKU010,67392,0
EC,296881,v1.0.0,41913,0,2024-01-01,174636,0,SKU010,69854,0
CV,121451,v1.0.0,41640,0,2024-01-01,34700,0,SKU010,69401,0
FS,69480,v1.0.0,41688,0,2024-01-01,0,0,SKU010,69480,0
MT,176580,v1.0.0,52974,0,2024-01-01,79461,0,SKU011,198652,0
GT,96428,v1.0.0,46285,0,2024-01-01,0,0,SKU011,77142,0
EC,320759,v1.0.0,45284,0,2024-01-01,188682,0,SKU011,75473,0
CV,98845,v1.0.0,33890,0,2024-01-01,28241,0,SKU011,56483,0
FS,72201,v1.0.0,43321,0,2024-01-01,0,0,SKU011,72201,0
MT,248300,v1.0.0,74490,0,2024-01-01,111735,0,SKU012,279338,0
GT,117000,v1.0.0,56160,0,2024-01-01,0,0,SKU012,93600,0
EC,378598,v1.0.0,53449,0,2024-01-01,222705,0,SKU012,89082,0
CV,171163,v1.0.0,58684,0,2024-01-01,48904,0,SKU012,97808,0
FS,105185,v1.0.0,63111,0,2024-01-01,0,0,SKU012,105185,0
MT,203587,v1.0.0,61076,0,2024-01-01,91614,0,SKU013,229035,0
GT,130601,v1.0.0,62689,0,2024-01-01,0,0,SKU013,104481,0
EC,405963,v1.0.0,57312,0,2024-01-01,238802,0,SKU013,95521,0
CV,159306,v1.0.0,54619,0,2024-01-01,45516,0,SKU013,91032,0
FS,136412,v1.0.0,81847,0,2024-01-01,0,0,SKU013,136412,0
MT,226144,v1.0.0,67843,0,2024-01-01,101765,0,SKU014,254412,0
GT,177840,v1.0.0,85363,0,2024-01-01,0,0,SKU014,142272,0
EC,671731,v1.0.0,94833,0,2024-01-01,395136,0,SKU014,158054,0
CV,275184,v1.0.0,94349,0,2024-01-01,78624,0,SKU014,157248,0
FS,129696,v1.0.0,77818,0,2024-01-01,0,0,SKU014,129696,0
