channel_id,cogs,commission,contribution_margin,customer_id,date,discount,freight,gross_sales,is_intercompany,is_stockout,line_id,month,net_sales,order_id,payment_fee,promo_id,region,returns,sku_id,trade_spend,units
EC,2531840,441423,1923940,CUST011,2023-10-01,588800,62319,5888000,False,False,LINE000001798,2023-10-01,5193216,ORD00001798,129830,,Central,105984,SKU036,103864,128
CV,2868100,220610,2949707,CUST012,2023-10-01,333500,75638,6670000,False,False,LINE000001799,2023-10-01,6303150,ORD00001799,63032,,South,33350,SKU036,126063,145
FS,2512060,112751,2832318,CUST013,2023-10-01,175260,67650,5842000,False,False,LINE000001800,2023-10-01,5637530,ORD00001800,0,,North,29210,SKU036,112751,127
MT,1430352,113454,1079818,CUST003,2023-11-01,118800,34036,2970000,False,False,LINE000001801,2023-11-01,2836350,ORD00001801,51054,,South,14850,SKU001,127636,165
GT,1352333,68445,1229412,CUST004,2023-11-01,56160,32854,2808000,False,False,LINE000001802,2023-11-01,2737800,ORD00001802,0,,North,14040,SKU001,54756,156
EC,1352333,210516,772638,CUST005,2023-11-01,280800,29720,2808000,False,False,LINE000001803,2023-11-01,2476656,ORD00001803,61916,,Central,50544,SKU001,49533,156
CV,1404346,96447,1139092,CUST006,2023-11-01,145800,33067,2916000,False,False,LINE000001804,2023-11-01,2755620,ORD00001804,27556,,South,14580,SKU001,55112,162
FS,1135613,45509,1021533,CUST007,2023-11-01,70740,27306,2358000,False,False,LINE000001805,2023-11-01,2275470,ORD00001805,0,,North,11790,SKU001,45509,131
MT,1437954,120731,1233222,CUST009,2023-11-01,126420,36219,3160500,False,False,LINE000001806,2023-11-01,3018278,ORD00001806,54329,,South,15802,SKU002,135823,147
GT,1506428,80706,1537788,CUST010,2023-11-01,66220,38739,3311000,False,False,LINE000001807,2023-11-01,3228225,ORD00001807,0,,North,16555,SKU002,64564,154
EC,1692286,278851,1122468,CUST011,2023-11-01,371950,39367,3719500,False,False,LINE000001808,2023-11-01,3280599,ORD00001808,82015,,Central,66951,SKU002,65612,173
CV,1193404,86756,1094468,CUST012,2023-11-01,131150,29745,2623000,False,False,LINE000001809,2023-11-01,2478735,ORD00001809,24787,,South,13115,SKU002,49575,122
FS,1310788,55603,1324809,CUST013,2023-11-01,86430,33362,2881000,False,False,LINE000001810,2023-11-01,2780165,ORD00001810,0,,North,14405,SKU002,55603,134
MT,1908000,151845,1451570,CUST015,2023-11-01,159000,45554,3975000,False,False,LINE000001811,2023-11-01,3796125,ORD00001811,68330,,South,19875,SKU003,170826,159
GT,1956000,99328,1790657,CUST016,2023-11-01,81500,47678,4075000,False,False,LINE000001812,2023-11-01,3973125,ORD00001812,0,,North,20375,SKU003,79462,163
EC,1968000,307377,1134700,CUST017,2023-11-01,410000,43394,4100000,False,False,LINE000001813,2023-11-01,3616200,ORD00001813,90405,,Central,73800,SKU003,72324,164
CV,1980000,136434,1617970,CUST018,2023-11-01,206250,46778,4125000,False,False,LINE000001814,2023-11-01,3898125,ORD00001814,38981,,South,20625,SKU003,77962,165
FS,2016000,81060,1826244,CUST019,2023-11-01,126000,48636,4200000,False,False,LINE000001815,2023-11-01,4053000,ORD00001815,0,,North,21000,SKU003,81060,168
MT,2720088,205764,1832448,CUST021,2023-11-01,215460,61729,5386500,False,False,LINE000001816,2023-11-01,5144108,ORD00001816,92594,,South,26932,SKU004,231485,189
GT,2216368,106982,1818988,CUST022,2023-11-01,87780,51351,4389000,False,False,LINE000001817,2023-11-01,4279275,ORD00001817,0,,North,21945,SKU004,85586,154
EC,2921576,433739,1456636,CUST023,2023-11-01,578550,61234,5785500,False,False,LINE000001818,2023-11-01,5102811,ORD00001818,127570,,Central,104139,SKU004,102056,203
CV,2734480,179101,1988672,CUST024,2023-11-01,270750,61406,5415000,False,False,LINE000001819,2023-11-01,5117175,ORD00001819,51172,,South,27075,SKU004,102344,190
FS,1842176,70406,1495088,CUST001,2023-11-01,109440,42244,3648000,False,False,LINE000001820,2023-11-01,3520320,ORD00001820,0,,North,18240,SKU004,70406,128
MT,3438131,221254,1457124,CUST003,2023-11-01,231680,66376,5792000,False,False,LINE000001821,2023-11-01,5531360,ORD00001821,99564,,South,28960,SKU005,248911,181
GT,3856026,158340,2116559,CUST004,2023-11-01,129920,76003,6496000,False,False,LINE000001822,2023-11-01,6333600,ORD00001822,0,,North,32480,SKU005,126672,203
EC,3229184,407837,887568,CUST005,2023-11-01,544000,57577,5440000,False,False,LINE000001823,2023-11-01,4798080,ORD00001823,119952,,Central,97920,SKU005,95962,170
CV,3210189,178870,1506857,CUST006,2023-11-01,270400,61327,5408000,False,False,LINE000001824,2023-11-01,5110560,ORD00001824,51106,,South,27040,SKU005,102211,169
FS,3837030,124755,2076367,CUST007,2023-11-01,193920,74853,6464000,False,False,LINE000001825,2023-11-01,6237760,ORD00001825,0,,North,32320,SKU005,124755,202
MT,3098795,275288,2991960,CUST009,2023-11-01,288260,82586,7206500,False,False,LINE000001826,2023-11-01,6882208,ORD00001826,123880,,South,36032,SKU006,309699,203
GT,3602540,204214,4100402,CUST010,2023-11-01,167560,98023,8378000,False,False,LINE000001827,2023-11-01,8168550,ORD00001827,0,,North,41890,SKU006,163371,236
EC,3312505,577531,2517165,CUST011,2023-11-01,770350,81534,7703500,False,False,LINE000001828,2023-11-01,6794487,ORD00001828,169862,,Central,138663,SKU006,135890,217
CV,2747700,211349,2825881,CUST012,2023-11-01,319500,72463,6390000,False,False,LINE000001829,2023-11-01,6038550,ORD00001829,60386,,South,31950,SKU006,120771,180
FS,3602540,161695,4061823,CUST013,2023-11-01,251340,97017,8378000,False,False,LINE000001830,2023-11-01,8084770,ORD00001830,0,,North,41890,SKU006,161695,236
MT,4010370,336695,3439002,CUST015,2023-11-01,352560,101008,8814000,False,False,LINE000001831,2023-11-01,8417370,ORD00001831,151513,,South,44070,SKU007,378782,226
GT,2821455,151149,2879899,CUST016,2023-11-01,124020,72552,6201000,False,False,LINE000001832,2023-11-01,6045975,ORD00001832,0,,North,31005,SKU007,120920,159
EC,3761940,619852,2494918,CUST017,2023-11-01,826800,87509,8268000,False,False,LINE000001833,2023-11-01,7292376,ORD00001833,182309,,Central,148824,SKU007,145848,212
CV,3761940,273464,3449699,CUST018,2023-11-01,413400,93759,8268000,False,False,LINE000001834,2023-11-01,7813260,ORD00001834,78133,,South,41340,SKU007,156265,212
FS,4028115,170863,4070786,CUST019,2023-11-01,265590,102518,8853000,False,False,LINE000001835,2023-11-01,8543145,ORD00001835,0,,North,44265,SKU007,170863,227
MT,4814400,383146,3662705,CUST021,2023-11-01,401200,114944,10030000,False,False,LINE000001836,2023-11-01,9578650,ORD00001836,172416,,South,50150,SKU008,431039,236
GT,3590400,182325,3286899,CUST022,2023-11-01,149600,87516,7480000,False,False,LINE000001837,2023-11-01,7293000,ORD00001837,0,,North,37400,SKU008,145860,176
EC,4182000,653176,2411237,CUST023,2023-11-01,871250,92213,8712500,False,False,LINE000001838,2023-11-01,7684425,ORD00001838,192111,,Central,156825,SKU008,153688,205
CV,4039200,278326,3300657,CUST024,2023-11-01,420750,95426,8415000,False,False,LINE000001839,2023-11-01,7952175,ORD00001839,79522,,South,42075,SKU008,159044,198
FS,5222400,209984,4730842,CUST001,2023-11-01,326400,125990,10880000,False,False,LINE000001840,2023-11-01,10499200,ORD00001840,0,,North,54400,SKU008,209984,256
MT,5749890,388341,2842159,CUST003,2023-11-01,406640,116502,10166000,False,False,LINE000001841,2023-11-01,9708530,ORD00001841,174754,,South,50830,SKU009,436884,221
GT,6166171,265736,3857401,CUST004,2023-11-01,218040,127553,10902000,False,False,LINE000001842,2023-11-01,10629450,ORD00001842,0,,North,54510,SKU009,212589,237
EC,5073432,672481,1714670,CUST005,2023-11-01,897000,94938,8970000,False,False,LINE000001843,2023-11-01,7911540,ORD00001843,197788,,Central,161460,SKU009,158231,195
CV,5853960,342326,3173672,CUST006,2023-11-01,517500,117369,10350000,False,False,LINE000001844,2023-11-01,9780750,ORD00001844,97808,,South,51750,SKU009,195615,225
FS,6218206,212184,3839325,CUST007,2023-11-01,329820,127311,10994000,False,False,LINE000001845,2023-11-01,10609210,ORD00001845,0,,North,54970,SKU009,212184,239
MT,2356380,169837,1401268,CUST009,2023-11-01,177840,50951,4446000,False,False,LINE000001846,2023-11-01,4245930,ORD00001846,76427,,South,22230,SKU010,191067,247
GT,2280060,104861,1675307,CUST010,2023-11-01,86040,50333,4302000,False,False,LINE000001847,2023-11-01,4194450,ORD00001847,0,,North,21510,SKU010,83889,239
EC,2165580,306327,926526,CUST011,2023-11-01,408600,43246,4086000,False,False,LINE000001848,2023-11-01,3603852,ORD00001848,90096,,Central,73548,SKU010,72077,227
CV,2280060,142289,1472294,CUST012,2023-11-01,215100,48785,4302000,False,False,LINE000001849,2023-11-01,4065390,ORD00001849,40654,,South,21510,SKU010,81308,239
FS,2032020,73996,1475400,CUST013,2023-11-01,115020,44398,3834000,False,False,LINE000001850,2023-11-01,3699810,ORD00001850,0,,North,19170,SKU010,73996,213
MT,2477660,220108,2392238,CUST015,2023-11-01,230480,66033,5762000,False,False,LINE000001851,2023-11-01,5502710,ORD00001851,99049,,South,28810,SKU011,247622,268
GT,2302005,130492,2620136,CUST016,2023-11-01,107070,62636,5353500,False,False,LINE000001852,2023-11-01,5219662,ORD00001852,0,,North,26768,SKU011,104393,249
EC,2117105,369115,1608783,CUST017,2023-11-01,492350,52110,4923500,False,False,LINE000001853,2023-11-01,4342527,ORD00001853,108563,,Central,88623,SKU011,86851,229
CV,2181820,167823,2243900,CUST018,2023-11-01,253700,57539,5074000,False,False,LINE000001854,2023-11-01,4794930,ORD00001854,47949,,South,25370,SKU011,95899,236
FS,2070880,92949,2334893,CUST019,2023-11-01,144480,55769,4816000,False,False,LINE000001855,2023-11-01,4647440,ORD00001855,0,,North,24080,SKU011,92949,224
MT,2673125,224425,2292278,CUST021,2023-11-01,235000,67328,5875000,False,False,LINE000001856,2023-11-01,5610625,ORD00001856,100991,,South,29375,SKU012,252478,235
GT,2570750,137719,2624001,CUST022,2023-11-01,113000,66105,5650000,False,False,LINE000001857,2023-11-01,5508750,ORD00001857,0,,North,28250,SKU012,110175,226
EC,2366000,389844,1569131,CUST023,2023-11-01,520000,55037,5200000,False,False,LINE000001858,2023-11-01,4586400,ORD00001858,114660,,Central,93600,SKU012,91728,208
CV,2206750,160414,2023590,CUST024,2023-11-01,242500,54999,4850000,False,False,LINE000001859,2023-11-01,4583250,ORD00001859,45832,,South,24250,SKU012,91665,194
FS,2115750,89745,2138163,CUST001,2023-11-01,139500,53847,4650000,False,False,LINE000001860,2023-11-01,4487250,ORD00001860,0,,North,23250,SKU012,89745,186
MT,4029581,286328,2305428,CUST003,2023-11-01,299820,85898,7495500,False,False,LINE000001861,2023-11-01,7158202,ORD00001861,128848,,South,37478,SKU013,322119,263
GT,4182797,189650,2970789,CUST004,2023-11-01,155610,91032,7780500,False,False,LINE000001862,2023-11-01,7585988,ORD00001862,0,,North,38902,SKU013,151720,273
EC,3416717,476472,1392845,CUST005,2023-11-01,635550,67267,6355500,False,False,LINE000001863,2023-11-01,5605551,ORD00001863,140139,,Central,114399,SKU013,112111,223
CV,3217536,197954,2002791,CUST006,2023-11-01,299250,67870,5985000,False,False,LINE000001864,2023-11-01,5655825,ORD00001864,56558,,South,29925,SKU013,113116,210
FS,4228762,151814,2967212,CUST007,2023-11-01,235980,91088,7866000,False,False,LINE000001865,2023-11-01,7590690,ORD00001865,0,,North,39330,SKU013,151814,276
MT,4395520,332493,2960883,CUST009,2023-11-01,348160,99748,8704000,False,False,LINE000001866,2023-11-01,8312320,ORD00001866,149622,,South,43520,SKU014,374054,272
GT,4104640,198120,3368446,CUST010,2023-11-01,162560,95098,8128000,False,False,LINE000001867,2023-11-01,7924800,ORD00001867,0,,North,40640,SKU014,158496,254
EC,4040000,599760,2014048,CUST011,2023-11-01,800000,84672,8000000,False,False,LINE000001868,2023-11-01,7056000,ORD00001868,176400,,Central,144000,SKU014,141120,250
CV,3668320,240257,2667594,CUST012,2023-11-01,363200,82374,7264000,False,False,LINE000001869,2023-11-01,6864480,ORD00001869,68645,,South,36320,SKU014,137290,227
FS,4718720,180339,3829358,CUST013,2023-11-01,280320,108204,9344000,False,False,LINE000001870,2023-11-01,9016960,ORD00001870,0,,North,46720,SKU014,180339,292
MT,4985975,359366,2965009,CUST015,2023-11-01,376300,107810,9407500,False,False,LINE000001871,2023-11-01,8984162,ORD00001871,161715,,South,47038,SKU015,404287,265
GT,5042420,231904,3704989,CUST016,2023-11-01,190280,111314,9514000,False,False,LINE000001872,2023-11-01,9276150,ORD00001872,0,,North,47570,SKU015,185523,268
EC,4421525,625437,1891712,CUST017,2023-11-01,834250,88297,8342500,False,False,LINE000001873,2023-11-01,7358085,ORD00001873,183952,,Central,150165,SKU015,147162,235
CV,4647305,290018,3000888,CUST018,2023-11-01,438425,99435,8768500,False,False,LINE000001874,2023-11-01,8286233,ORD00001874,82862,,South,43842,SKU015,165725,247
FS,5192940,189101,3770467,CUST019,2023-11-01,293940,113461,9798000,False,False,LINE000001875,2023-11-01,9455070,ORD00001875,0,,North,48990,SKU015,189101,276
MT,4880070,433532,4711821,CUST021,2023-11-01,453960,130060,11349000,False,False,LINE000001876,2023-11-01,10838295,ORD00001876,195089,,South,56745,SKU016,487723,291
GT,4024800,228150,4581018,CUST022,2023-11-01,187200,109512,9360000,False,False,LINE000001877,2023-11-01,9126000,ORD00001877,0,,North,46800,SKU016,182520,240
EC,4343430,757272,3300562,CUST023,2023-11-01,1010100,106909,10101000,False,False,LINE000001878,2023-11-01,8909082,ORD00001878,222727,,Central,181818,SKU016,178182,259
CV,5148390,396007,5294879,CUST024,2023-11-01,598650,135774,11973000,False,False,LINE000001879,2023-11-01,11314485,ORD00001879,113145,,South,59865,SKU016,226290,307
FS,4477590,200971,5048430,CUST001,2023-11-01,312390,120583,10413000,False,False,LINE000001880,2023-11-01,10048545,ORD00001880,0,,North,52065,SKU016,200971,267
MT,2945564,220796,1939547,CUST003,2023-11-01,231200,66239,5780000,False,False,LINE000001881,2023-11-01,5519900,ORD00001881,99358,,South,28900,SKU017,248396,136
GT,3292101,157462,2647385,CUST004,2023-11-01,129200,75582,6460000,False,False,LINE000001882,2023-11-01,6298500,ORD00001882,0,,North,32300,SKU017,125970,152
EC,2923906,430140,1417981,CUST005,2023-11-01,573750,60726,5737500,False,False,LINE000001883,2023-11-01,5060475,ORD00001883,126512,,Central,103275,SKU017,101210,135
CV,3075516,199608,2188421,CUST006,2023-11-01,301750,68437,6035000,False,False,LINE000001884,2023-11-01,5703075,ORD00001884,57031,,South,30175,SKU017,114062,142
FS,3552004,134521,2824291,CUST007,2023-11-01,209100,80713,6970000,False,False,LINE000001885,2023-11-01,6726050,ORD00001885,0,,North,34850,SKU017,134521,164
MT,3091200,246008,2351727,CUST009,2023-11-01,257600,73802,6440000,False,False,LINE000001886,2023-11-01,6150200,ORD00001886,110704,,South,32200,SKU018,276759,140
GT,3422400,173794,3133100,CUST010,2023-11-01,142600,83421,7130000,False,False,LINE000001887,2023-11-01,6951750,ORD00001887,0,,North,35650,SKU018,139035,155
EC,2892480,451769,1667732,CUST011,2023-11-01,602600,63779,6026000,False,False,LINE000001888,2023-11-01,5314932,ORD00001888,132873,,Central,108468,SKU018,106299,131
CV,3996480,275382,3265749,CUST012,2023-11-01,416300,94417,8326000,False,False,LINE000001889,2023-11-01,7868070,ORD00001889,78681,,South,41630,SKU018,157361,181
FS,3245760,130507,2940252,CUST013,2023-11-01,202860,78304,6762000,False,False,LINE000001890,2023-11-01,6525330,ORD00001890,0,,North,33810,SKU018,130507,147
MT,1690740,127894,1138906,CUST015,2023-11-01,133920,38368,3348000,False,False,LINE000001891,2023-11-01,3197340,ORD00001891,57552,,South,16740,SKU019,143880,186
GT,1618020,78098,1327817,CUST016,2023-11-01,64080,37487,3204000,False,False,LINE000001892,2023-11-01,3123900,ORD00001892,0,,North,16020,SKU019,62478,178
EC,1308960,194322,652551,CUST017,2023-11-01,259200,27434,2592000,False,False,LINE000001893,2023-11-01,2286144,ORD00001893,57154,,Central,46656,SKU019,45723,144
CV,1272600,83349,925432,CUST018,2023-11-01,126000,28577,2520000,False,False,LINE000001894,2023-11-01,2381400,ORD00001894,23814,,South,12600,SKU019,47628,140
FS,1308960,50026,1062253,CUST019,2023-11-01,77760,30015,2592000,False,False,LINE000001895,2023-11-01,2501280,ORD00001895,0,,North,12960,SKU019,50026,144
MT,1686460,121552,1002887,CUST021,2023-11-01,127280,36466,3182000,False,False,LINE000001896,2023-11-01,3038810,ORD00001896,54699,,South,15910,SKU020,136746,148
GT,1937150,89091,1423348,CUST022,2023-11-01,73100,42764,3655000,False,False,LINE000001897,2023-11-01,3563625,ORD00001897,0,,North,18275,SKU020,71272,170
EC,1378795,195034,589907,CUST023,2023-11-01,260150,27534,2601500,False,False,LINE000001898,2023-11-01,2294523,ORD00001898,57363,,Central,46827,SKU020,45890,121
CV,1914360,119467,1236153,CUST024,2023-11-01,180600,40960,3612000,False,False,LINE000001899,2023-11-01,3413340,ORD00001899,34133,,South,18060,SKU020,68267,168
FS,1732040,63072,1257593,CUST001,2023-11-01,98040,37843,3268000,False,False,LINE000001900,2023-11-01,3153620,ORD00001900,0,,North,16340,SKU020,63072,152
MT,2468200,195775,1863322,CUST003,2023-11-01,205000,58732,5125000,False,False,LINE000001901,2023-11-01,4894375,ORD00001901,88099,,South,25625,SKU021,220247,205
GT,2070880,104812,1882648,CUST004,2023-11-01,86000,50310,4300000,False,False,LINE000001902,2023-11-01,4192500,ORD00001902,0,,North,21500,SKU021,83850,172
EC,2119040,329868,1210686,CUST005,2023-11-01,440000,46570,4400000,False,False,LINE000001903,2023-11-01,3880800,ORD00001903,97020,,Central,79200,SKU021,77616,176
CV,2299640,157933,1865282,CUST006,2023-11-01,238750,54148,4775000,False,False,LINE000001904,2023-11-01,4512375,ORD00001904,45124,,South,23875,SKU021,90248,191
FS,2444120,97948,2198591,CUST007,2023-11-01,152250,58768,5075000,False,False,LINE000001905,2023-11-01,4897375,ORD00001905,0,,North,25375,SKU021,97948,203
MT,2593600,217740,2223897,CUST009,2023-11-01,228000,65322,5700000,False,False,LINE000001906,2023-11-01,5443500,ORD00001906,97983,,South,28500,SKU022,244958,200
GT,2450952,131296,2501531,CUST010,2023-11-01,107730,63022,5386500,False,False,LINE000001907,2023-11-01,5251838,ORD00001907,0,,North,26932,SKU022,105037,189
EC,1724744,284174,1143739,CUST011,2023-11-01,379050,40119,3790500,False,False,LINE000001908,2023-11-01,3343221,ORD00001908,83581,,Central,68229,SKU022,66864,133
CV,2619536,190413,2401921,CUST012,2023-11-01,287850,65284,5757000,False,False,LINE000001909,2023-11-01,5440365,ORD00001909,54404,,South,28785,SKU022,108807,202
FS,1958168,83058,1978758,CUST013,2023-11-01,129105,49835,4303500,False,False,LINE000001910,2023-11-01,4152877,ORD00001910,0,,North,21518,SKU022,83058,151
MT,2657280,211475,2021608,CUST015,2023-11-01,221440,63443,5536000,False,False,LINE000001911,2023-11-01,5286880,ORD00001911,95164,,South,27680,SKU023,237910,173
GT,2549760,129480,2334226,CUST016,2023-11-01,106240,62150,5312000,False,False,LINE000001912,2023-11-01,5179200,ORD00001912,0,,North,26560,SKU023,103584,166
EC,3486720,544582,2010356,CUST017,2023-11-01,726400,76882,7264000,False,False,LINE000001913,2023-11-01,6406848,ORD00001913,160171,,Central,130752,SKU023,128137,227
CV,3041280,209563,2485202,CUST018,2023-11-01,316800,71850,6336000,False,False,LINE000001914,2023-11-01,5987520,ORD00001914,59875,,South,31680,SKU023,119750,198
FS,2933760,117962,2657619,CUST019,2023-11-01,183360,70777,6112000,False,False,LINE000001915,2023-11-01,5898080,ORD00001915,0,,North,30560,SKU023,117962,191
MT,2545776,192566,1714751,CUST021,2023-11-01,201640,57770,5041000,False,False,LINE000001916,2023-11-01,4814155,ORD00001916,86655,,South,25205,SKU024,216637,142
