closing_units,days_on_hand,expiry_writeoff,inventory_value,month,opening_units,receipts_units,sales_units,sku_id,stockout_flag,unit_cost,warehouse_id
0,0.0,0,0,2025-01-01,0,0,0,SKU025,False,20670,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU026,False,18275,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU026,False,18275,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU027,False,20930,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU027,False,20930,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU028,False,8640,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU028,False,8640,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU029,False,10858,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU029,False,10858,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU030,False,13250,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU030,False,13250,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU031,False,12255,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU031,False,12255,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU032,False,14560,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU032,False,14560,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU033,False,17040,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU033,False,17040,WH_S
7918,789.2,0,155945010,2025-01-01,6525,1694,301,SKU034,False,19695,WH_N
14178,1413.1,0,279235710,2025-01-01,12497,1982,301,SKU034,False,19695,WH_S
1816,208.7,0,40905400,2025-01-01,1696,381,261,SKU035,False,22525,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU035,False,22525,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU036,False,19780,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU036,False,19780,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU001,False,7740,WH_N
1097,99.7,0,8490780,2025-02-01,1206,221,330,SKU001,False,7740,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU002,False,9782,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU002,False,9782,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU003,False,12000,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU003,False,12000,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU004,False,14392,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU004,False,14392,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU005,False,16960,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU005,False,16960,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU006,False,15265,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU006,False,15265,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU007,False,17745,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU007,False,17745,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU008,False,20400,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU008,False,20400,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU009,False,23230,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU009,False,23230,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU010,False,9540,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU010,False,9540,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU011,False,9245,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU011,False,9245,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU012,False,11375,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU012,False,11375,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU013,False,13680,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU013,False,13680,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU014,False,16160,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU014,False,16160,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU015,False,18815,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU015,False,18815,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU016,False,16770,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU016,False,16770,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU017,False,19338,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU017,False,19338,WH_S
2165,166.5,0,47803200,2025-02-01,2070,485,390,SKU018,False,22080,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU018,False,22080,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU019,False,9090,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU019,False,9090,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU020,False,11395,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU020,False,11395,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU021,False,10750,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU021,False,10750,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU022,False,12968,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU022,False,12968,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU023,False,15360,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU023,False,15360,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU024,False,17928,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU024,False,17928,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU025,False,20670,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU025,False,20670,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU026,False,18275,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU026,False,18275,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU027,False,20930,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU027,False,20930,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU028,False,8640,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU028,False,8640,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU029,False,10858,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU029,False,10858,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU030,False,13250,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU030,False,13250,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU031,False,12255,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU031,False,12255,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU032,False,14560,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU032,False,14560,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU033,False,17040,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU033,False,17040,WH_S
9459,873.1,0,186295005,2025-02-01,7918,1866,325,SKU034,False,19695,WH_N
18025,1663.8,0,355002375,2025-02-01,14178,4172,325,SKU034,False,19695,WH_S
1970,171.3,0,44374250,2025-02-01,1816,499,345,SKU035,False,22525,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU035,False,22525,WH_S
0,0.0,0,0,2025-02-01,0,0,0,SKU036,False,19780,WH_N
0,0.0,0,0,2025-02-01,0,0,0,SKU036,False,19780,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU001,False,7740,WH_N
932,82.0,77400,7213680,2025-03-01,1097,186,341,SKU001,False,7740,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU002,False,9782,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU002,False,9782,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU003,False,12000,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU003,False,12000,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU004,False,14392,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU004,False,14392,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU005,False,16960,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU005,False,16960,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU006,False,15265,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU006,False,15265,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU007,False,17745,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU007,False,17745,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU008,False,20400,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU008,False,20400,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU009,False,23230,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU009,False,23230,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU010,False,9540,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU010,False,9540,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU011,False,9245,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU011,False,9245,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU012,False,11375,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU012,False,11375,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU013,False,13680,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU013,False,13680,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU014,False,16160,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU014,False,16160,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU015,False,18815,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU015,False,18815,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU016,False,16770,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU016,False,16770,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU017,False,19338,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU017,False,19338,WH_S
2165,192.2,463680,47803200,2025-03-01,2165,359,338,SKU018,False,22080,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU018,False,22080,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU019,False,9090,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU019,False,9090,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU020,False,11395,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU020,False,11395,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU021,False,10750,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU021,False,10750,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU022,False,12968,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU022,False,12968,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU023,False,15360,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU023,False,15360,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU024,False,17928,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU024,False,17928,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU025,False,20670,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU025,False,20670,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU026,False,18275,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU026,False,18275,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU027,False,20930,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU027,False,20930,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU028,False,8640,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU028,False,8640,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU029,False,10858,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU029,False,10858,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU030,False,13250,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU030,False,13250,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU031,False,12255,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU031,False,12255,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU032,False,14560,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU032,False,14560,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU033,False,17040,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU033,False,17040,WH_S
10953,975.0,1851330,215719335,2025-03-01,9459,1925,337,SKU034,False,19695,WH_N
21050,1873.9,3545100,414579750,2025-03-01,18025,3542,337,SKU034,False,19695,WH_S
2142,182.0,427975,48248550,2025-03-01,1970,544,353,SKU035,False,22525,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU035,False,22525,WH_S
0,0.0,0,0,2025-03-01,0,0,0,SKU036,False,19780,WH_N
0,0.0,0,0,2025-03-01,0,0,0,SKU036,False,19780,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU001,False,7740,WH_N
812,67.1,0,6284880,2025-04-01,932,243,363,SKU001,False,7740,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU002,False,9782,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU002,True,9782,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU003,False,12000,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU003,False,12000,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU004,False,14392,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU004,False,14392,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU005,False,16960,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU005,False,16960,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU006,False,15265,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU006,True,15265,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU007,False,17745,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU007,False,17745,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU008,False,20400,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU008,False,20400,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU009,False,23230,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU009,False,23230,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU010,False,9540,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU010,True,9540,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU011,False,9245,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU011,False,9245,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU012,False,11375,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU012,False,11375,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU013,False,13680,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU013,False,13680,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU014,False,16160,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU014,True,16160,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU015,False,18815,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU015,False,18815,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU016,False,16770,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU016,False,16770,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU017,False,19338,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU017,False,19338,WH_S
2362,215.4,0,52152960,2025-04-01,2165,526,329,SKU018,False,22080,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU018,True,22080,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU019,False,9090,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU019,False,9090,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU020,False,11395,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU020,False,11395,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU021,False,10750,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU021,False,10750,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU022,False,12968,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU022,True,12968,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU023,False,15360,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU023,False,15360,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU024,False,17928,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU024,False,17928,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU025,False,20670,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU025,False,20670,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU026,False,18275,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU026,True,18275,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU027,False,20930,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU027,False,20930,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU028,False,8640,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU028,False,8640,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU029,False,10858,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU029,False,10858,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU030,False,13250,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU030,True,13250,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU031,False,12255,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU031,False,12255,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU032,False,14560,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU032,False,14560,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU033,False,17040,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU033,False,17040,WH_S
12721,1069.0,0,250540095,2025-04-01,10953,2125,357,SKU034,False,19695,WH_N
20551,1235.5,0,404751945,2025-04-01,21050,0,499,SKU034,True,19695,WH_S
2402,203.0,0,54105050,2025-04-01,2142,615,355,SKU035,False,22525,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU035,False,22525,WH_S
0,0.0,0,0,2025-04-01,0,0,0,SKU036,False,19780,WH_N
0,0.0,0,0,2025-04-01,0,0,0,SKU036,False,19780,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU001,False,7740,WH_N
715,65.8,0,5534100,2025-05-01,812,229,326,SKU001,False,7740,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU002,False,9782,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU002,False,9782,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU003,False,12000,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU003,False,12000,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU004,False,14392,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU004,False,14392,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU005,False,16960,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU005,False,16960,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU006,False,15265,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU006,False,15265,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU007,False,17745,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU007,False,17745,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU008,False,20400,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU008,False,20400,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU009,False,23230,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU009,False,23230,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU010,False,9540,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU010,False,9540,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU011,False,9245,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU011,False,9245,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU012,False,11375,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU012,False,11375,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU013,False,13680,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU013,False,13680,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU014,False,16160,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU014,False,16160,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU015,False,18815,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU015,False,18815,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU016,False,16770,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU016,False,16770,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU017,False,19338,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU017,False,19338,WH_S
2705,248.9,0,59726400,2025-05-01,2362,669,326,SKU018,False,22080,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU018,False,22080,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU019,False,9090,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU019,False,9090,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU020,False,11395,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU020,False,11395,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU021,False,10750,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU021,False,10750,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU022,False,12968,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU022,False,12968,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU023,False,15360,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU023,False,15360,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU024,False,17928,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU024,False,17928,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU025,False,20670,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU025,False,20670,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU026,False,18275,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU026,False,18275,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU027,False,20930,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU027,False,20930,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU028,False,8640,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU028,False,8640,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU029,False,10858,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU029,False,10858,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU030,False,13250,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU030,False,13250,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU031,False,12255,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU031,False,12255,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU032,False,14560,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU032,False,14560,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU033,False,17040,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU033,False,17040,WH_S
15804,1591.0,0,311259780,2025-05-01,12721,3381,298,SKU034,False,19695,WH_N
23750,2390.9,0,467756250,2025-05-01,20551,3497,298,SKU034,False,19695,WH_S
2707,252.2,0,60975175,2025-05-01,2402,627,322,SKU035,False,22525,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU035,False,22525,WH_S
0,0.0,0,0,2025-05-01,0,0,0,SKU036,False,19780,WH_N
0,0.0,0,0,2025-05-01,0,0,0,SKU036,False,19780,WH_S
0,0.0,0,0,2025-06-01,0,0,0,SKU001,False,7740,WH_N
514,43.3,0,3978360,2025-06-01,715,155,356,SKU001,False,7740,WH_S
0,0.0,0,0,2025-06-01,0,0,0,SKU002,False,9782,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU002,False,9782,WH_S
0,0.0,0,0,2025-06-01,0,0,0,SKU003,False,12000,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU003,False,12000,WH_S
0,0.0,0,0,2025-06-01,0,0,0,SKU004,False,14392,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU004,False,14392,WH_S
0,0.0,0,0,2025-06-01,0,0,0,SKU005,False,16960,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU005,False,16960,WH_S
0,0.0,0,0,2025-06-01,0,0,0,SKU006,False,15265,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU006,False,15265,WH_S
0,0.0,0,0,2025-06-01,0,0,0,SKU007,False,17745,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU007,False,17745,WH_S
0,0.0,0,0,2025-06-01,0,0,0,SKU008,False,20400,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU008,False,20400,WH_S
0,0.0,0,0,2025-06-01,0,0,0,SKU009,False,23230,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU009,False,23230,WH_S
0,0.0,0,0,2025-06-01,0,0,0,SKU010,False,9540,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU010,False,9540,WH_S
0,0.0,0,0,2025-06-01,0,0,0,SKU011,False,9245,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU011,False,9245,WH_S
0,0.0,0,0,2025-06-01,0,0,0,SKU012,False,11375,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU012,False,11375,WH_S
0,0.0,0,0,2025-06-01,0,0,0,SKU013,False,13680,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU013,False,13680,WH_S
0,0.0,0,0,2025-06-01,0,0,0,SKU014,False,16160,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU014,False,16160,WH_S
0,0.0,0,0,2025-06-01,0,0,0,SKU015,False,18815,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU015,False,18815,WH_S
0,0.0,0,0,2025-06-01,0,0,0,SKU016,False,16770,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU016,False,16770,WH_S
0,0.0,0,0,2025-06-01,0,0,0,SKU017,False,19338,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU017,False,19338,WH_S
2864,260.4,0,63237120,2025-06-01,2705,489,330,SKU018,False,22080,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU018,False,22080,WH_S
0,0.0,0,0,2025-06-01,0,0,0,SKU019,False,9090,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU019,False,9090,WH_S
0,0.0,0,0,2025-06-01,0,0,0,SKU020,False,11395,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU020,False,11395,WH_S
0,0.0,0,0,2025-06-01,0,0,0,SKU021,False,10750,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU021,False,10750,WH_S
0,0.0,0,0,2025-06-01,0,0,0,SKU022,False,12968,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU022,False,12968,WH_S
0,0.0,0,0,2025-06-01,0,0,0,SKU023,False,15360,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU023,False,15360,WH_S
0,0.0,0,0,2025-06-01,0,0,0,SKU024,False,17928,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU024,False,17928,WH_S
0,0.0,0,0,2025-06-01,0,0,0,SKU025,False,20670,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU025,False,20670,WH_S
0,0.0,0,0,2025-06-01,0,0,0,SKU026,False,18275,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU026,False,18275,WH_S
