period,sku,category,units,standard_unit_cost_vnd,actual_unit_cogs_vnd,standard_cogs_vnd,actual_cogs_vnd,material_price_variance_vnd,usage_yield_variance_vnd,conversion_variance_vnd,total_cogs_variance_vnd,evidence_class,allocation_note
2023-01,SKU001,Dairy,692,7740,7740,5356080,5356080,0,17567.94,-17567.94,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-02,SKU018,Beverages,720,22080,22080,15897600,15897600,0,52144.13,-52144.13,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-02,SKU019,Condiments,705,9090,9090,6408450,6408450,0,21019.72,-21019.72,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-02,SKU020,Convenience Foods,794,11395,11395,9047630,9047630,0,29676.23,-29676.23,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-02,SKU021,Dairy,770,10750,12040,8277500,9270800,814506,27150.2,151643.8,993300,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-02,SKU022,Beverages,909,12968,12968,11787912,11787912,0,38664.35,-38664.35,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-02,SKU023,Condiments,921,15360,15360,14146560,14146560,0,46400.72,-46400.72,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-02,SKU024,Convenience Foods,841,17928,17928,15077448,15077448,0,49454.03,-49454.03,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-02,SKU025,Dairy,955,20670,23150.4,19739850,22108633,1942402.06,64746.71,361634.23,2368783,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-02,SKU026,Beverages,1080,18275,18275,19737000,19737000,0,64737.36,-64737.36,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-02,SKU027,Condiments,1068,20930,20930,22353240,22353240,0,73318.63,-73318.63,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-02,SKU028,Convenience Foods,1095,8640,8640,9460800,9460800,0,31031.42,-31031.42,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-02,SKU029,Dairy,1176,10858,12160.96,12769008,14301289,1256470.42,41882.35,233928.23,1532281,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-02,SKU030,Beverages,1157,13250,13250,15330250,15330250,0,50283.22,-50283.22,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-02,SKU031,Condiments,1309,12255,12255,16041795,16041795,0,52617.09,-52617.09,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-02,SKU032,Convenience Foods,1252,14560,14560,18229120,18229120,0,59791.51,-59791.51,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-02,SKU033,Dairy,1214,17040,19084.8,20686560,23168948,2035558.16,67851.92,378977.92,2482388,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-02,SKU034,Beverages,631,19695,19695,12427545,12427545,0,40762.35,-40762.35,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-02,SKU035,Condiments,690,22525,22525,15542250,15542250,0,50978.58,-50978.58,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-02,SKU036,Convenience Foods,714,19780,19780,14122920,14122920,0,46323.18,-46323.18,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU001,Dairy,670,7740,8668.8,5185800,5808097,510283.54,17009.42,95004.04,622297,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU002,Beverages,736,9782,9782,7199552,7199552,0,23614.53,-23614.53,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU003,Condiments,772,12000,12000,9264000,9264000,0,30385.92,-30385.92,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU004,Convenience Foods,816,14392,14392,11743872,11743872,0,38519.9,-38519.9,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU005,Dairy,812,16960,18995.2,13771520,15424102,1355117.24,45170.59,252294.17,1652582,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU006,Beverages,935,15265,15265,14272775,14272775,0,46814.7,-46814.7,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU007,Condiments,1090,17745,17745,19342050,19342050,0,63441.92,-63441.92,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU008,Convenience Foods,987,20400,20400,20134800,20134800,0,66042.14,-66042.14,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU009,Dairy,1075,23230,26017.6,24972250,27968921,2457270.22,81908.98,457491.8,2996671,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU010,Beverages,1170,9540,9540,11161800,11161800,0,36610.7,-36610.7,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU011,Condiments,1166,9245,9245,10779670,10779670,0,35357.32,-35357.32,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU012,Convenience Foods,1141,11375,11375,12978875,12978875,0,42570.71,-42570.71,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU013,Dairy,1219,13680,15321.6,16675920,18677030,1640910.2,54697.02,305502.78,2001110,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU014,Beverages,1130,16160,16160,18260800,18260800,0,59895.42,-59895.42,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU015,Condiments,1220,18815,18815,22954300,22954300,0,75290.1,-75290.1,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU016,Convenience Foods,1391,16770,16770,23327070,23327070,0,76512.79,-76512.79,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU017,Dairy,717,19338,21658.56,13865346,15529187,1364349.62,45478.33,254013.05,1663841,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU018,Beverages,697,22080,22080,15389760,15389760,0,50478.41,-50478.41,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU019,Condiments,703,9090,9090,6390270,6390270,0,20960.09,-20960.09,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU020,Convenience Foods,756,11395,11395,8614620,8614620,0,28255.95,-28255.95,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU021,Dairy,829,10750,12040,8911750,9981160,876916.2,29230.54,163263.26,1069410,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU022,Beverages,887,12968,12968,11502616,11502616,0,37728.58,-37728.58,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU023,Condiments,879,15360,15360,13501440,13501440,0,44284.72,-44284.72,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU024,Convenience Foods,932,17928,17928,16708896,16708896,0,54805.18,-54805.18,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU025,Dairy,1004,20670,23150.4,20752680,23243001,2042063.22,68068.79,380188.99,2490321,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU026,Beverages,967,18275,18275,17671925,17671925,0,57963.91,-57963.91,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU027,Condiments,1062,20930,20930,22227660,22227660,0,72906.72,-72906.72,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU028,Convenience Foods,1171,8640,8640,10117440,10117440,0,33185.2,-33185.2,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU029,Dairy,1141,10858,12160.96,12388978,13875656,1219075.96,40635.85,226966.19,1486678,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU030,Beverages,1162,13250,13250,15396500,15396500,0,50500.52,-50500.52,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU031,Condiments,1276,12255,12255,15637380,15637380,0,51290.61,-51290.61,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU032,Convenience Foods,1247,14560,14560,18156320,18156320,0,59552.73,-59552.73,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU033,Dairy,1403,17040,19084.8,23907120,26775974,2352460.28,78415.35,437978.37,2868854,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU034,Beverages,618,19695,19695,12171510,12171510,0,39922.55,-39922.55,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU035,Condiments,731,22525,22525,16465775,16465775,0,54007.74,-54007.74,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-03,SKU036,Convenience Foods,780,19780,19780,15428400,15428400,0,50605.15,-50605.15,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU001,Dairy,756,7740,8668.8,5851440,6553612,575781.04,19192.72,107198.24,702172,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU002,Beverages,776,9782,9782,7590832,7590832,0,24897.93,-24897.93,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU003,Condiments,799,12000,12000,9588000,9588000,0,31448.64,-31448.64,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU004,Convenience Foods,824,14392,14392,11859008,11859008,0,38897.55,-38897.55,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU005,Dairy,931,16960,18995.2,15789760,17684531,1553712.22,51790.41,289268.37,1894771,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU006,Beverages,952,15265,15265,14532280,14532280,0,47665.88,-47665.88,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU007,Condiments,882,17745,17745,15651090,15651090,0,51335.58,-51335.58,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU008,Convenience Foods,1043,20400,20400,21277200,21277200,0,69789.22,-69789.22,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU009,Dairy,1070,23230,26017.6,24856100,27838832,2445840.24,81528.01,455363.75,2982732,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU010,Beverages,1169,9540,9540,11152260,11152260,0,36579.41,-36579.41,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU011,Condiments,1120,9245,9245,10354400,10354400,0,33962.43,-33962.43,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU012,Convenience Foods,1217,11375,11375,13843375,13843375,0,45406.27,-45406.27,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU013,Dairy,1213,13680,15321.6,16593840,18585101,1632834.02,54427.8,303999.18,1991261,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU014,Beverages,1218,16160,16160,19682880,19682880,0,64559.85,-64559.85,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU015,Condiments,1315,18815,18815,24741725,24741725,0,81152.86,-81152.86,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU016,Convenience Foods,1282,16770,16770,21499140,21499140,0,70517.18,-70517.18,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU017,Dairy,707,19338,21658.56,13671966,15312602,1345321.52,44844.05,250470.43,1640636,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU018,Beverages,739,22080,22080,16317120,16317120,0,53520.15,-53520.15,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU019,Condiments,849,9090,9090,7717410,7717410,0,25313.1,-25313.1,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU020,Convenience Foods,793,11395,11395,9036235,9036235,0,29638.85,-29638.85,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU021,Dairy,831,10750,12040,8933250,10005240,879031.8,29301.06,163657.14,1071990,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU022,Beverages,881,12968,12968,11424808,11424808,0,37473.37,-37473.37,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU023,Condiments,903,15360,15360,13870080,13870080,0,45493.86,-45493.86,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU024,Convenience Foods,996,17928,17928,17856288,17856288,0,58568.62,-58568.62,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU025,Dairy,997,20670,23150.4,20607990,23080948,2027825.56,67594.21,377538.23,2472958,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU026,Beverages,988,18275,18275,18055700,18055700,0,59222.7,-59222.7,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU027,Condiments,1104,20930,20930,23106720,23106720,0,75790.04,-75790.04,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU028,Convenience Foods,1110,8640,8640,9590400,9590400,0,31456.51,-31456.51,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU029,Dairy,1136,10858,12160.96,12334688,13814851,1213733.66,40457.78,225971.56,1480163,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU030,Beverages,1320,13250,13250,17490000,17490000,0,57367.2,-57367.2,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU031,Condiments,1283,12255,12255,15723165,15723165,0,51571.98,-51571.98,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU032,Convenience Foods,1321,14560,14560,19233760,19233760,0,63086.73,-63086.73,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU033,Dairy,1373,17040,19084.8,23395920,26203431,2302159.02,76738.62,428613.36,2807511,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU034,Beverages,729,19695,19695,14357655,14357655,0,47093.11,-47093.11,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU035,Condiments,745,22525,22525,16781125,16781125,0,55042.09,-55042.09,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-04,SKU036,Convenience Foods,737,19780,19780,14577860,14577860,0,47815.38,-47815.38,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-05,SKU001,Dairy,614,7740,8668.8,4752360,5322643,467632.06,15587.74,87063.2,570283,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-05,SKU002,Beverages,667,9782,9782,6524594,6524594,0,21400.67,-21400.67,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-05,SKU003,Condiments,702,12000,12000,8424000,8424000,0,27630.72,-27630.72,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-05,SKU004,Convenience Foods,762,14392,14392,10966704,10966704,0,35970.79,-35970.79,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-05,SKU005,Dairy,749,16960,18995.2,12703040,14227405,1249979.3,41665.97,232719.73,1524365,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-05,SKU006,Beverages,906,15265,15265,13830090,13830090,0,45362.7,-45362.7,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-05,SKU007,Condiments,892,17745,17745,15828540,15828540,0,51917.61,-51917.61,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-05,SKU008,Convenience Foods,917,20400,20400,18706800,18706800,0,61358.3,-61358.3,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-05,SKU009,Dairy,927,23230,26017.6,21534210,24118316,2118966.92,70632.21,394506.87,2584106,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-05,SKU010,Beverages,904,9540,9540,8624160,8624160,0,28287.24,-28287.24,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-05,SKU011,Condiments,1077,9245,9245,9956865,9956865,0,32658.52,-32658.52,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-05,SKU012,Convenience Foods,1124,11375,11375,12785500,12785500,0,41936.44,-41936.44,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-05,SKU013,Dairy,1237,13680,15321.6,16922160,18952819,1665140.38,55504.68,310013.94,2030659,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-05,SKU014,Beverages,1155,16160,16160,18664800,18664800,0,61220.54,-61220.54,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-05,SKU015,Condiments,1228,18815,18815,23104820,23104820,0,75783.81,-75783.81,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-05,SKU016,Convenience Foods,1143,16770,16770,19168110,19168110,0,62871.4,-62871.4,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-05,SKU017,Dairy,620,19338,21658.56,11989560,13428308,1179773.36,39325.76,219648.88,1438748,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-05,SKU018,Beverages,642,22080,22080,14175360,14175360,0,46495.18,-46495.18,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
