posting_id,document_type,company_code,posting_date,period,currency,cost_center,profit_center,gl_account,gl_account_name,management_line,debit_vnd,credit_vnd,signed_amount_vnd,source_system,source_table,mapping_version,mapping_status,exception_status,evidence_class
SIM-202411-00441,AA,VNO1,2024-11-28,2024-11,VND,CC-CORPORATE,PC-CORP,1000,Cash,Cash,-10828943637,0,10828943637,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202411-00442,AA,VNO1,2024-11-28,2024-11,VND,CC-CORPORATE,PC-CORP,1100,Trade Receivables,Trade Receivables,3520309758,0,-3520309758,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202411-00443,AA,VNO1,2024-11-28,2024-11,VND,CC-CORPORATE,PC-CORP,1200,Inventory,Inventory,398518885,0,-398518885,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202411-00444,AA,VNO1,2024-11-28,2024-11,VND,CC-CORPORATE,PC-CORP,1500,Net PP&E,Net PP&E,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202411-00445,AB,VNO1,2024-11-28,2024-11,VND,CC-CORPORATE,PC-CORP,2000,Trade Payables,Trade Payables,0,2422630196,2422630196,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202411-00446,AB,VNO1,2024-11-28,2024-11,VND,CC-CORPORATE,PC-CORP,2500,Debt,Debt,0,6850000000,6850000000,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202411-00447,AB,VNO1,2024-11-28,2024-11,VND,CC-CORPORATE,PC-CORP,3000,Opening Retained Earnings,Opening Retained Earnings,15393662385,0,-15393662385,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202411-00448,SA,VNO1,2024-11-28,2024-11,VND,CC-COMMERCIAL,PC-FMCG,4000,Gross Sales,Gross Sales,0,1201818000,1201818000,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202411-00449,SA,VNO1,2024-11-28,2024-11,VND,CC-COMMERCIAL,PC-FMCG,4010,Invoice Discounts,Invoice Discounts,57799705,0,-57799705,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202411-00450,SA,VNO1,2024-11-28,2024-11,VND,CC-COMMERCIAL,PC-FMCG,4020,Returns,Returns,9123444,0,-9123444,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202411-00451,SA,VNO1,2024-11-28,2024-11,VND,CC-COMMERCIAL,PC-FMCG,4030,Rebates,Rebates,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202411-00452,SA,VNO1,2024-11-28,2024-11,VND,CC-COMMERCIAL,PC-FMCG,4040,Voucher Support,Voucher Support,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202411-00453,KR,VNO1,2024-11-28,2024-11,VND,CC-SUPPLY,PC-FMCG,5000,COGS,COGS,590449614,0,-590449614,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202411-00454,KR,VNO1,2024-11-28,2024-11,VND,CC-TRADE,PC-FMCG,5100,Channel Fees,Channel Fees,76400727,0,-76400727,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202411-00455,KR,VNO1,2024-11-28,2024-11,VND,CC-TRADE,PC-FMCG,5200,Trade Spend,Trade Spend,28511248,0,-28511248,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202411-00456,KR,VNO1,2024-11-28,2024-11,VND,CC-TRADE,PC-FMCG,5300,Variable Fulfilment,Variable Fulfilment,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202411-00457,KR,VNO1,2024-11-28,2024-11,VND,CC-G&A,PC-CORP,6000,Controllable OPEX,Controllable OPEX,1181480650,0,-1181480650,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202411-00458,KR,VNO1,2024-11-28,2024-11,VND,CC-G&A,PC-CORP,6100,Depreciation,Depreciation,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202411-00459,KR,VNO1,2024-11-28,2024-11,VND,CC-TREASURY,PC-CORP,6200,Finance Cost,Finance Cost,47135417,0,-47135417,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202411-00460,KR,VNO1,2024-11-28,2024-11,VND,CC-TAX,PC-CORP,6300,Tax Proxy,Tax Proxy,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202412-00461,AA,VNO1,2024-12-28,2024-12,VND,CC-CORPORATE,PC-CORP,1000,Cash,Cash,-11949215288,0,11949215288,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202412-00462,AA,VNO1,2024-12-28,2024-12,VND,CC-CORPORATE,PC-CORP,1100,Trade Receivables,Trade Receivables,3696686760,0,-3696686760,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202412-00463,AA,VNO1,2024-12-28,2024-12,VND,CC-CORPORATE,PC-CORP,1200,Inventory,Inventory,467683450,0,-467683450,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202412-00464,AA,VNO1,2024-12-28,2024-12,VND,CC-CORPORATE,PC-CORP,1500,Net PP&E,Net PP&E,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202412-00465,AB,VNO1,2024-12-28,2024-12,VND,CC-CORPORATE,PC-CORP,2000,Trade Payables,Trade Payables,0,2535687916,2535687916,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202412-00466,AB,VNO1,2024-12-28,2024-12,VND,CC-CORPORATE,PC-CORP,2500,Debt,Debt,0,6800000000,6800000000,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202412-00467,AB,VNO1,2024-12-28,2024-12,VND,CC-CORPORATE,PC-CORP,3000,Opening Retained Earnings,Opening Retained Earnings,16182745190,0,-16182745190,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202412-00468,SA,VNO1,2024-12-28,2024-12,VND,CC-COMMERCIAL,PC-FMCG,4000,Gross Sales,Gross Sales,0,1233096500,1233096500,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202412-00469,SA,VNO1,2024-12-28,2024-12,VND,CC-COMMERCIAL,PC-FMCG,4010,Invoice Discounts,Invoice Discounts,59605770,0,-59605770,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202412-00470,SA,VNO1,2024-12-28,2024-12,VND,CC-COMMERCIAL,PC-FMCG,4020,Returns,Returns,9454964,0,-9454964,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202412-00471,SA,VNO1,2024-12-28,2024-12,VND,CC-COMMERCIAL,PC-FMCG,4030,Rebates,Rebates,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202412-00472,SA,VNO1,2024-12-28,2024-12,VND,CC-COMMERCIAL,PC-FMCG,4040,Voucher Support,Voucher Support,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202412-00473,KR,VNO1,2024-12-28,2024-12,VND,CC-SUPPLY,PC-FMCG,5000,COGS,COGS,606855245,0,-606855245,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202412-00474,KR,VNO1,2024-12-28,2024-12,VND,CC-TRADE,PC-FMCG,5100,Channel Fees,Channel Fees,78874438,0,-78874438,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202412-00475,KR,VNO1,2024-12-28,2024-12,VND,CC-TRADE,PC-FMCG,5200,Trade Spend,Trade Spend,29157545,0,-29157545,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202412-00476,KR,VNO1,2024-12-28,2024-12,VND,CC-TRADE,PC-FMCG,5300,Variable Fulfilment,Variable Fulfilment,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202412-00477,KR,VNO1,2024-12-28,2024-12,VND,CC-G&A,PC-CORP,6000,Controllable OPEX,Controllable OPEX,1340113425,0,-1340113425,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202412-00478,KR,VNO1,2024-12-28,2024-12,VND,CC-G&A,PC-CORP,6100,Depreciation,Depreciation,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202412-00479,KR,VNO1,2024-12-28,2024-12,VND,CC-TREASURY,PC-CORP,6200,Finance Cost,Finance Cost,46822917,0,-46822917,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202412-00480,KR,VNO1,2024-12-28,2024-12,VND,CC-TAX,PC-CORP,6300,Tax Proxy,Tax Proxy,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202501-00481,AA,VNO1,2025-01-28,2025-01,VND,CC-CORPORATE,PC-CORP,1000,Cash,Cash,-14148635733.8,0,14148635733.8,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202501-00482,AA,VNO1,2025-01-28,2025-01,VND,CC-CORPORATE,PC-CORP,1100,Trade Receivables,Trade Receivables,3853286753,0,-3853286753,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202501-00483,AA,VNO1,2025-01-28,2025-01,VND,CC-CORPORATE,PC-CORP,1200,Inventory,Inventory,531126160,0,-531126160,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202501-00484,AA,VNO1,2025-01-28,2025-01,VND,CC-CORPORATE,PC-CORP,1500,Net PP&E,Net PP&E,1261125000,0,-1261125000,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202501-00485,AB,VNO1,2025-01-28,2025-01,VND,CC-CORPORATE,PC-CORP,2000,Trade Payables,Trade Payables,0,2641276950,2641276950,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202501-00486,AB,VNO1,2025-01-28,2025-01,VND,CC-CORPORATE,PC-CORP,2500,Debt,Debt,0,6750000000,6750000000,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202501-00487,AB,VNO1,2025-01-28,2025-01,VND,CC-CORPORATE,PC-CORP,3000,Opening Retained Earnings,Opening Retained Earnings,17120532994,0,-17120532994,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202501-00488,SA,VNO1,2025-01-28,2025-01,VND,CC-COMMERCIAL,PC-FMCG,4000,Gross Sales,Gross Sales,0,1058922000,1058922000,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202501-00489,SA,VNO1,2025-01-28,2025-01,VND,CC-COMMERCIAL,PC-FMCG,4010,Invoice Discounts,Invoice Discounts,51100225,0,-51100225,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202501-00490,SA,VNO1,2025-01-28,2025-01,VND,CC-COMMERCIAL,PC-FMCG,4020,Returns,Returns,8100347,0,-8100347,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202501-00491,SA,VNO1,2025-01-28,2025-01,VND,CC-COMMERCIAL,PC-FMCG,4030,Rebates,Rebates,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202501-00492,SA,VNO1,2025-01-28,2025-01,VND,CC-COMMERCIAL,PC-FMCG,4040,Voucher Support,Voucher Support,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202501-00493,KR,VNO1,2025-01-28,2025-01,VND,CC-SUPPLY,PC-FMCG,5000,COGS,COGS,521736684,0,-521736684,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202501-00494,KR,VNO1,2025-01-28,2025-01,VND,CC-TRADE,PC-FMCG,5100,Channel Fees,Channel Fees,67652494,0,-67652494,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202501-00495,KR,VNO1,2025-01-28,2025-01,VND,CC-TRADE,PC-FMCG,5200,Trade Spend,Trade Spend,25174261,0,-25174261,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202501-00496,KR,VNO1,2025-01-28,2025-01,VND,CC-TRADE,PC-FMCG,5300,Variable Fulfilment,Variable Fulfilment,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202501-00497,KR,VNO1,2025-01-28,2025-01,VND,CC-G&A,PC-CORP,6000,Controllable OPEX,Controllable OPEX,1091114348.8,0,-1091114348.8,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202501-00498,KR,VNO1,2025-01-28,2025-01,VND,CC-G&A,PC-CORP,6100,Depreciation,Depreciation,21375000,0,-21375000,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202501-00499,KR,VNO1,2025-01-28,2025-01,VND,CC-TREASURY,PC-CORP,6200,Finance Cost,Finance Cost,46510417,0,-46510417,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202501-00500,KR,VNO1,2025-01-28,2025-01,VND,CC-TAX,PC-CORP,6300,Tax Proxy,Tax Proxy,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202502-00501,AA,VNO1,2025-02-28,2025-02,VND,CC-CORPORATE,PC-CORP,1000,Cash,Cash,-16439341698.4,0,16439341698.4,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202502-00502,AA,VNO1,2025-02-28,2025-02,VND,CC-CORPORATE,PC-CORP,1100,Trade Receivables,Trade Receivables,4056102682,0,-4056102682,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202502-00503,AA,VNO1,2025-02-28,2025-02,VND,CC-CORPORATE,PC-CORP,1200,Inventory,Inventory,641965610,0,-641965610,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202502-00504,AA,VNO1,2025-02-28,2025-02,VND,CC-CORPORATE,PC-CORP,1500,Net PP&E,Net PP&E,2522250000,0,-2522250000,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202502-00505,AB,VNO1,2025-02-28,2025-02,VND,CC-CORPORATE,PC-CORP,2000,Trade Payables,Trade Payables,0,2745021960,2745021960,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202502-00506,AB,VNO1,2025-02-28,2025-02,VND,CC-CORPORATE,PC-CORP,2500,Debt,Debt,0,6700000000,6700000000,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202502-00507,AB,VNO1,2025-02-28,2025-02,VND,CC-CORPORATE,PC-CORP,3000,Opening Retained Earnings,Opening Retained Earnings,17894374770.8,0,-17894374770.8,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202502-00508,SA,VNO1,2025-02-28,2025-02,VND,CC-COMMERCIAL,PC-FMCG,4000,Gross Sales,Gross Sales,0,1086298500,1086298500,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202502-00509,SA,VNO1,2025-02-28,2025-02,VND,CC-COMMERCIAL,PC-FMCG,4010,Invoice Discounts,Invoice Discounts,52252155,0,-52252155,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202502-00510,SA,VNO1,2025-02-28,2025-02,VND,CC-COMMERCIAL,PC-FMCG,4020,Returns,Returns,8281678,0,-8281678,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202502-00511,SA,VNO1,2025-02-28,2025-02,VND,CC-COMMERCIAL,PC-FMCG,4030,Rebates,Rebates,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202502-00512,SA,VNO1,2025-02-28,2025-02,VND,CC-COMMERCIAL,PC-FMCG,4040,Voucher Support,Voucher Support,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202502-00513,KR,VNO1,2025-02-28,2025-02,VND,CC-SUPPLY,PC-FMCG,5000,COGS,COGS,534222503,0,-534222503,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202502-00514,KR,VNO1,2025-02-28,2025-02,VND,CC-TRADE,PC-FMCG,5100,Channel Fees,Channel Fees,69181171,0,-69181171,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202502-00515,KR,VNO1,2025-02-28,2025-02,VND,CC-TRADE,PC-FMCG,5200,Trade Spend,Trade Spend,25786198,0,-25786198,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202502-00516,KR,VNO1,2025-02-28,2025-02,VND,CC-TRADE,PC-FMCG,5300,Variable Fulfilment,Variable Fulfilment,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202502-00517,KR,VNO1,2025-02-28,2025-02,VND,CC-G&A,PC-CORP,6000,Controllable OPEX,Controllable OPEX,1098672473.6,0,-1098672473.6,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202502-00518,KR,VNO1,2025-02-28,2025-02,VND,CC-G&A,PC-CORP,6100,Depreciation,Depreciation,21375000,0,-21375000,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202502-00519,KR,VNO1,2025-02-28,2025-02,VND,CC-TREASURY,PC-CORP,6200,Finance Cost,Finance Cost,46197917,0,-46197917,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202502-00520,KR,VNO1,2025-02-28,2025-02,VND,CC-TAX,PC-CORP,6300,Tax Proxy,Tax Proxy,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202503-00521,AA,VNO1,2025-03-28,2025-03,VND,CC-CORPORATE,PC-CORP,1000,Cash,Cash,-18088450397.4,0,18088450397.4,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202503-00522,AA,VNO1,2025-03-28,2025-03,VND,CC-CORPORATE,PC-CORP,1100,Trade Receivables,Trade Receivables,4257596156,0,-4257596156,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202503-00523,AA,VNO1,2025-03-28,2025-03,VND,CC-CORPORATE,PC-CORP,1200,Inventory,Inventory,733564515,0,-733564515,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202503-00524,AA,VNO1,2025-03-28,2025-03,VND,CC-CORPORATE,PC-CORP,1500,Net PP&E,Net PP&E,3152812500,0,-3152812500,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202503-00525,AB,VNO1,2025-03-28,2025-03,VND,CC-CORPORATE,PC-CORP,2000,Trade Payables,Trade Payables,0,2845677672,2845677672,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202503-00526,AB,VNO1,2025-03-28,2025-03,VND,CC-CORPORATE,PC-CORP,2500,Debt,Debt,0,6650000000,6650000000,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202503-00527,AB,VNO1,2025-03-28,2025-03,VND,CC-CORPORATE,PC-CORP,3000,Opening Retained Earnings,Opening Retained Earnings,18664045366.4,0,-18664045366.4,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202503-00528,SA,VNO1,2025-03-28,2025-03,VND,CC-COMMERCIAL,PC-FMCG,4000,Gross Sales,Gross Sales,0,1126191000,1126191000,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
