draw_id,revenue_vnd_bn,ebitda_proxy_vnd_bn,ebitda_margin_pct,ccc_days,revenue_shock,margin_shock,ccc_shock,cost_inflation_shock
1738,83.6404,14.1667,16.9376,47.5068,0.3755,0.3905,-0.711,-0.758
1739,78.361,10.8749,13.878,71.4095,-1.3843,-0.0085,1.8674,2.169
1740,82.1868,11.1422,13.5572,54.8497,-0.109,-0.9868,0.0161,0.3687
1741,82.623,12.8744,15.5821,50.761,0.0364,-0.4967,-0.16,-1.0596
1742,80.2471,11.4677,14.2905,61.9546,-0.7556,-0.2309,0.807,1.1528
1743,83.7843,14.3955,17.1816,44.3425,0.4235,0.9687,-1.4477,0.238
1744,86.9288,13.4283,15.4475,54.9543,1.4717,0.1972,-0.055,0.6697
1745,84.8749,17.4081,20.5103,42.5799,0.787,2.267,-1.3452,-1.0017
1746,81.9223,13.2843,16.2157,51.1135,-0.1972,0.0177,-0.214,-0.6943
1747,79.9578,13.3306,16.672,57.2632,-0.852,0.8626,0.2844,0.6363
1748,83.76,11.8398,14.1353,60.4719,0.4154,-0.5046,0.7157,0.7309
1749,85.9348,13.7155,15.9604,55.7262,1.1403,0.2959,0.175,0.2507
1750,78.5745,12.5381,15.957,44.6958,-1.3131,0.0211,-1.2254,-0.3632
1751,76.8816,10.514,13.6755,55.7836,-1.8774,-0.1741,-0.3308,2.0495
1752,79.3198,10.0374,12.6543,63.8818,-1.0647,-0.9487,0.9594,1.5831
1753,79.1056,11.3635,14.365,68.9993,-1.1361,-0.5716,2.059,0.2932
1754,78.1175,7.8836,10.092,59.9589,-1.4654,-2.0638,0.2007,2.2768
1755,81.3543,11.0924,13.6346,47.6385,-0.3865,-0.577,-1.2499,1.1939
1756,83.3924,11.5881,13.8959,52.3652,0.2929,-0.8306,-0.3183,0.2968
1757,81.7965,14.0148,17.1338,43.7706,-0.2391,0.8444,-1.4665,0.0181
1758,83.5177,13.0688,15.648,52.8593,0.3346,0.1631,-0.2608,0.3425
1759,83.1143,13.6149,16.3809,51.6845,0.2002,0.0702,-0.1072,-0.7827
1760,85.1732,13.9061,16.3269,54.3803,0.8865,0.6299,-0.1012,0.5443
1761,80.3376,11.4677,14.2744,50.674,-0.7254,-0.2671,-0.787,1.0916
1762,80.7705,12.7375,15.77,44.2382,-0.5811,-0.0532,-1.3097,-0.2968
1763,81.3691,13.8647,17.0393,53.9088,-0.3816,0.853,-0.0575,0.1556
1764,77.2987,11.4207,14.7748,65.0293,-1.7384,-0.0998,1.3349,0.8426
1765,81.2504,11.0404,13.5881,57.2341,-0.4211,-0.2023,-0.1366,2.0952
1766,78.6607,13.8586,17.6181,45.1398,-1.2844,0.7274,-1.0227,-0.8506
1767,76.9869,8.4785,11.0129,62.9066,-1.8423,-2.0939,0.97,1.0582
1768,84.628,13.3692,15.7976,57.7352,0.7047,-0.031,0.6139,-0.2812
1769,77.5038,10.3641,13.3723,48.1227,-1.67,-1.3337,-0.788,-0.1806
1770,79.6421,12.0804,15.1684,62.7673,-0.9572,-0.4412,1.3718,-0.4176
1771,83.9501,15.5855,18.5651,55.0819,0.4788,1.5233,0.2241,-0.2435
1772,86.1343,13.8143,16.0381,55.0205,1.2068,0.066,0.2497,-0.3637
1773,82.0115,11.9522,14.5738,64.1466,-0.1674,0.0406,1.0468,1.4095
1774,85.3994,12.8638,15.0631,50.5063,0.9619,-0.173,-0.5898,0.3174
1775,83.5782,12.7476,15.2523,56.4417,0.3548,-0.6424,0.6275,-0.9753
1776,81.0162,12.7886,15.7852,53.4106,-0.4992,0.4749,-0.3335,0.8725
1777,77.3638,11.1983,14.4748,64.0268,-1.7167,-0.591,1.4003,0.1122
1778,80.8491,9.2347,11.4222,65.2764,-0.5549,-1.8192,1.2782,1.1646
1779,83.0394,15.3739,18.514,47.5086,0.1752,1.4094,-0.8028,-0.4358
1780,83.018,13.5463,16.3173,43.6717,0.1681,0.4402,-1.5124,0.1294
1781,78.5912,11.6457,14.818,55.4634,-1.3075,-0.3495,0.1443,0.2266
1782,85.5115,15.4745,18.0964,38.6242,0.9992,0.6123,-1.7087,-1.7075
1783,87.4224,15.8064,18.0805,45.8184,1.6362,0.5608,-0.6535,-1.8035
1784,76.8136,13.0801,17.0283,66.8727,-1.9001,1.0021,1.6947,0.5048
1785,82.2075,13.8088,16.7975,47.9408,-0.1021,0.9736,-1.074,0.7293
1786,84.7396,13.4244,15.842,66.4068,0.7419,0.5914,1.4685,1.0638
1787,80.3203,10.0884,12.5602,52.0081,-0.7312,-0.9935,-0.7417,1.6
1788,85.4528,13.3708,15.6471,50.5988,0.9797,0.0741,-0.5268,0.1433
1789,83.1943,14.3674,17.2697,48.771,0.2268,0.8411,-0.7015,-0.1591
1790,88.4537,16.0488,18.1438,43.0892,1.98,1.0325,-1.3241,-0.8212
1791,78.4453,12.2268,15.5864,59.7079,-1.3562,-0.108,0.8698,-0.1905
1792,78.2573,12.6632,16.1815,59.8293,-1.4188,0.6149,0.635,0.6922
1793,83.9442,12.0462,14.3503,56.3987,0.4768,-0.7936,0.3964,-0.1879
1794,84.7908,14.4739,17.0702,46.2625,0.759,0.2908,-0.7774,-1.148
1795,83.5528,14.9978,17.9501,51.9191,0.3463,0.6724,0.0996,-1.3891
1796,79.2938,10.871,13.7098,41.9721,-1.0733,-1.0747,-1.7126,-0.0198
1797,76.8331,9.8939,12.8772,57.3649,-1.8936,-1.0527,0.1749,1.0704
1798,79.8862,13.517,16.9203,67.1284,-0.8759,0.8372,1.7987,0.2689
1799,81.8692,11.6653,14.2487,57.5716,-0.2149,-1.1402,0.7505,-0.8408
1800,76.8516,8.6159,11.2111,55.8054,-1.8874,-1.7419,-0.1999,1.6024
1801,82.7014,13.3905,16.1914,55.5296,0.0625,0.3102,0.2201,-0.0057
1802,82.9792,10.5688,12.7367,48.7394,0.1551,-1.8051,-0.6238,-0.4468
1803,84.6603,14.3382,16.9361,45.0479,0.7155,0.1343,-0.8982,-1.3325
1804,81.5028,13.2657,16.2764,65.8948,-0.337,0.6472,1.5146,0.6463
1805,83.3913,11.4287,13.705,57.487,0.2925,-1.2001,0.5827,-0.2959
1806,85.8074,15.3238,17.8584,52.533,1.0979,0.9548,-0.0269,-0.6393
1807,82.875,9.4051,11.3485,54.545,0.1204,-1.4257,-0.5341,2.1419
1808,82.2578,12.8378,15.6068,46.8378,-0.0853,-0.4284,-0.7555,-0.9369
1809,83.3261,12.3552,14.8275,60.8485,0.2708,-0.2648,0.8626,0.4053
1810,85.1561,14.7881,17.3659,46.993,0.8808,1.0948,-1.0843,0.2915
1811,84.729,14.7765,17.4397,45.8845,0.7384,1.3246,-1.364,0.7162
1812,83.1022,12.8705,15.4875,47.8745,0.1961,-0.1865,-0.8055,-0.2435
1813,84.0157,12.0343,14.3238,60.7575,0.5006,-0.7059,0.9532,0.0424
1814,80.0656,9.8428,12.2935,55.0581,-0.8161,-1.183,-0.2794,1.507
1815,79.1269,10.9412,13.8274,60.0789,-1.129,-1.2491,1.0282,-0.5592
1816,83.2719,11.5986,13.9286,43.5429,0.2527,-0.8451,-1.5577,0.2234
1817,81.4929,11.6665,14.316,50.4616,-0.3403,-0.9575,-0.3587,-0.5139
1818,78.2379,12.0729,15.431,54.547,-1.4253,0.0833,-0.0459,0.4342
1819,83.2735,12.7213,15.2765,53.5535,0.2532,-0.0842,-0.1353,0.2503
1820,85.9098,13.7971,16.0599,49.1148,1.132,0.412,-0.8086,0.3875
1821,79.223,12.2249,15.431,54.093,-1.0969,-0.017,-0.0463,0.2085
1822,86.9723,16.7321,19.2384,54.535,1.4862,1.6433,0.3093,-0.8152
1823,84.4219,15.7072,18.6056,52.3925,0.636,1.1099,0.1201,-1.2242
1824,82.7098,14.7918,17.8839,59.287,0.0653,0.927,0.9649,-0.7337
1825,80.6405,12.2808,15.2291,54.524,-0.6244,0.0796,-0.1189,0.6782
1826,88.2462,16.1269,18.2748,41.8652,1.9108,1.4701,-1.7334,-0.0004
1827,80.6855,12.7995,15.8635,62.6146,-0.6094,0.2341,1.1641,0.2328
1828,84.9582,15.6682,18.4422,51.2643,0.8148,1.8545,-0.5781,0.6554
1829,74.9333,8.8821,11.8534,78.1637,-2.5268,-1.5862,3.1234,1.1499
1830,79.0525,11.0408,13.9664,61.9356,-1.1538,-0.5449,0.8904,0.8514
1831,80.6475,13.3549,16.5596,43.6267,-0.6221,0.1888,-1.2707,-0.7392
1832,82.766,14.9249,18.0327,48.4164,0.0841,0.7733,-0.4361,-1.2654
1833,82.4653,13.9227,16.8831,52.1735,-0.0162,0.8101,-0.3336,0.2544
1834,80.7675,8.4921,10.5142,70.023,-0.5821,-2.4431,2.0331,0.8958
1835,78.8546,11.8398,15.0147,61.427,-1.2197,0.1447,0.7488,1.0927
1836,85.9566,14.1571,16.4701,50.3074,1.1476,0.5406,-0.5745,0.1643
1837,84.5131,13.0814,15.4785,55.1899,0.6664,0.1555,0.0165,0.5371
1838,87.5638,17.7583,20.2804,43.89,1.6833,1.7277,-0.8935,-1.9277
1839,79.6278,11.7002,14.6936,57.458,-0.962,-0.5382,0.5062,-0.0426
1840,84.9974,14.8057,17.419,56.6066,0.8279,0.7855,0.5069,-0.4708
1841,82.2308,13.8759,16.8743,47.9772,-0.0943,0.8512,-0.9626,0.3577
1842,81.6304,13.3032,16.2968,59.6105,-0.2945,0.2672,0.8685,-0.2344
1843,81.6766,9.2765,11.3576,67.451,-0.2791,-1.5833,1.4141,1.7761
1844,76.5895,7.7927,10.1747,61.8817,-1.9748,-2.4565,0.7574,1.2901
1845,80.0161,12.746,15.9292,47.9761,-0.8326,0.0467,-0.7831,-0.271
1846,82.7217,10.4678,12.6542,60.476,0.0693,-1.4382,0.7875,0.4818
1847,81.083,13.8179,17.0417,55.0362,-0.4769,0.3488,0.4285,-0.9818
1848,86.3687,15.3753,17.802,45.8879,1.285,0.5914,-0.7628,-1.3863
1849,84.9184,12.4633,14.6768,59.2903,0.8015,-0.2916,0.6034,0.5334
1850,79.901,12.4729,15.6104,48.1703,-0.8709,-0.0265,-0.8222,-0.0372
1851,83.0055,13.6349,16.4265,59.1634,0.1639,0.4657,0.7233,0.0501
1852,79.2945,12.9457,16.3262,59.824,-1.0731,0.0473,1.0508,-0.7658
1853,79.6999,11.8655,14.8877,57.6822,-0.938,-0.2712,0.4358,0.3158
1854,81.13,10.6863,13.1718,56.338,-0.4613,-1.4004,0.3569,-0.0801
1855,81.392,12.7216,15.63,56.6822,-0.3739,0.3888,0.1338,0.8727
1856,84.5072,14.7699,17.4777,45.3456,0.6645,0.7162,-1.0363,-0.7002
1857,82.8437,13.078,15.7864,64.329,0.11,-0.1054,1.5997,-0.4345
1858,82.9792,12.9922,15.6572,48.6334,0.1551,-0.3551,-0.5281,-0.8349
1859,81.7856,13.0461,15.9516,65.4539,-0.2427,-0.0358,1.7747,-0.4845
1860,80.4503,11.107,13.8061,54.9071,-0.6878,-0.5747,-0.1518,0.9849
1861,87.3202,12.4978,14.3126,52.8659,1.6021,-0.8268,-0.1004,-0.2156
1862,83.6412,14.5748,17.4254,48.6454,0.3758,1.1738,-0.8778,0.3948
1863,87.2844,12.7822,14.6444,65.4304,1.5902,-0.1467,1.3758,0.8999
1864,78.1895,11.6045,14.8415,65.769,-1.4414,-0.2946,1.5896,0.3209
1865,82.6892,13.6437,16.5,54.1502,0.0585,0.7257,-0.1338,0.5434
1866,84.306,16.6778,19.7824,41.1385,0.5974,1.3932,-1.2494,-2.0578
1867,86.4664,12.9848,15.0172,56.6652,1.3175,-0.5006,0.4843,-0.3624
1868,84.061,14.0021,16.657,51.9478,0.5157,0.3823,-0.1716,-0.4256
1869,88.9079,16.2496,18.2768,49.5021,2.1314,1.4466,-0.6266,-0.0558
1870,85.2667,14.1787,16.6287,51.1838,0.9176,0.0555,-0.0807,-1.1255
1871,84.0965,10.1979,12.1264,38.3118,0.5276,-1.6555,-2.4276,0.6525
1872,88.0962,13.2236,15.0104,58.7269,1.8608,-0.3053,0.6508,0.0855
1873,85.906,13.7073,15.9562,51.9213,1.1307,0.1235,-0.2593,-0.1319
1874,81.9309,13.0192,15.8904,63.6568,-0.1943,0.3396,1.2548,0.4367
1875,90.2141,15.3088,16.9695,40.4319,2.5668,0.4756,-1.7651,-0.6063
1876,81.1304,13.8248,17.0402,53.8862,-0.4611,0.8771,-0.0759,0.2089
1877,77.3041,10.2166,13.2161,55.7229,-1.7366,-1.3397,0.2458,0.001
1878,86.2319,12.7859,14.8273,44.79,1.2394,-0.2746,-1.4253,0.3835
1879,76.4061,13.9713,18.2856,58.7408,-2.0359,1.1431,0.8914,-0.7494
1880,81.7711,12.466,15.2449,60.0211,-0.2476,-0.0745,0.7711,0.3118
1881,86.5335,13.4879,15.5869,57.2973,1.3399,0.1608,0.3528,0.4137
1882,80.1915,10.2497,12.7815,62.314,-0.7741,-1.2581,0.9798,0.7278
1883,72.4354,8.1818,11.2954,69.5759,-3.3595,-1.9987,1.9625,0.9192
1884,81.9066,11.3617,13.8715,46.8164,-0.2024,-0.8181,-1.1278,0.3554
1885,74.278,8.6948,11.7057,70.103,-2.7453,-1.624,1.9435,1.2494
1886,78.8467,10.9664,13.9085,47.3168,-1.2224,-1.0134,-0.9175,-0.1302
1887,86.6199,11.9996,13.8532,61.1022,1.3687,-0.3639,0.6145,1.4003
1888,79.7477,11.9835,15.0268,45.6904,-0.922,-0.4761,-1.0959,-0.3193
1889,80.1957,11.4595,14.2894,60.4973,-0.7727,-0.6377,0.8599,0.2388
1890,86.4833,12.6632,14.6424,53.5852,1.3232,0.0679,-0.4551,1.3854
1891,83.2214,12.4997,15.0198,58.7043,0.2359,-0.4456,0.7412,-0.2419
1892,78.6381,9.6017,12.21,57.7481,-1.2919,-1.2332,0.1074,1.4983
1893,88.8471,15.0618,16.9525,40.7088,2.1111,0.3299,-1.6379,-0.9129
1894,84.7289,10.1277,11.9531,58.7828,0.7384,-1.5746,0.3829,1.0514
1895,78.483,13.4325,17.1152,46.9737,-1.3436,0.5135,-0.8029,-0.7031
1896,83.0932,14.6295,17.6061,53.8054,0.1931,0.704,0.2259,-0.8881
1897,82.9268,15.1608,18.2822,64.1292,0.1377,1.2763,1.5743,-0.4456
1898,81.8125,12.85,15.7067,58.6042,-0.2338,0.0478,0.655,0.0098
1899,83.845,10.7886,12.8673,75.2218,0.4437,-0.6332,2.4527,2.0266
1900,85.6355,14.3485,16.7553,41.8362,1.0406,0.6179,-1.7324,-0.0184
1901,78.0036,9.3074,11.9321,68.989,-1.5034,-1.6387,1.8746,0.9334
1902,86.8559,15.6386,18.0053,58.6887,1.4474,1.1525,0.7778,-0.3779
1903,79.8324,11.7606,14.7317,63.4373,-0.8938,-0.3758,1.2695,0.2754
1904,81.7538,14.3038,17.4961,45.2763,-0.2533,0.7684,-1.0732,-0.6058
1905,82.5541,12.0795,14.6322,55.8628,0.0134,-0.533,0.253,0.0459
1906,79.3169,10.7683,13.5763,58.8672,-1.0656,-0.8085,0.4822,0.746
1907,84.9616,14.3482,16.8879,51.9012,0.8159,0.401,-0.1078,-0.6721
1908,82.5559,14.1559,17.1471,55.4396,0.014,0.2784,0.569,-1.2719
1909,85.4918,14.2249,16.6389,55.5276,0.9927,0.9241,-0.0149,0.8161
1910,86.9606,15.2714,17.5613,43.1316,1.4823,0.7202,-1.3253,-0.7956
1911,83.4286,12.797,15.3388,50.2222,0.3049,0.0826,-0.6962,0.5478
1912,83.4529,12.6216,15.1242,47.1828,0.313,0.0702,-1.1991,0.7883
1913,82.1734,12.9011,15.6999,47.7879,-0.1135,-0.1818,-0.745,-0.4984
1914,86.4318,17.3064,20.0232,50.2881,1.306,1.5442,0.0466,-2.019
1915,80.7344,11.16,13.8231,50.5238,-0.5931,-0.7203,-0.6783,0.6359
1916,80.7772,10.5826,13.101,59.7977,-0.5789,-1.4459,0.8551,-0.094
1917,84.6292,9.8019,11.5822,68.2093,0.7051,-1.8683,1.7859,0.854
1918,80.5295,14.7739,18.346,51.5623,-0.6614,0.9346,0.0215,-1.294
1919,80.0837,11.2968,14.1063,62.0412,-0.81,-0.5621,0.9665,0.6379
1920,78.7181,11.2954,14.3491,51.6645,-1.2652,-0.718,-0.3289,-0.0165
1921,82.626,11.0949,13.4279,53.9326,0.0374,-0.9724,-0.1704,0.5629
1922,78.4346,10.9426,13.9512,74.8052,-1.3597,-0.3727,2.6127,1.258
1923,80.9334,9.1344,11.2864,60.8005,-0.5268,-2.0029,0.7084,0.9209
1924,81.0425,15.1251,18.6632,51.5973,-0.4904,1.181,-0.0186,-1.1362
1925,77.204,10.8929,14.1093,47.1203,-1.7699,-1.3819,-0.637,-1.2105
1926,81.5615,14.1342,17.3295,46.7489,-0.3174,1.411,-1.3355,1.0485
1927,83.4473,10.1849,12.2052,63.1061,0.3112,-1.8049,1.2386,0.218
1928,76.3231,11.7925,15.4507,72.0934,-2.0636,0.5741,2.1522,1.5138
1929,80.943,9.808,12.1172,60.3575,-0.5236,-1.4413,0.5808,1.146
1930,82.098,14.2082,17.3064,47.51,-0.1386,0.7014,-0.7788,-0.5193
1931,76.292,10.5897,13.8805,50.5775,-2.0739,-0.767,-0.6201,0.4592
1932,81.4431,14.5981,17.9243,50.5677,-0.3569,1.5532,-0.6688,0.6248
1933,78.4902,11.912,15.1765,49.5232,-1.3412,-0.0233,-0.7859,0.5124
1934,79.7478,6.8983,8.6502,63.035,-0.922,-2.3258,0.2937,3.4897
1935,86.0447,15.8791,18.4545,40.5771,1.177,1.2565,-1.716,-0.7055
1936,84.2701,11.5976,13.7624,49.8603,0.5854,-1.1678,-0.5071,-0.2951
1937,76.4588,11.4506,14.9762,52.3448,-2.0183,-0.1475,-0.3746,0.4835
1938,81.5942,14.7094,18.0276,48.5165,-0.3065,0.7159,-0.3867,-1.3883
1939,80.3447,11.0328,13.7318,42.2372,-0.723,-0.9415,-1.7525,0.2524
1940,85.0864,12.963,15.2351,58.0419,0.8575,0.0774,0.3872,0.6658
1941,82.5368,14.6732,17.7778,49.7664,0.0077,0.4683,-0.1382,-1.6332
1942,84.1285,13.4857,16.0299,38.5689,0.5382,0.2903,-2.2476,0.1512
1943,82.6925,14.197,17.1685,48.4481,0.0596,0.7298,-0.7122,-0.2831
1944,78.4937,10.5125,13.3928,60.3389,-1.34,-1.1378,0.8385,0.2346
1945,79.7755,10.81,13.5505,59.0522,-0.9128,-1.0637,0.6635,0.204
1946,83.4719,12.1797,14.5914,63.6282,0.3194,-0.6265,1.4079,-0.1135
1947,81.9216,11.7232,14.3103,51.29,-0.1974,-1.137,-0.127,-0.9106
1948,85.7352,12.7327,14.8512,59.2235,1.0738,-0.1613,0.5723,0.6086
1949,77.9432,10.2935,13.2064,64.7025,-1.5235,-0.7727,1.1606,1.289
1950,77.6881,11.2105,14.4302,52.8186,-1.6086,-0.7418,-0.1198,-0.1713
1951,85.3967,16.0307,18.7721,37.5609,0.961,1.0351,-1.8911,-1.6007
1952,79.9073,11.3715,14.2308,64.4146,-0.8688,-0.7104,1.4454,0.1484
1953,79.3811,10.0541,12.6656,70.1319,-1.0442,-1.3078,2.0872,0.7609
1954,79.0784,12.9492,16.3752,51.4412,-1.1451,0.3858,-0.3469,-0.0654
1955,83.5393,13.2645,15.8782,58.1527,0.3418,0.2016,0.5528,0.1415
1956,80.6643,10.3216,12.7957,62.4933,-0.6165,-0.762,0.6916,1.8262
1957,82.7716,14.2793,17.2515,61.2847,0.0859,0.9882,0.9851,0.1946
1958,80.726,12.7064,15.7402,58.1013,-0.5959,-0.4655,0.9251,-1.187
1959,83.352,11.8807,14.2537,39.0027,0.2794,-0.8287,-2.1007,-0.1463
1960,84.9671,16.6846,19.6366,46.6137,0.8178,1.5253,-0.6042,-1.5783
1961,84.1468,13.551,16.104,50.1333,0.5443,-0.4106,-0.1186,-1.5183
1962,80.5286,12.6821,15.7486,63.0824,-0.6617,-0.1924,1.4641,-0.5832
1963,83.3663,15.4733,18.5606,59.0555,0.2842,1.1462,1.0326,-1.0863
1964,80.1007,11.6352,14.5257,60.218,-0.8044,-0.0137,0.5033,1.3475
1965,81.0713,15.2797,18.8472,48.6829,-0.4808,1.3859,-0.501,-0.9051
1966,75.6127,12.8328,16.9717,59.8762,-2.3004,0.6528,0.8996,-0.2104
1967,76.9214,10.8425,14.0955,71.0089,-1.8641,-0.6209,2.2815,0.5191
1968,80.5377,11.7009,14.5285,51.6367,-0.6587,-0.6299,-0.3255,-0.0425
1969,80.8054,12.7097,15.7287,59.1787,-0.5695,0.1876,0.6551,0.2966
1970,81.9499,11.1597,13.6178,53.0692,-0.188,-0.9982,-0.2094,0.2673
1971,82.7253,12.1268,14.6591,59.431,0.0705,-0.5156,0.7611,0.0515
1972,80.4204,13.3183,16.5609,61.9353,-0.6978,0.2613,1.2987,-0.5777
1973,81.7558,12.6565,15.4809,65.1498,-0.2527,1.0889,0.8402,2.6343
1974,84.7758,15.2373,17.9736,52.0297,0.754,1.5518,-0.4415,0.56
1975,81.1812,15.1508,18.663,43.2441,-0.4442,1.4996,-1.4168,-0.4191
1976,78.6453,13.5205,17.1918,54.2798,-1.2895,0.4083,0.3359,-1.0356
1977,82.8396,14.1057,17.0277,52.2964,0.1086,0.7358,-0.2166,-0.0936
1978,82.4361,11.7933,14.306,39.1563,-0.0259,-0.3918,-2.3409,0.7714
1979,82.2015,11.6607,14.1855,69.5039,-0.1041,-0.34,1.9181,1.0385
1980,80.5549,13.0651,16.2189,55.1095,-0.653,0.5433,0.0201,0.4844
1981,85.5493,13.1134,15.3284,60.3583,1.0118,0.4976,0.4813,1.4945
1982,82.5688,14.7622,17.8786,47.0606,0.0183,0.5946,-0.5699,-1.4749
1983,85.1232,10.3521,12.1613,42.9265,0.8698,-1.7238,-1.712,0.4552
1984,82.66,12.293,14.8718,57.5495,0.0487,-0.2711,0.4112,0.3357
1985,77.0135,9.0542,11.7567,79.8004,-1.8334,-1.2789,3.1251,1.9622
1986,84.3452,14.5916,17.2999,45.2753,0.6105,0.2255,-0.7944,-1.582
1987,80.6062,13.2336,16.4176,61.3929,-0.6359,0.6427,0.9248,0.4596
1988,82.3616,11.9056,14.4553,42.9456,-0.0507,-0.8058,-1.4802,-0.3466
1989,74.9227,12.296,16.4115,63.707,-2.5304,0.3675,1.4302,-0.1521
1990,81.8661,11.5228,14.0752,50.1265,-0.2159,-0.6002,-0.7223,0.5912
1991,81.503,13.7376,16.8553,51.1716,-0.3369,0.5829,-0.3406,-0.2222
1992,82.7614,13.1842,15.9303,61.0336,0.0825,0.6427,0.6995,1.0686
1993,79.6151,13.8252,17.3651,56.3138,-0.9662,0.7233,0.4858,-0.5434
1994,81.6776,13.8365,16.9404,50.57,-0.2787,0.1896,-0.1433,-1.2135
1995,82.8612,13.2499,15.9904,51.5971,0.1158,-0.11,-0.1433,-0.6999
1996,85.3737,15.1357,17.7287,53.0017,0.9533,0.9962,-0.0329,-0.3839
1997,83.0132,11.9883,14.4415,58.5044,0.1665,0.0472,0.1893,1.5898
1998,83.7877,11.3942,13.5989,70.6804,0.4246,-0.8519,2.2057,0.6201
1999,82.8297,12.929,15.6092,49.8461,0.1053,-0.174,-0.4884,-0.3675
2000,79.4675,12.1015,15.2282,51.9528,-1.0154,-0.305,-0.2393,-0.1861
2001,80.0176,11.3413,14.1735,60.1608,-0.8321,-0.83,0.8941,-0.0488
2002,78.1244,12.8496,16.4476,61.7254,-1.4631,0.5185,1.0629,0.1425
2003,84.3855,14.1994,16.8268,63.9567,0.6239,0.8666,1.2933,0.4517
2004,81.8308,12.8007,15.6429,58.0129,-0.2277,0.5129,0.2487,1.1358
2005,86.1635,12.8992,14.9706,51.5612,1.2166,-0.2228,-0.4401,0.321
2006,83.4408,8.9957,10.781,49.2448,0.309,-2.3913,-0.8733,0.6788
2007,81.912,11.7422,14.3352,64.2987,-0.2006,-0.4346,1.2888,0.6386
2008,83.7141,14.1688,16.9253,42.4847,0.4001,0.4779,-1.4891,-0.5458
2009,86.6926,16.2329,18.7247,58.5711,1.3929,1.9062,0.5334,0.4187
2010,80.0356,14.1967,17.738,45.9485,-0.8261,1.2858,-1.2234,0.256
2011,83.0024,14.6338,17.6306,63.7149,0.1629,1.245,1.3026,0.2985
2012,80.9241,8.4385,10.4276,61.4436,-0.5299,-2.3188,0.6966,1.2837
2013,81.4331,11.0375,13.5541,62.4367,-0.3602,-0.9867,1.0987,0.3728
2014,78.0287,13.0892,16.7748,48.028,-1.495,0.3903,-0.6946,-0.5549
2015,81.7093,13.4602,16.4733,61.5033,-0.2682,0.8443,0.8309,0.8435
2016,80.5408,13.4907,16.7502,47.74,-0.6577,0.6448,-0.9081,0.0485
2017,84.3999,14.5484,17.2375,51.9627,0.6287,0.808,-0.2358,-0.1933
2018,83.0291,11.3521,13.6725,49.7782,0.1718,-1.0889,-0.6017,-0.005
2019,83.1317,14.8093,17.8143,48.5763,0.206,1.163,-0.7418,-0.1156
2020,85.3225,12.4357,14.5749,49.5689,0.9362,-0.4117,-0.7446,0.3905
2021,86.197,18.5323,21.5,45.616,1.2277,2.2772,-0.5647,-2.2156
2022,82.5929,12.5293,15.17,53.0329,0.0264,0.1062,-0.3702,0.812
2023,82.546,13.661,16.5496,53.7763,0.0107,0.4027,0.0382,-0.2455
2024,81.1486,14.4943,17.8614,58.8015,-0.4551,1.1971,0.7139,-0.0978
2025,79.5628,13.7922,17.3349,55.6379,-0.9837,0.3173,0.6394,-1.4191
2026,90.201,18.1601,20.1329,46.2957,2.5624,1.6639,-0.5615,-1.8869
2027,87.4908,13.5042,15.435,56.7354,1.659,0.6027,-0.0657,1.5978
2028,83.3784,13.5576,16.2604,55.5633,0.2882,0.5617,0.088,0.4738
2029,82.6546,18.1963,22.0148,58.4505,0.0469,2.5424,1.2822,-2.2625
2030,83.9727,11.681,13.9105,40.494,0.4863,-1.5091,-1.5728,-1.2482
2031,80.6082,11.9958,14.8816,60.5326,-0.6352,-0.9994,1.309,-1.3152
2032,79.0135,10.9581,13.8686,64.9312,-1.1668,-1.0307,1.5957,-0.1195
2033,77.4407,12.6934,16.3912,57.0426,-1.691,-0.2107,0.8425,-1.4276
2034,85.6733,13.6181,15.8954,46.3533,1.0532,-0.3735,-0.7569,-1.1741
2035,83.7392,12.644,15.0993,47.0608,0.4085,-0.4244,-0.9075,-0.2935
2036,81.8155,14.9261,18.2436,55.8327,-0.2328,0.9391,0.5921,-1.156
2037,76.9142,10.7722,14.0055,57.9643,-1.8665,-0.5846,0.3625,0.7133
2038,82.799,11.1183,13.4281,70.1775,0.0951,-1.0715,2.214,0.3396
2039,81.2884,16.2978,20.0494,58.4833,-0.4085,2.2695,0.7604,-0.4198
2040,86.573,17.0283,19.6693,45.5786,1.3531,1.8628,-0.9574,-0.8598
2041,83.8952,14.2484,16.9836,58.2901,0.4605,0.5774,0.7257,-0.3948
2042,81.5042,12.8616,15.7803,63.9408,-0.3365,0.217,1.3349,0.2984
2043,81.1204,13.6919,16.8785,64.4455,-0.4645,0.7572,1.4519,0.1412
2044,82.9557,12.2537,14.7714,64.2338,0.1473,-0.0659,1.1983,0.923
2045,86.2641,12.9118,14.9677,58.1844,1.2501,0.0721,0.3155,0.988
2046,83.2407,9.548,11.4703,58.637,0.2423,-1.8291,0.3533,1.082
2047,79.8858,11.7536,14.713,47.8415,-0.876,-0.2275,-1.0605,0.6324
2048,87.853,16.7738,19.093,52.0029,1.7797,1.3626,0.0761,-1.2648
2049,88.1496,13.4587,15.268,50.6889,1.8786,-0.1712,-0.4917,0.0653
2050,85.394,14.1415,16.5604,43.3074,0.9601,0.3674,-1.4309,-0.3383
2051,78.6236,12.0595,15.3383,63.2643,-1.2967,-0.307,1.4172,-0.3281
2052,85.5145,14.6512,17.133,43.298,1.0002,0.9158,-1.5802,0.1798
