record_id,company_id,ticker,company_name,peer_role,period_type,fiscal_year,fiscal_quarter,start_date,end_date,months_in_period,scope,audited_status,currency,scale,accounting_standard,restatement_status,fiscal_year_end,metric,metric_original_label,value,unit,value_vnd_bn,value_status,null_reason,reported_or_calculated,calculation_definition,source_document_id,source_url,source_page,source_file_drive_id,comparability_status,comparability_note,confidence,review_status,extraction_method,extraction_timestamp_utc
KDC-2023-operating_cash_flow_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2023,,2023-01-01,2023-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2023-12-31,operating_cash_flow_vnd_bn,Operating cash flow,,VND_bn,,not_available_in_source,Source layer does not expose Operating cash flow for FY2023,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Infographic series; PAT requires statement-level review,high,approved,table,2026-08-30T00:00:00Z
KDC-2024-net_revenue_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2024,,2024-01-01,2024-12-31,12,consolidated,audited,VND,bn,VAS,current_authoritative,2024-12-31,net_revenue_vnd_bn,Net revenue,8323.814244595,VND_bn,8323.814244595,reported_value,,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,165-171,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Exact consolidated statements; FY2024 is the comparative column in the FY2025 audited filing; earlier perimeter breaks remain separately flagged.,high,approved,manual,2026-08-30T00:00:00Z
KDC-2024-gross_profit_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2024,,2024-01-01,2024-12-31,12,consolidated,audited,VND,bn,VAS,current_authoritative,2024-12-31,gross_profit_vnd_bn,Gross profit,1512.099482414,VND_bn,1512.099482414,reported_value,,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,165-171,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Exact consolidated statements; FY2024 is the comparative column in the FY2025 audited filing; earlier perimeter breaks remain separately flagged.,high,approved,manual,2026-08-30T00:00:00Z
KDC-2024-operating_profit_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2024,,2024-01-01,2024-12-31,12,consolidated,audited,VND,bn,VAS,current_authoritative,2024-12-31,operating_profit_vnd_bn,Operating profit,99.210909011,VND_bn,99.210909011,reported_value,,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,165-171,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Exact consolidated statements; FY2024 is the comparative column in the FY2025 audited filing; earlier perimeter breaks remain separately flagged.,high,approved,manual,2026-08-30T00:00:00Z
KDC-2024-profit_before_tax_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2024,,2024-01-01,2024-12-31,12,consolidated,audited,VND,bn,VAS,current_authoritative,2024-12-31,profit_before_tax_vnd_bn,Profit before tax,104.801152547,VND_bn,104.801152547,reported_value,,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,165-171,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Exact consolidated statements; FY2024 is the comparative column in the FY2025 audited filing; earlier perimeter breaks remain separately flagged.,high,approved,manual,2026-08-30T00:00:00Z
KDC-2024-profit_after_tax_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2024,,2024-01-01,2024-12-31,12,consolidated,audited,VND,bn,VAS,current_authoritative,2024-12-31,profit_after_tax_vnd_bn,Profit after tax,66.877044216,VND_bn,66.877044216,reported_value,,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,165-171,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Exact consolidated statements; FY2024 is the comparative column in the FY2025 audited filing; earlier perimeter breaks remain separately flagged.,high,approved,manual,2026-08-30T00:00:00Z
KDC-2024-total_assets_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2024,,2024-01-01,2024-12-31,12,consolidated,audited,VND,bn,VAS,current_authoritative,2024-12-31,total_assets_vnd_bn,Total assets,13479.535412641,VND_bn,13479.535412641,reported_value,,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,165-171,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Exact consolidated statements; FY2024 is the comparative column in the FY2025 audited filing; earlier perimeter breaks remain separately flagged.,high,approved,manual,2026-08-30T00:00:00Z
KDC-2024-owners_equity_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2024,,2024-01-01,2024-12-31,12,consolidated,audited,VND,bn,VAS,current_authoritative,2024-12-31,owners_equity_vnd_bn,Owners' equity,7265.166246021,VND_bn,7265.166246021,reported_value,,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,165-171,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Exact consolidated statements; FY2024 is the comparative column in the FY2025 audited filing; earlier perimeter breaks remain separately flagged.,high,approved,manual,2026-08-30T00:00:00Z
KDC-2024-operating_cash_flow_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2024,,2024-01-01,2024-12-31,12,consolidated,audited,VND,bn,VAS,current_authoritative,2024-12-31,operating_cash_flow_vnd_bn,Operating cash flow,527.101017395,VND_bn,527.101017395,reported_value,,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,165-171,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Exact consolidated statements; FY2024 is the comparative column in the FY2025 audited filing; earlier perimeter breaks remain separately flagged.,high,approved,manual,2026-08-30T00:00:00Z
KDC-2025-net_revenue_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2025,,2025-01-01,2025-12-31,12,consolidated,audited,VND,bn,VAS,current_authoritative,2025-12-31,net_revenue_vnd_bn,Net revenue,9054.523968593,VND_bn,9054.523968593,reported_value,,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,165-171,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Exact consolidated statements; FY2024 is the comparative column in the FY2025 audited filing; earlier perimeter breaks remain separately flagged.,high,approved,manual,2026-08-30T00:00:00Z
KDC-2025-gross_profit_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2025,,2025-01-01,2025-12-31,12,consolidated,audited,VND,bn,VAS,current_authoritative,2025-12-31,gross_profit_vnd_bn,Gross profit,1674.700280741,VND_bn,1674.700280741,reported_value,,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,165-171,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Exact consolidated statements; FY2024 is the comparative column in the FY2025 audited filing; earlier perimeter breaks remain separately flagged.,high,approved,manual,2026-08-30T00:00:00Z
KDC-2025-operating_profit_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2025,,2025-01-01,2025-12-31,12,consolidated,audited,VND,bn,VAS,current_authoritative,2025-12-31,operating_profit_vnd_bn,Operating profit,688.751534038,VND_bn,688.751534038,reported_value,,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,165-171,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Exact consolidated statements; FY2024 is the comparative column in the FY2025 audited filing; earlier perimeter breaks remain separately flagged.,high,approved,manual,2026-08-30T00:00:00Z
KDC-2025-profit_before_tax_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2025,,2025-01-01,2025-12-31,12,consolidated,audited,VND,bn,VAS,current_authoritative,2025-12-31,profit_before_tax_vnd_bn,Profit before tax,726.652772175,VND_bn,726.652772175,reported_value,,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,165-171,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Exact consolidated statements; FY2024 is the comparative column in the FY2025 audited filing; earlier perimeter breaks remain separately flagged.,high,approved,manual,2026-08-30T00:00:00Z
KDC-2025-profit_after_tax_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2025,,2025-01-01,2025-12-31,12,consolidated,audited,VND,bn,VAS,current_authoritative,2025-12-31,profit_after_tax_vnd_bn,Profit after tax,587.493288554,VND_bn,587.493288554,reported_value,,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,165-171,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Exact consolidated statements; FY2024 is the comparative column in the FY2025 audited filing; earlier perimeter breaks remain separately flagged.,high,approved,manual,2026-08-30T00:00:00Z
KDC-2025-total_assets_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2025,,2025-01-01,2025-12-31,12,consolidated,audited,VND,bn,VAS,current_authoritative,2025-12-31,total_assets_vnd_bn,Total assets,13907.212327484,VND_bn,13907.212327484,reported_value,,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,165-171,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Exact consolidated statements; FY2024 is the comparative column in the FY2025 audited filing; earlier perimeter breaks remain separately flagged.,high,approved,manual,2026-08-30T00:00:00Z
KDC-2025-owners_equity_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2025,,2025-01-01,2025-12-31,12,consolidated,audited,VND,bn,VAS,current_authoritative,2025-12-31,owners_equity_vnd_bn,Owners' equity,7738.038920499,VND_bn,7738.038920499,reported_value,,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,165-171,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Exact consolidated statements; FY2024 is the comparative column in the FY2025 audited filing; earlier perimeter breaks remain separately flagged.,high,approved,manual,2026-08-30T00:00:00Z
KDC-2025-operating_cash_flow_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2025,,2025-01-01,2025-12-31,12,consolidated,audited,VND,bn,VAS,current_authoritative,2025-12-31,operating_cash_flow_vnd_bn,Operating cash flow,86.177087316,VND_bn,86.177087316,reported_value,,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,165-171,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Exact consolidated statements; FY2024 is the comparative column in the FY2025 audited filing; earlier perimeter breaks remain separately flagged.,high,approved,manual,2026-08-30T00:00:00Z
